Matchup,STL @ MIN
Pitcher,Taj Bradley
Pitcher Team,MIN
Opposing Team,STL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,65.0,284,0.243,0.321,0.410,0.167,1.38,9,1.25,10.2%,27.1%,25.7%,21.1%,12.4%,10.11,56.7%,7.9%,10.6%,46.7%,28.3%,17.6%,18.3%
vsLHB,38.1,162,0.217,0.306,0.399,0.182,1.28,6,1.41,11.1%,29.4%,28.4%,24.7%,12.8%,10.80,61.1%,7.8%,16.3%,46.9%,31.6%,19.4%,20.4%
vsRHB,26.2,122,0.278,0.341,0.426,0.148,1.54,3,1.01,9.0%,24.4%,22.1%,16.9%,12.0%,9.11,50.8%,7.9%,3.7%,46.3%,24.4%,15.0%,15.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Alec Burleson LHB,—,N/A,25,23,4.80,4,4,0.400,0.478,1.100,0.700,0.638,13.0%,19.4%,17.4%,9.2%,94.3,281.3,5,4,25.0%,18.8%,43.8%,50.0%,50.0%,73.9,31.4%,28.6%,20.0%,100.0%,31.2%,80.0%,31.2%,25.0%,68.8%,18.8%,12.5%,29.4%
Bryan Torres LHB,—,N/A,12,16,3.40,1,1,0.357,0.438,0.714,0.357,0.481,12.5%,24.1%,12.5%,10.6%,89.7,269.6,3,3,16.7%,8.3%,25.0%,41.7%,50.0%,66.4,3.4%,31.0%,6.9%,100.0%,33.3%,25.0%,33.3%,33.3%,41.7%,33.3%,25.0%,25.0%
Lars Nootbaar LHB,—,N/A,13,15,4.00,1,2,0.267,0.267,0.600,0.333,0.369,-,12.5%,26.7%,4.6%,97.5,310.9,5,3,27.3%,18.2%,36.4%,63.6%,54.5%,73.9,43.5%,34.8%,21.7%,95.8%,36.4%,25.0%,45.5%,18.2%,45.5%,45.5%,9.1%,15.8%
Jose Fermin RHB,—,N/A,17,9,3.40,1,1,0.222,0.222,0.667,0.444,0.374,-,22.2%,11.1%,14.3%,81.7,247.2,1,1,12.5%,12.5%,37.5%,25.0%,25.0%,68.0,-,33.3%,6.7%,83.3%,25.0%,50.0%,12.5%,37.5%,62.5%,25.0%,12.5%,0.0%
Pedro Pages RHB,—,N/A,24,9,3.00,1,1,0.222,0.222,0.556,0.333,0.332,-,28.6%,22.2%,12.5%,75.0,277.5,1,1,14.3%,-,-,28.6%,28.6%,72.2,40.0%,30.0%,20.0%,76.9%,57.1%,25.0%,14.3%,-,-,42.9%,57.1%,33.3%
Blaze Jordan RHB,—,N/A,-,3,4.00,1,1,1.000,1.000,2.000,1.000,1.293,-,20.0%,-,14.3%,102.0,417.6,1,1,33.3%,33.3%,33.3%,100.0%,33.3%,72.4,30.0%,30.0%,10.0%,100.0%,33.3%,100.0%,-,66.7%,33.3%,33.3%,33.3%,50.0%
JJ Wetherholt LHB,—,N/A,24,22,4.80,0,1,0.318,0.318,0.318,-,0.283,-,14.7%,13.6%,7.1%,91.1,255.5,4,1,-,-,5.3%,36.8%,21.1%,72.1,21.2%,39.4%,12.1%,97.1%,36.8%,0.0%,21.1%,36.8%,26.3%,31.6%,42.1%,31.8%
Jimmy Crooks LHB,—,N/A,4,15,3.80,0,1,0.143,0.200,0.143,-,0.162,6.7%,19.2%,20.0%,8.1%,88.9,279.3,3,1,9.1%,-,9.1%,36.4%,36.4%,70.3,14.3%,14.3%,4.8%,87.5%,36.4%,0.0%,27.3%,36.4%,27.3%,36.4%,36.4%,10.5%
Masyn Winn RHB,—,N/A,20,15,4.60,0,0,0.200,0.200,0.200,-,0.178,-,13.0%,13.3%,6.2%,92.7,256.0,2,2,7.7%,-,7.7%,53.8%,46.2%,72.0,9.5%,47.6%,28.6%,91.3%,15.4%,0.0%,38.5%,38.5%,7.7%,69.2%,23.1%,35.3%
Ivan Herrera RHB,—,N/A,21,12,4.80,0,1,0.300,0.417,0.400,0.100,0.368,8.3%,17.4%,16.7%,8.5%,95.5,272.1,1,1,12.5%,-,-,50.0%,50.0%,75.0,47.4%,21.1%,5.3%,90.5%,25.0%,0.0%,25.0%,50.0%,37.5%,25.0%,37.5%,37.5%
Jordan Walker RHB,—,N/A,21,11,4.80,0,0,0.273,0.273,0.545,0.273,0.346,-,25.0%,27.3%,11.1%,91.3,271.0,4,0,-,-,12.5%,37.5%,62.5%,80.8,100.0%,17.4%,13.0%,95.8%,12.5%,0.0%,62.5%,25.0%,12.5%,75.0%,12.5%,36.4%
Nathan Church LHB,—,N/A,19,10,3.60,0,0,0.400,0.400,0.500,0.100,0.394,-,26.0%,20.0%,15.7%,88.9,143.8,0,0,-,-,-,25.0%,12.5%,68.5,2.2%,8.7%,4.3%,92.0%,-,-,-,87.5%,37.5%,25.0%,37.5%,38.1%
Nelson Velazquez RHB,—,N/A,-,4,2.60,0,0,0.250,0.250,0.250,-,0.222,-,25.0%,25.0%,8.3%,67.1,-,0,0,-,-,-,-,-,72.9,25.0%,-,-,100.0%,-,-,-,100.0%,33.3%,33.3%,33.3%,0.0%
