Matchup,DET @ HOU
Pitcher,Kai-Wei Teng
Pitcher Team,HOU
Opposing Team,DET

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,51.0,215,0.219,0.306,0.369,0.150,1.27,6,1.06,11.2%,25.3%,22.8%,19.3%,11.0%,8.65,60.1%,7.2%,5.1%,39.9%,23.2%,18.8%,15.2%
vsLHB,23.1,110,0.258,0.376,0.505,0.247,1.67,5,1.93,13.6%,26.5%,20.9%,22.1%,11.8%,8.87,55.9%,5.4%,5.7%,40.0%,27.1%,26.3%,20.0%
vsRHB,27.1,105,0.181,0.233,0.234,0.053,0.95,1,0.33,8.6%,24.0%,24.8%,17.3%,10.3%,8.56,64.5%,8.9%,4.4%,39.7%,19.1%,7.7%,10.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Riley Greene LHB,,+432,22,24,4.40,2,4,0.286,0.292,0.619,0.333,0.366,4.2%,36.5%,29.2%,20.2%,96.1,318.2,7,7,31.2%,-,6.2%,56.2%,43.8%,75.4,58.0%,20.0%,14.0%,96.2%,37.5%,33.3%,37.5%,25.0%,31.2%,31.2%,37.5%,38.5%
Gleyber Torres RHB,,+890,20,30,4.60,1,1,0.308,0.400,0.500,0.192,0.392,10.0%,22.2%,26.7%,8.8%,94.8,277.0,6,1,5.6%,-,5.6%,55.6%,27.8%,68.7,4.5%,38.6%,9.1%,97.8%,27.8%,20.0%,16.7%,50.0%,11.1%,44.4%,44.4%,27.6%
Kerry Carpenter LHB,,+390,25,21,3.40,1,1,0.235,0.381,0.471,0.235,0.376,9.5%,27.6%,33.3%,17.2%,86.4,221.3,1,1,10.0%,10.0%,20.0%,40.0%,20.0%,71.3,8.0%,10.0%,4.0%,86.2%,40.0%,25.0%,20.0%,20.0%,20.0%,40.0%,40.0%,50.0%
Jake Rogers RHB,—,N/A,9,19,3.40,1,1,0.125,0.263,0.312,0.188,0.260,15.8%,20.6%,26.3%,10.8%,81.4,225.7,1,1,9.1%,9.1%,36.4%,45.5%,27.3%,70.4,-,18.8%,3.1%,94.1%,36.4%,25.0%,18.2%,9.1%,36.4%,36.4%,27.3%,43.5%
Spencer Torkelson RHB,,+492,15,19,3.80,1,1,0.188,0.263,0.375,0.188,0.273,10.5%,41.9%,42.1%,16.9%,93.7,273.3,3,1,11.1%,-,33.3%,33.3%,33.3%,72.6,23.1%,23.1%,11.5%,83.9%,44.4%,25.0%,22.2%,33.3%,66.7%,22.2%,11.1%,15.0%
Hao-Yu Lee RHB,—,N/A,11,18,2.60,1,1,0.412,0.444,0.647,0.235,0.470,5.6%,32.3%,33.3%,16.4%,85.1,272.0,1,1,-,-,9.1%,18.2%,27.3%,69.2,7.7%,23.1%,-,86.7%,27.3%,33.3%,18.2%,54.5%,36.4%,27.3%,36.4%,33.3%
Wenceel Perez SHB,,+362,13,18,2.00,1,1,0.235,0.278,0.529,0.294,0.342,5.6%,18.2%,27.8%,7.7%,84.0,208.7,1,1,-,-,41.7%,16.7%,25.0%,70.9,21.4%,25.0%,3.6%,87.5%,25.0%,33.3%,25.0%,25.0%,50.0%,25.0%,25.0%,11.1%
Colt Keith LHB,,+1060,28,16,3.00,1,3,0.125,0.125,0.312,0.188,0.187,-,23.3%,18.8%,12.3%,91.0,287.4,5,3,23.1%,7.7%,38.5%,46.2%,46.2%,73.3,42.9%,35.7%,10.7%,93.3%,38.5%,20.0%,15.4%,30.8%,53.8%,38.5%,7.7%,40.0%
Kevin McGonigle LHB,,+589,24,30,4.60,0,1,0.125,0.300,0.167,0.042,0.231,20.0%,21.6%,13.3%,8.9%,89.6,241.9,5,2,5.0%,-,25.0%,40.0%,25.0%,71.4,14.9%,25.5%,6.4%,92.2%,40.0%,0.0%,15.0%,20.0%,35.0%,35.0%,30.0%,27.6%
Dillon Dingler RHB,,+447,19,28,4.60,0,2,0.333,0.357,0.481,0.148,0.365,-,13.0%,17.9%,7.5%,92.8,274.2,8,5,9.1%,4.5%,31.8%,54.5%,40.9%,74.2,45.5%,36.4%,22.7%,97.8%,36.4%,0.0%,36.4%,22.7%,45.5%,31.8%,22.7%,44.0%
James Outman LHB,,+353,14,20,1.60,0,0,0.059,0.200,0.118,0.059,0.161,15.0%,48.6%,50.0%,20.5%,86.5,269.3,0,0,-,-,14.3%,42.9%,14.3%,71.6,6.2%,12.5%,3.1%,91.4%,42.9%,0.0%,-,57.1%,57.1%,28.6%,14.3%,42.1%
Zach McKinstry LHB,,+1040,16,18,3.40,0,1,0.250,0.333,0.375,0.125,0.310,11.1%,12.5%,22.2%,6.2%,82.2,249.2,1,1,8.3%,8.3%,16.7%,25.0%,25.0%,67.7,-,23.1%,11.5%,81.2%,33.3%,0.0%,16.7%,41.7%,33.3%,41.7%,25.0%,46.7%
Matt Vierling RHB,,+760,21,16,2.60,0,2,0.062,0.062,0.062,-,0.056,-,16.1%,18.8%,8.2%,91.3,277.6,4,1,7.7%,-,-,53.8%,23.1%,70.7,17.2%,37.9%,6.9%,93.5%,23.1%,0.0%,7.7%,53.8%,30.8%,46.2%,23.1%,22.7%
Jahmai Jones RHB,—,N/A,4,8,2.20,0,0,-,-,-,-,-,-,50.0%,50.0%,28.0%,75.0,220.6,1,0,-,-,-,25.0%,-,70.1,8.3%,8.3%,-,85.7%,25.0%,0.0%,-,25.0%,-,50.0%,50.0%,50.0%
