Matchup,MIA @ PHI
Pitcher,Zack Wheeler
Pitcher Team,PHI
Opposing Team,MIA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,115.1,454,0.205,0.268,0.355,0.150,1.00,14,1.09,6.4%,30.9%,30.2%,22.9%,15.5%,10.69,65.0%,5.2%,5.6%,34.7%,24.9%,19.7%,16.8%
vsLHB,66.0,274,0.215,0.288,0.368,0.154,1.15,9,1.23,8.4%,31.0%,29.6%,20.6%,15.7%,11.05,60.6%,4.7%,6.6%,41.9%,27.5%,19.6%,18.6%
vsRHB,48.2,180,0.191,0.237,0.335,0.145,0.80,5,0.92,3.3%,30.7%,31.1%,27.3%,15.1%,10.36,71.7%,6.0%,4.2%,24.6%,21.2%,20.0%,14.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Owen Caissie LHB,,+570,22,2.80,10,3,3,95.1,339.0,5,4,30.0%,10.0%,10.0%,50.0%,40.0%,76.0,83.3%,58.3%,25.0%,100.0%,80.0%,70.0%,42.9%,10.0%,20.0%,30.0%,30.0%,40.0%,37.5%
Jakob Marsee LHB,,+760,8,3.80,10,1,1,77.3,261.1,3,1,10.0%,10.0%,30.0%,10.0%,60.0%,69.9,10.0%,30.0%,-,100.0%,70.0%,30.0%,33.3%,40.0%,20.0%,50.0%,20.0%,30.0%,37.5%
Joe Mack LHB,,+600,16,3.40,10,1,1,94.0,260.4,2,2,10.0%,-,30.0%,40.0%,30.0%,75.6,61.1%,38.9%,22.2%,100.0%,30.0%,20.0%,50.0%,10.0%,60.0%,90.0%,10.0%,-,16.7%
Esteury Ruiz RHB,,+1120,13,3.40,10,1,1,80.1,251.7,2,2,10.0%,10.0%,20.0%,30.0%,20.0%,69.9,15.4%,38.5%,15.4%,100.0%,20.0%,20.0%,50.0%,-,60.0%,80.0%,-,20.0%,50.0%
Griffin Conine LHB,,+505,17,3.00,10,1,3,101.3,268.9,3,3,30.0%,-,-,70.0%,40.0%,75.2,57.1%,64.3%,50.0%,100.0%,60.0%,30.0%,33.3%,30.0%,20.0%,10.0%,60.0%,30.0%,50.0%
Heriberto Hernandez RHB,,+498,18,4.60,10,1,1,83.3,282.3,2,1,20.0%,10.0%,20.0%,30.0%,30.0%,75.3,57.1%,28.6%,21.4%,93.3%,30.0%,10.0%,100.0%,20.0%,70.0%,90.0%,10.0%,-,37.5%
Javier Sanoja RHB,,+1260,14,3.40,10,1,1,89.4,332.5,3,2,10.0%,10.0%,10.0%,40.0%,40.0%,69.9,12.5%,50.0%,12.5%,94.1%,40.0%,30.0%,33.3%,10.0%,60.0%,10.0%,80.0%,10.0%,50.0%
Xavier Edwards SHB,,+1300,7,4.40,10,0,0,91.2,296.0,1,1,-,-,-,40.0%,40.0%,68.6,7.1%,64.3%,7.1%,93.3%,40.0%,20.0%,0.0%,20.0%,60.0%,40.0%,50.0%,10.0%,16.7%
Otto Lopez RHB,,+980,15,4.40,10,0,0,90.0,246.9,3,0,-,-,10.0%,40.0%,20.0%,69.4,8.3%,41.7%,16.7%,85.7%,50.0%,30.0%,0.0%,20.0%,40.0%,40.0%,30.0%,30.0%,42.9%
Graham Pauley LHB,—,N/A,7,2.40,10,0,1,91.0,274.5,2,0,10.0%,10.0%,40.0%,50.0%,50.0%,73.8,23.1%,61.5%,30.8%,86.7%,60.0%,20.0%,0.0%,40.0%,40.0%,70.0%,-,30.0%,66.7%
Leo Jimenez RHB,—,N/A,23,3.20,10,0,0,90.3,307.9,4,0,-,-,10.0%,50.0%,30.0%,71.5,8.3%,66.7%,25.0%,85.7%,50.0%,20.0%,0.0%,30.0%,50.0%,40.0%,30.0%,30.0%,14.3%
Agustin Ramirez RHB,,+880,8,3.00,10,0,0,95.3,254.1,1,0,-,-,-,50.0%,20.0%,75.6,40.0%,40.0%,26.7%,100.0%,30.0%,10.0%,0.0%,20.0%,60.0%,50.0%,20.0%,30.0%,50.0%
Brian Navarreto RHB,—,N/A,1,3.40,3,0,0,53.8,133.0,0,0,-,-,-,-,-,75.0,50.0%,50.0%,-,66.7%,-,-,-,-,33.3%,33.3%,33.3%,33.3%,33.3%
