Matchup,DET @ CLE
Pitcher,Tarik Skubal
Pitcher Team,DET
Opposing Team,CLE

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,43.1,166,0.222,0.253,0.329,0.108,0.95,2,0.42,3.6%,29.8%,27.1%,23.7%,15.5%,9.35,68.1%,6.9%,5.3%,43.0%,22.8%,7.7%,15.8%
vsLHB,7.2,34,0.333,0.358,0.485,0.152,1.57,1,1.17,2.9%,20.3%,23.5%,25.8%,10.9%,9.39,88.2%,10.0%,4.0%,60.0%,8.0%,50.0%,16.0%
vsRHB,35.2,132,0.192,0.226,0.288,0.096,0.81,1,0.25,3.8%,31.8%,28.0%,23.3%,16.4%,9.34,62.9%,6.2%,5.6%,38.2%,27.0%,4.2%,15.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Angel Martinez SHB,,+570,24,18,4.60,1,1,0.167,0.167,0.333,0.167,0.216,-,27.3%,33.3%,16.7%,87.8,269.6,3,2,8.3%,8.3%,25.0%,50.0%,66.7%,73.5,21.9%,28.1%,9.4%,100.0%,33.3%,25.0%,25.0%,33.3%,33.3%,50.0%,16.7%,55.6%
Rhys Hoskins RHB,,+470,16,15,4.00,1,1,0.167,0.333,0.417,0.250,0.329,20.0%,37.0%,26.7%,15.9%,96.5,276.2,4,2,12.5%,12.5%,62.5%,62.5%,37.5%,72.2,19.2%,23.1%,11.5%,96.3%,50.0%,25.0%,25.0%,12.5%,75.0%,12.5%,12.5%,28.6%
Kyle Manzardo LHB,—,N/A,17,5,4.00,1,2,0.600,0.600,1.400,0.800,0.852,-,17.6%,20.0%,9.7%,88.8,321.2,2,2,50.0%,25.0%,50.0%,50.0%,50.0%,69.6,8.3%,16.7%,16.7%,70.6%,75.0%,33.3%,25.0%,-,50.0%,50.0%,-,37.5%
Austin Hedges RHB,,+1120,11,23,3.60,0,2,0.286,0.348,0.381,0.095,0.322,8.7%,25.6%,17.4%,13.5%,89.0,246.4,2,1,5.9%,-,23.5%,41.2%,35.3%,70.8,12.1%,33.3%,12.1%,86.8%,17.6%,0.0%,17.6%,52.9%,58.8%,35.3%,5.9%,59.1%
David Fry RHB,,+730,12,21,2.00,0,0,0.158,0.238,0.211,0.053,0.207,9.5%,39.5%,47.6%,16.7%,82.7,193.8,0,0,-,-,33.3%,22.2%,44.4%,70.7,18.8%,12.5%,6.2%,86.5%,-,-,44.4%,55.6%,66.7%,33.3%,-,16.7%
Jose Ramirez SHB,,+420,24,17,4.20,0,0,0.235,0.235,0.294,0.059,0.232,-,23.3%,17.6%,10.6%,96.2,226.6,1,0,-,-,28.6%,57.1%,21.4%,73.0,23.1%,38.5%,23.1%,92.9%,14.3%,0.0%,35.7%,50.0%,57.1%,21.4%,21.4%,22.2%
Brayan Rocchio SHB,,+1040,13,16,3.80,0,1,0.286,0.312,0.357,0.071,0.291,-,38.2%,25.0%,20.0%,93.2,281.1,3,1,9.1%,-,9.1%,45.5%,45.5%,69.0,-,26.5%,8.8%,100.0%,36.4%,0.0%,27.3%,36.4%,36.4%,18.2%,45.5%,36.8%
Travis Bazzana LHB,,+880,13,15,4.40,0,0,0.077,0.200,0.077,-,0.146,13.3%,26.3%,33.3%,17.2%,81.9,187.4,0,0,-,-,-,12.5%,-,69.7,9.4%,-,-,88.9%,12.5%,0.0%,-,62.5%,25.0%,50.0%,25.0%,40.0%
Steven Kwan LHB,—,N/A,9,15,3.80,0,1,0.154,0.267,0.231,0.077,0.231,13.3%,5.6%,13.3%,2.4%,83.9,241.8,2,1,-,-,30.0%,10.0%,60.0%,63.7,-,43.8%,-,94.1%,20.0%,0.0%,40.0%,40.0%,40.0%,60.0%,-,25.0%
Patrick Bailey SHB,—,N/A,10,14,4.20,0,1,0.182,0.286,0.182,-,0.220,14.3%,42.9%,28.6%,21.1%,87.4,230.6,2,1,-,-,25.0%,25.0%,25.0%,72.4,25.0%,20.8%,8.3%,85.7%,25.0%,0.0%,25.0%,37.5%,25.0%,25.0%,50.0%,52.9%
Chase DeLauter LHB,—,N/A,20,13,4.60,0,0,0.308,0.308,0.308,-,0.274,-,18.2%,23.1%,9.3%,84.4,233.3,0,0,-,-,10.0%,30.0%,20.0%,70.2,15.0%,30.0%,15.0%,90.9%,10.0%,0.0%,20.0%,60.0%,20.0%,60.0%,20.0%,38.5%
Stuart Fairchild RHB,,+920,-,7,2.60,0,0,0.250,0.571,0.250,-,0.405,42.9%,46.2%,28.6%,17.6%,91.9,369.1,1,1,-,-,-,50.0%,-,71.4,8.3%,8.3%,8.3%,92.3%,50.0%,0.0%,-,50.0%,50.0%,50.0%,-,37.5%
Daniel Schneemann LHB,,+920,25,7,3.20,0,0,-,0.143,-,-,0.093,14.3%,31.2%,14.3%,15.2%,96.2,319.3,4,0,-,-,-,60.0%,20.0%,70.0,7.1%,35.7%,7.1%,87.5%,60.0%,0.0%,20.0%,20.0%,20.0%,60.0%,20.0%,27.3%
