Matchup,CIN @ ATL
Pitcher,JR Ritchie
Pitcher Team,ATL
Opposing Team,CIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,62.2,278,0.233,0.340,0.427,0.194,1.47,11,1.58,13.7%,23.3%,20.9%,20.1%,9.7%,8.33,54.3%,6.9%,9.7%,40.9%,29.5%,21.2%,18.2%
vsLHB,36.0,169,0.241,0.361,0.453,0.212,1.67,7,1.75,16.0%,24.4%,22.5%,19.5%,10.2%,9.50,53.3%,6.8%,10.0%,46.0%,32.0%,21.9%,22.0%
vsRHB,26.1,109,0.221,0.309,0.389,0.168,1.22,4,1.37,10.1%,21.4%,18.3%,21.5%,8.7%,6.84,56.0%,7.0%,9.2%,34.2%,26.3%,20.0%,13.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Sal Stewart RHB,,+475,23,4.00,8,1,1,91.2,244.0,1,1,12.5%,-,12.5%,37.5%,50.0%,68.7,8.3%,33.3%,16.7%,80.0%,62.5%,25.0%,50.0%,37.5%,37.5%,12.5%,37.5%,50.0%,42.9%
Eugenio Suarez RHB,,+430,20,3.80,8,1,1,92.0,260.8,3,2,12.5%,-,25.0%,50.0%,50.0%,74.2,41.7%,41.7%,16.7%,100.0%,62.5%,25.0%,50.0%,37.5%,25.0%,37.5%,50.0%,12.5%,28.6%
Elly De La Cruz SHB,,+360,15,4.00,8,1,1,97.7,315.3,1,1,12.5%,-,-,75.0%,25.0%,79.1,88.9%,44.4%,33.3%,90.0%,25.0%,12.5%,100.0%,12.5%,75.0%,62.5%,25.0%,12.5%,12.5%
Dane Myers RHB,—,N/A,19,3.20,8,1,1,93.0,209.6,1,1,12.5%,-,12.5%,50.0%,25.0%,70.9,-,62.5%,25.0%,80.0%,62.5%,37.5%,33.3%,25.0%,25.0%,25.0%,25.0%,50.0%,25.0%
Juan Brito SHB,—,N/A,6,3.40,8,0,0,86.5,156.2,0,0,-,-,25.0%,37.5%,-,70.4,-,23.5%,17.6%,94.4%,25.0%,25.0%,0.0%,-,37.5%,62.5%,25.0%,12.5%,50.0%
Héctor Rodríguez LHB,,+680,23,2.80,8,0,0,82.9,282.1,2,0,-,-,-,12.5%,25.0%,75.1,50.0%,18.8%,-,94.1%,50.0%,37.5%,0.0%,12.5%,50.0%,12.5%,62.5%,25.0%,14.3%
Carlos Jorge LHB,,+1000,8,2.00,8,0,0,76.6,254.5,2,0,-,-,-,12.5%,37.5%,69.0,-,21.4%,-,93.3%,25.0%,-,-,25.0%,50.0%,12.5%,37.5%,50.0%,62.5%
JJ Bleday LHB,,+440,14,3.80,8,0,0,92.7,254.0,2,1,-,-,37.5%,62.5%,37.5%,74.5,36.4%,63.6%,9.1%,91.7%,62.5%,25.0%,0.0%,37.5%,37.5%,75.0%,-,25.0%,16.7%
Jose Trevino RHB,,+900,15,2.80,8,0,0,87.2,239.8,0,0,-,-,12.5%,37.5%,37.5%,68.5,-,27.3%,9.1%,84.6%,37.5%,-,-,37.5%,62.5%,50.0%,37.5%,12.5%,60.0%
Matt McLain RHB,,+700,20,3.20,8,0,0,89.6,246.1,2,1,-,-,-,25.0%,-,70.7,-,62.5%,-,100.0%,50.0%,50.0%,0.0%,-,25.0%,25.0%,37.5%,37.5%,28.6%
Ke'Bryan Hayes RHB,,+1200,27,3.00,8,0,0,90.5,262.1,2,0,-,-,-,50.0%,37.5%,70.8,9.1%,54.5%,27.3%,91.7%,62.5%,25.0%,0.0%,37.5%,37.5%,12.5%,62.5%,25.0%,16.7%
Tyler Stephenson RHB,,+572,21,3.80,8,0,0,93.3,272.8,2,2,12.5%,-,-,62.5%,25.0%,71.7,11.1%,66.7%,33.3%,100.0%,50.0%,25.0%,0.0%,25.0%,50.0%,25.0%,37.5%,37.5%,66.7%
Oswaldo Cabrera SHB,—,N/A,2,3.50,7,0,0,74.9,308.6,1,0,-,-,-,42.9%,14.3%,67.8,-,50.0%,-,88.9%,14.3%,-,-,14.3%,57.1%,42.9%,14.3%,42.9%,42.9%
Will Banfield RHB,—,N/A,2,2.20,5,0,1,86.6,216.7,1,1,-,-,60.0%,20.0%,60.0%,74.2,40.0%,60.0%,20.0%,100.0%,80.0%,20.0%,0.0%,60.0%,-,60.0%,20.0%,20.0%,40.0%
