Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Edmundo Sosa,RHB,PHI,Connor Prielipp,L,20,15.8,31.3,51.3,29.7
Luis Rengifo,SHB,SD,Joey Cantillo,L,21.7,34.8,9,49.7,29.5
Spencer Torkelson,RHB,DET,Anthony Kay,L,21.7,32.4,16.6,43.8,29.4
Jazz Chisholm Jr.,LHB,NYY,Braydon Fisher,R,30.3,29.1,16.6,44.2,29.2
Jared Young,LHB,NYM,Brad Lord,R,55.1,16.9,15.7,52,29.1
Jackson Chourio,RHB,MIL,Justin Wrobleski,L,55.5,26.7,20.1,32.8,29.1
Andy Pages,RHB,LAD,Jacob Misiorowski,R,23,30.1,19.4,41.1,28.9
Colson Montgomery,LHB,CWS,Troy Melton,R,33.7,21.8,19.1,48.6,28.9
Randal Grichuk,RHB,CWS,Troy Melton,R,39.5,17.8,13.2,57.9,28.6
Cole Carrigg,SHB,COL,Logan Webb,R,37.6,13.9,26,48.2,28.5
Anthony Seigler,SHB,BOS,Jared Jones,R,17.3,15.1,18.4,63.3,28.4
Derek Hill,RHB,PHI,Connor Prielipp,L,20.2,38.4,19.3,27.6,28.2
Gabriel Arias,RHB,NYM,Brad Lord,R,51.7,28.9,25.3,21.2,28.2
Hunter Goodman,RHB,COL,Logan Webb,R,37.5,24.4,21.8,36.9,28.1
Mickey Moniak,LHB,COL,Logan Webb,R,34,31.2,14.8,36.1,27.8
LaMonte Wade Jr.,LHB,HOU,Emerson Hancock,R,38.3,13.6,19.6,53,27.7
Shohei Ohtani,LHB,LAD,Jacob Misiorowski,R,37.4,23.7,27.7,29,27.6
Christian Encarnacion-Strand,RHB,BAL,Ian Seymour,L,28,38.7,25.9,14.1,27.6
Mike Trout,RHB,LAA,Randy Dobnak,R,40.9,28.9,14.7,35.2,27.4
Freddie Freeman,LHB,LAD,Jacob Misiorowski,R,17.8,26.3,22.5,38.5,27.4
Owen Caissie,LHB,MIA,Brady Singer,R,37.4,31.5,7.5,39.7,26.9
Max Kepler,LHB,ARI,Grant Holmes,R,26.2,43.6,8.2,25,26.6
CJ Abrams,LHB,WSH,Sean Manaea,L,27.3,22,26.4,32.7,26.5
Jose Siri,RHB,LAA,Randy Dobnak,R,32.9,30.3,10.1,37.5,26.3
Tim Tawa,RHB,ARI,Grant Holmes,R,35.9,23,19.6,35.2,26.3
Joc Pederson,LHB,TEX,J.T. Ginn,R,28.8,24.7,32.4,19.8,26.2
Jose Trevino,RHB,CIN,Ryan Gusto,R,36.7,25.9,20.6,29.2,26.2
William Contreras,RHB,MIL,Justin Wrobleski,L,41.3,21.6,22.1,31.6,26.2
Elly De La Cruz,SHB,CIN,Ryan Gusto,R,30.5,21.5,18,40.1,26
TJ Rumfield,LHB,COL,Logan Webb,R,28.7,23,17.1,39.4,25.9
George Springer,RHB,TOR,Cam Schlittler,R,29.6,26,27.1,23,25.9
Pete Crow-Armstrong,LHB,CHC,Michael McGreevy,R,14.6,28.2,10,46.4,25.9
Gabriel Moreno,RHB,ARI,Grant Holmes,R,29.9,24.4,11.1,43.7,25.8
Brandon Lowe,LHB,PIT,Sonny Gray,R,28.5,23,22.2,31.9,25.5
Corey Seager,LHB,TEX,J.T. Ginn,R,27,35.1,11.9,26,25.1
Leo Jimenez,RHB,MIA,Brady Singer,R,26.6,52.2,,16.1,25
Josh Naylor,LHB,SEA,Hayden Wesneski,R,61.3,19,14,31.8,24.9
Kyle Schwarber,LHB,PHI,Connor Prielipp,L,42.2,17,22.7,31.7,24.9
Gary Sanchez,RHB,MIL,Justin Wrobleski,L,38.9,15.3,12.7,47.1,24.8
Christian Yelich,LHB,MIL,Justin Wrobleski,L,58.4,10.5,10.5,48.7,24.8
Spencer Jones,LHB,NYY,Braydon Fisher,R,23.9,21.9,,58.6,24.7
Freddy Fermin,RHB,SD,Joey Cantillo,L,26.5,17.7,18.3,41.2,24.6
Matt Olson,LHB,ATL,Eduardo Rodriguez,L,38.4,18.7,21.8,30.9,24.6
Cal Raleigh,SHB,SEA,Hayden Wesneski,R,27,20,20,35.6,24.6
Tyler Stephenson,RHB,CIN,Ryan Gusto,R,38.2,22.8,14.8,33.4,24.6
Kyle Isbel,LHB,KC,Reid Detmers,L,43.4,,11.4,67.4,24.6
Cam Smith,RHB,HOU,Emerson Hancock,R,55.4,9.8,21.2,36.2,24.4
Junior Caminero,RHB,TB,Kyle Bradish,R,36.7,21.9,23.1,24.5,24.4
Ivan Herrera,RHB,STL,Matthew Boyd,L,27,16.1,24.2,34.3,24.2
Luis Garcia Jr.,LHB,NYY,Braydon Fisher,R,28.5,18.3,21.1,34.2,24.1
Jac Caglianone,LHB,KC,Reid Detmers,L,32.3,16.7,21,34.9,24.1
Kazuma Okamoto,RHB,TOR,Cam Schlittler,R,25.1,20.3,14,40.5,23.9
Willy Adames,RHB,SF,Michael Lorenzen,R,47,15.1,19.9,31.4,23.8
JJ Wetherholt,LHB,STL,Matthew Boyd,L,18.1,19.5,22.7,32.9,23.7
Jake McCarthy,LHB,COL,Logan Webb,R,36.3,29.3,7.4,30.5,23.7
Austin Wells,LHB,NYY,Braydon Fisher,R,51.7,4,26.7,36.5,23.7
Jackson Merrill,LHB,SD,Joey Cantillo,L,36.2,13.6,14.7,43.5,23.7
Jeremy Pena,RHB,HOU,Emerson Hancock,R,68,12.5,12.3,35,23.6
Sal Stewart,RHB,CIN,Ryan Gusto,R,30.2,19.5,20.6,30,23.5
Willi Castro,SHB,COL,Logan Webb,R,33.1,28.7,12.7,25.3,23.5
Henry Davis,RHB,PIT,Sonny Gray,R,40.7,24.1,13.7,27.7,23.5
Hunter Feduccia,LHB,LAD,Jacob Misiorowski,R,35.4,19.1,10.3,40.3,23.4
Michael Conforto,LHB,CHC,Michael McGreevy,R,33.7,9.1,16.4,47.4,23.3
Liam Hicks,LHB,TB,Kyle Bradish,R,34.2,25.5,7.6,34.7,23.3
Manny Machado,RHB,SD,Joey Cantillo,L,17.4,18.8,16.4,40,23.2
Bryan Reynolds,SHB,PIT,Sonny Gray,R,29.8,20.6,19.7,28.5,23.2
Rafael Devers,LHB,SF,Michael Lorenzen,R,41.2,13.4,16.6,37.3,23.1
Teoscar Hernandez,RHB,LAD,Jacob Misiorowski,R,44.6,17.9,19.6,26.1,23.1
Seiya Suzuki,RHB,CHC,Michael McGreevy,R,41.4,14.5,16,36.4,23.1
Jeremiah Jackson,RHB,BAL,Ian Seymour,L,25,32.2,12.8,21.5,23
Matt McLain,RHB,CIN,Ryan Gusto,R,28.4,32.4,15.5,16.5,23
Carter Jensen,LHB,KC,Reid Detmers,L,30.4,23.3,15.1,28.8,22.9
Tyler O'Neill,RHB,BAL,Ian Seymour,L,34.8,12.8,24.8,30.1,22.9
Cedric Mullins,LHB,TB,Kyle Bradish,R,7.6,15.1,15.1,49.2,22.9
Dansby Swanson,RHB,CHC,Michael McGreevy,R,39.5,19.1,20.6,24.1,22.8
Kody Clemens,LHB,MIN,Jesus Luzardo,L,21.8,21.4,17.6,30.2,22.5
Jared Triolo,RHB,PIT,Sonny Gray,R,46.2,15.6,12.4,34.3,22.4
Dillon Dingler,RHB,DET,Anthony Kay,L,14.8,12.8,33.8,25.3,22.4
Brenton Doyle,RHB,CWS,Troy Melton,R,28.3,22.5,13.2,30.4,22.3
Michael Busch,LHB,CHC,Michael McGreevy,R,34.2,17.9,16.7,30.4,22.3
Michael Massey,LHB,KC,Reid Detmers,L,36.9,9.7,28.2,26.4,22.1
Justin Foscue,RHB,TEX,J.T. Ginn,R,21.3,9.5,9.5,55.1,22.1
Jake Bauers,LHB,MIL,Justin Wrobleski,L,36.5,19.6,20.4,21.6,22
Ryan McMahon,LHB,NYY,Braydon Fisher,R,31.2,7.7,19.1,41.8,22
Adley Rutschman,SHB,BOS,Jared Jones,R,26.2,23.7,5.5,37.6,22
Carlos Narvaez,RHB,BAL,Ian Seymour,L,49.4,19.4,,41,22
Alec Burleson,LHB,STL,Matthew Boyd,L,34.6,17.4,14.1,32.7,22
Heriberto Hernandez,RHB,MIA,Brady Singer,R,36.5,21.1,14.4,26,21.9
Corbin Carroll,LHB,ARI,Grant Holmes,R,27.3,13,13,42.8,21.9
Garrett Mitchell,LHB,MIL,Justin Wrobleski,L,47.8,19.8,,40.5,21.8
Marcus Semien,RHB,NYM,Brad Lord,R,36.2,19.2,19.8,21.2,21.6
Eugenio Suarez,RHB,CIN,Ryan Gusto,R,37.1,23.2,17.9,17.2,21.5
Byron Buxton,RHB,MIN,Jesus Luzardo,L,18.8,18.7,32.1,13.9,21.5
Zach Neto,RHB,LAA,Randy Dobnak,R,28.9,17.1,15.8,31.7,21.5
Jacob Gonzalez,LHB,PIT,Sonny Gray,R,16.2,17.7,30.5,17.7,21.4
Andrew Vaughn,RHB,MIL,Justin Wrobleski,L,48,12.7,12.7,33.2,21.4
Jonah Heim,SHB,ATH,MacKenzie Gore,L,26.7,18.4,18.4,26.7,21.3
Salvador Perez,RHB,KC,Reid Detmers,L,26.4,31.5,8.9,18.6,21
Trea Turner,RHB,PHI,Connor Prielipp,L,25.3,12.8,11.2,42.5,21
Jase Bowen,RHB,SD,Joey Cantillo,L,25,28,9.2,22.8,20.8
Amed Rosario,RHB,NYY,Braydon Fisher,R,27.9,12.7,11.5,40.4,20.8
Brady House,RHB,WSH,Sean Manaea,L,38,9.6,,54.5,20.8
Heliot Ramos,RHB,NYY,Braydon Fisher,R,32.6,22.6,6.2,30.5,20.7
Alejandro Kirk,RHB,TOR,Cam Schlittler,R,35.6,6.6,22.2,32.7,20.7
Daylen Lile,LHB,WSH,Sean Manaea,L,32.7,14.3,9.7,38.2,20.7
Masataka Yoshida,LHB,BOS,Jared Jones,R,34.9,9.1,17.7,34.8,20.7
Ty France,RHB,SD,Joey Cantillo,L,34.6,16.3,9.2,34.7,20.6
Andres Chaparro,RHB,WSH,Sean Manaea,L,26.8,10.1,10.1,45.1,20.5
James McCann,RHB,ARI,Grant Holmes,R,39.6,9.4,18.4,31.1,20.5
Jake Burger,RHB,TEX,J.T. Ginn,R,27.1,17.3,15.9,26.5,20.2
Griffin Conine,LHB,MIA,Brady Singer,R,34.3,10.7,20,28.1,20.2
Miguel Rojas,RHB,LAD,Jacob Misiorowski,R,25,10.1,,56.5,20.2
Drew Romo,SHB,CWS,Troy Melton,R,22.5,12.7,19.1,30.6,20.1
Vladimir Guerrero Jr.,RHB,TOR,Cam Schlittler,R,46.6,18.1,,36,20
Royce Lewis,RHB,MIN,Jesus Luzardo,L,32.5,18.7,10.1,28.9,20
Evan Carter,LHB,TEX,J.T. Ginn,R,22.3,25.1,,35.1,19.8
Blaze Jordan,RHB,STL,Matthew Boyd,L,51,15.2,,36.9,19.6
Josh Smith,LHB,TOR,Cam Schlittler,R,32.2,20.9,10.5,23.2,19.5
Ezequiel Tovar,RHB,COL,Logan Webb,R,16.7,16.9,16.7,27.5,19.5
Miguel Vargas,RHB,CWS,Troy Melton,R,41.8,2.8,13.1,41.3,19.4
Alec Bohm,RHB,PHI,Connor Prielipp,L,14.4,20.5,12.3,28.5,19.4
Noelvi Marte,RHB,CIN,Ryan Gusto,R,53.7,9,12.8,27.9,19.3
Ian Happ,SHB,CHC,Michael McGreevy,R,17.3,21.9,11.3,25.8,19.2
Wyatt Langford,RHB,TEX,J.T. Ginn,R,28.4,7.8,14,37.6,19.2
Francisco Alvarez,RHB,NYM,Brad Lord,R,39.3,14.2,17.1,20.3,19.1
George Lombard Jr.,RHB,NYY,Braydon Fisher,R,34,10.3,10.3,35.8,19
Nick Gonzales,RHB,PIT,Sonny Gray,R,30.5,10.1,10.1,37.3,18.9
A.J. Ewing,LHB,NYM,Brad Lord,R,31.1,16.5,4.4,33.9,18.7
Zack Gelof,RHB,ATH,MacKenzie Gore,L,37.3,8,9,37.4,18.6
Victor Bericoto,RHB,SF,Michael Lorenzen,R,28.2,20.2,11.8,20.2,18.5
Mookie Betts,RHB,LAD,Jacob Misiorowski,R,32.9,13.3,12,27.8,18.5
Joey Ortiz,RHB,MIL,Justin Wrobleski,L,30.4,9.8,,47.3,18.3
Ryan Vilade,RHB,TB,Kyle Bradish,R,28.3,15.2,15.2,21.7,18.1
J.T. Realmuto,RHB,PHI,Connor Prielipp,L,23,8.2,,50.8,17.9
Alex Bregman,RHB,CHC,Michael McGreevy,R,25.5,5.7,12.9,38,17.9
Christian Vazquez,RHB,HOU,Emerson Hancock,R,37.6,,18.2,34.5,17.8
Connor Norby,RHB,COL,Logan Webb,R,41.8,9.8,11.2,27.5,17.8
Brett Sullivan,LHB,COL,Logan Webb,R,29.6,7.5,14.8,31,17.8
Randy Arozarena,RHB,SEA,Hayden Wesneski,R,31.6,11.4,3.1,38.9,17.8
Tristan Peters,LHB,CWS,Troy Melton,R,29.1,12.2,9.4,30.6,17.6
Jake Rogers,RHB,CWS,Troy Melton,R,25.8,21.1,7.9,21.1,17.6
Chase Meidroth,RHB,CWS,Troy Melton,R,11.6,22.7,12.2,19.3,17.6
Yandy Diaz,RHB,TB,Kyle Bradish,R,10.4,20.1,13.2,21.5,17.4
Joe Mack,LHB,MIA,Brady Singer,R,36.9,7.6,,43.6,17.2
Jorge Mateo,RHB,TB,Kyle Bradish,R,34.4,18.7,11.7,14.9,17.2
Nolan Schanuel,LHB,LAA,Randy Dobnak,R,22.6,,13.2,43.9,17.2
Moisés Ballesteros,LHB,LAA,Randy Dobnak,R,34.6,16.4,12.9,16.7,17.2
Connor Wong,RHB,BOS,Jared Jones,R,37.5,11.9,10.1,24.1,17
Brandon Valenzuela,SHB,TOR,Cam Schlittler,R,56.5,6.3,8.7,26,17
Bryson Stott,LHB,PHI,Connor Prielipp,L,39.9,17,9.2,17,17
Brett Baty,LHB,NYM,Brad Lord,R,36.3,10.4,3.3,34.9,17
Adam Frazier,LHB,LAA,Randy Dobnak,R,26.6,7.7,7.7,36.8,16.9
Christian Koss,RHB,SF,Michael Lorenzen,R,36.4,8,,41.9,16.9
Brice Turang,LHB,MIL,Justin Wrobleski,L,37.1,10.5,,38.2,16.9
Ezequiel Duran,RHB,TEX,J.T. Ginn,R,29.5,3.1,15.3,32.6,16.8
Braden Montgomery,SHB,CWS,Troy Melton,R,33.7,6.3,17.1,23.8,16.7
Josh Bell,SHB,MIN,Jesus Luzardo,L,21.2,18.7,10.1,20.2,16.7
Dominic Canzone,LHB,SEA,Hayden Wesneski,R,37.5,11.4,17.5,14.8,16.7
Victor Caratini,SHB,MIN,Jesus Luzardo,L,37.6,10.1,10.1,25,16.6
Cole Young,LHB,SEA,Hayden Wesneski,R,7.2,19.5,13.6,20,16.6
Ketel Marte,SHB,ARI,Grant Holmes,R,28.9,14.2,8.2,24.7,16.5
Brandon Marsh,LHB,PHI,Connor Prielipp,L,31,19.5,7.8,17,16.5
Eli White,RHB,BOS,Jared Jones,R,23.1,17,9,20.9,16.2
Ryan Jeffers,RHB,MIN,Jesus Luzardo,L,18.1,21.8,,27.1,16.2
Taylor Trammell,LHB,HOU,Emerson Hancock,R,33.8,9.1,9.1,27.3,16.1
Michael Harris II,LHB,ATL,Eduardo Rodriguez,L,26.6,12.2,9.4,25.5,16.1
Vaughn Grissom,RHB,LAA,Randy Dobnak,R,28.5,14.2,8.5,22.2,15.9
Jorge Polanco,SHB,NYM,Brad Lord,R,20.2,,,55.1,15.8
Drew Cavanaugh,LHB,SF,Michael Lorenzen,R,42.3,9,,33.7,15.8
Nathan Church,LHB,STL,Matthew Boyd,L,32.2,9.2,9.2,26.3,15.8
Jung Hoo Lee,LHB,SF,Michael Lorenzen,R,25.7,3.5,3.7,43.2,15.7
Miguel Amaya,RHB,CHC,Michael McGreevy,R,16.3,14.2,3.7,31.5,15.6
Ceddanne Rafaela,RHB,BOS,Jared Jones,R,28.3,11.8,11.2,20.9,15.5
Agustin Ramirez,RHB,MIA,Brady Singer,R,26,6.5,6.5,34.1,15.4
Tyler Soderstrom,LHB,ATH,MacKenzie Gore,L,47.3,5.8,9.2,23.1,15.3
Jordan Beck,RHB,COL,Logan Webb,R,34.4,15.4,,25.7,15.3
Elias Diaz,RHB,TEX,J.T. Ginn,R,24.2,6.7,11.1,28.4,15.2
Denzer Guzman,RHB,LAA,Randy Dobnak,R,40,7.3,,34,15.1
Ali Sanchez,RHB,NYY,Braydon Fisher,R,32.5,,,47.4,15.1
Javier Sanoja,RHB,MIA,Brady Singer,R,17.8,10.1,6.6,31.2,15.1
Isaac Collins,SHB,KC,Reid Detmers,L,20.4,9.5,7.5,29.3,14.9
Andrew Benintendi,LHB,CWS,Troy Melton,R,23.5,9.4,8.8,25.8,14.7
Bo Bichette,RHB,NYM,Brad Lord,R,38.7,3.5,5.3,31.4,14.5
Troy Johnston,LHB,COL,Logan Webb,R,26.6,7.1,,37.6,14.5
Lane Thomas,RHB,ATL,Eduardo Rodriguez,L,25.8,7.8,8.1,26.6,14.4
Lars Nootbaar,LHB,ARI,Grant Holmes,R,38.2,6.7,,33.1,14.4
Victor Robles,RHB,SEA,Hayden Wesneski,R,47.2,2.5,,35.2,14.4
Austin Martin,RHB,MIN,Jesus Luzardo,L,15.8,7,10.1,28.9,14.3
Jonny DeLuca,RHB,TB,Kyle Bradish,R,24.7,7,11.6,23.7,14.3
Javier Baez,RHB,DET,Anthony Kay,L,14.5,8.1,8.1,30,14.2
Austin Hays,RHB,SD,Joey Cantillo,L,59,9.2,9.2,9.2,14.2
Gavin Sheets,LHB,SD,Joey Cantillo,L,36.2,9,,29.4,14.1
Nolan Arenado,RHB,ARI,Grant Holmes,R,30,7.3,,34,14.1
TJ Friedl,LHB,CIN,Ryan Gusto,R,37,9.8,9,16.9,14.1
Julio Rodriguez,RHB,SEA,Hayden Wesneski,R,19.8,7.6,10.1,25.7,14.1
Brandon Nimmo,LHB,TEX,J.T. Ginn,R,18.5,13.6,5.6,22.3,13.9
Tommy Edman,SHB,LAD,Jacob Misiorowski,R,30.2,4.7,,37,13.9
Gunnar Henderson,LHB,BAL,Ian Seymour,L,39,,14.1,22.5,13.8
Jose Fermin,RHB,STL,Matthew Boyd,L,3.5,,15.9,34.4,13.7
Max Muncy,RHB,ATH,MacKenzie Gore,L,21.7,18.3,,20.5,13.7
Starling Marte,RHB,KC,Reid Detmers,L,30.8,15.4,,20.4,13.6
Josh Lowe,LHB,LAA,Randy Dobnak,R,21.3,9,7.7,23.9,13.6
Richie Palacios,LHB,TB,Kyle Bradish,R,14.1,15.4,7.5,18,13.6
Spencer Horwitz,LHB,PIT,Sonny Gray,R,25.3,13.9,11.6,10.8,13.6
Daulton Varsho,LHB,HOU,Emerson Hancock,R,31.5,10.8,,26.2,13.5
Nick Fortes,RHB,TB,Kyle Bradish,R,38.5,3.1,5.9,26.8,13.4
Andres Gimenez,LHB,TOR,Cam Schlittler,R,19.8,7,7.9,26.2,13.4
Andruw Monasterio,RHB,BOS,Jared Jones,R,31,5.7,6.8,24.5,13.3
Nicky Lopez,LHB,TEX,J.T. Ginn,R,14.8,,5.2,41.2,13.3
Ryan Waldschmidt,RHB,ARI,Grant Holmes,R,36.3,10.1,,23.8,13.1
Alika Williams,RHB,ATH,MacKenzie Gore,L,20.9,5.7,,35.9,13.1
Everson Pereira,RHB,STL,Matthew Boyd,L,34,,,38.9,13.1
Nick Allen,RHB,HOU,Emerson Hancock,R,43.9,,,34.3,13
Ronald Acuna Jr.,RHB,ATL,Eduardo Rodriguez,L,27,16.8,,17.1,12.9
Trevor Larnach,LHB,MIN,Jesus Luzardo,L,24.4,9,9,18,12.8
Taylor Ward,RHB,SEA,Hayden Wesneski,R,17.6,13,,25.2,12.6
Jorge Barrosa,SHB,ARI,Grant Holmes,R,28.8,8.2,,27.3,12.6
Caleb Durbin,RHB,BOS,Jared Jones,R,10,,18,24.7,12.6
Luis Torrens,RHB,NYM,Brad Lord,R,52.1,,8.4,19.1,12.5
Kevin McGonigle,LHB,DET,Anthony Kay,L,34.2,4.4,8,20.6,12.5
Nelson Velazquez,RHB,HOU,Emerson Hancock,R,22.8,13,,22.8,12.5
Jhonny Pereda,RHB,SEA,Hayden Wesneski,R,40.6,,,33.3,12.4
Hao-Yu  Lee,RHB,DET,Anthony Kay,L,18.6,8.1,,30.5,12.3
Carson Kelly,RHB,CHC,Michael McGreevy,R,36.8,,,34.3,12.3
Ernie Clement,RHB,TOR,Cam Schlittler,R,32.8,7,6.5,18.5,12.3
Esteury Ruiz,RHB,MIA,Brady Singer,R,37.6,19.6,,6.5,12.2
Paul Goldschmidt,RHB,NYY,Braydon Fisher,R,24.1,7.9,7.9,18.2,12.1
Ildemaro Vargas,SHB,ARI,Grant Holmes,R,24.9,7.7,,27.8,12.1
Wade Meckler,LHB,LAA,Randy Dobnak,R,41.8,4,,26.1,12.1
Mauricio Dubon,RHB,ATL,Eduardo Rodriguez,L,14,17,11.5,4.7,12
Ozzie Albies,SHB,ATL,Eduardo Rodriguez,L,23.1,8.7,8.1,17,12
Héctor Rodríguez,LHB,CIN,Ryan Gusto,R,35.1,,,33.7,11.9
Tyler Tolbert,RHB,KC,Reid Detmers,L,41.1,,10.7,18.3,11.9
Bryce Harper,LHB,PHI,Connor Prielipp,L,41.2,7.8,7.8,10.6,11.8
Nick Sogard,SHB,BOS,Jared Jones,R,25,7.5,,26.5,11.8
Mike Yastrzemski,LHB,ATL,Eduardo Rodriguez,L,34.9,,,32.5,11.6
Zach McKinstry,LHB,DET,Anthony Kay,L,46.8,,,27.2,11.5
Nasim Nuñez,SHB,WSH,Sean Manaea,L,32.2,,,33.3,11.5
Ben Malgeri,RHB,DET,Anthony Kay,L,63.5,,,19.7,11.3
Xander Bogaerts,RHB,SD,Joey Cantillo,L,20.9,7.1,,26,11.1
Jim Jarvis,LHB,ATL,Eduardo Rodriguez,L,34.1,9.4,,17.2,11
Nathan Lukes,LHB,TOR,Cam Schlittler,R,7.5,,,41.1,11
Jose Caballero,RHB,NYY,Braydon Fisher,R,21.4,,,35.5,11
Charles McAdoo,RHB,TOR,Cam Schlittler,R,46.3,10.5,,10.5,10.9
Geraldo Perdomo,SHB,ARI,Grant Holmes,R,23.2,11.1,7.9,9.3,10.9
Pedro Pages,RHB,STL,Matthew Boyd,L,30.3,,,31.6,10.9
Nico Hoerner,RHB,CHC,Michael McGreevy,R,31.3,,,30.3,10.7
Otto Lopez,RHB,MIA,Brady Singer,R,21.6,5,,26,10.4
Nick Loftin,RHB,KC,Reid Detmers,L,35.3,5.2,,20.4,10.4
Jakob Marsee,LHB,MIA,Brady Singer,R,20,,,33.3,10.3
Pedro Ramirez,SHB,CHC,Michael McGreevy,R,23.9,5.2,,24.5,10.3
Alex Call,RHB,LAD,Jacob Misiorowski,R,6.7,6.3,,29.6,10.3
Jake Mangum,SHB,PIT,Sonny Gray,R,19.5,,4.2,28.5,10.3
Osleivis Basabe,RHB,SF,Michael Lorenzen,R,8.3,11.8,11.8,7.1,10.3
Dominic Smith,LHB,ATL,Eduardo Rodriguez,L,32.1,9.2,,15,10.2
Jacob Young,RHB,WSH,Sean Manaea,L,32.6,,,27.7,10.2
Eduardo Valencia,RHB,DET,Anthony Kay,L,30.7,7.8,7.8,7.8,10.1
Trent Grisham,LHB,NYY,Braydon Fisher,R,23.4,3.4,8.8,15.9,10.1
Donovan Walton,LHB,ATH,MacKenzie Gore,L,24.2,,13.9,13.9,10.1
Brendan Donovan,LHB,SEA,Hayden Wesneski,R,24.5,,8.8,20,10.1
Edgar Quero,SHB,CWS,Troy Melton,R,33.1,,,25.4,9.7
Luis Robert,RHB,NYM,Brad Lord,R,42.6,,,21.2,9.6
Oswald Peraza,RHB,LAA,Randy Dobnak,R,41.2,,,21.9,9.6
Masyn Winn,RHB,STL,Matthew Boyd,L,38.1,5.7,,15.3,9.6
Brooks Lee,SHB,MIN,Jesus Luzardo,L,27.7,,,26.9,9.5
Graham Pauley,LHB,MIA,Brady Singer,R,16.1,,8.8,21,9.5
Weston Wilson,RHB,SEA,Hayden Wesneski,R,18.1,6.5,6.5,13,9.3
Zac Veen,LHB,COL,Logan Webb,R,23.2,,23.2,,9.3
Sam Antonacci,LHB,CWS,Troy Melton,R,22,,4.2,21.3,8.8
Leo Rivas,SHB,SEA,Hayden Wesneski,R,52.4,3.8,,8.8,8.8
Drew Gilbert,LHB,SF,Michael Lorenzen,R,33.7,5.2,,14.4,8.8
Harry Ford,RHB,WSH,Sean Manaea,L,22.5,10.9,,10.9,8.8
Gleyber Torres,RHB,DET,Anthony Kay,L,29.6,5.3,,15.9,8.8
Colton Cowser,LHB,BAL,Ian Seymour,L,45.1,,,16.5,8.6
Keibert Ruiz,SHB,WSH,Sean Manaea,L,37.9,5.9,,11.1,8.6
Dylan Beavers,LHB,BAL,Ian Seymour,L,34.5,,,19.7,8.4
