Matchup,KC @ LAD
Pitcher,Noah Cameron
Pitcher Team,KC
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,123.2,527,0.248,0.308,0.401,0.152,1.29,14,1.02,7.6%,25.7%,22.0%,19.0%,12.3%,8.44,60.5%,7.2%,8.7%,38.3%,25.3%,14.0%,19.0%
vsLHB,29.1,128,0.274,0.331,0.444,0.171,1.40,4,1.23,7.0%,26.4%,24.2%,20.9%,12.7%,9.51,60.2%,8.6%,12.5%,37.5%,26.1%,17.4%,18.2%
vsRHB,92.2,399,0.240,0.300,0.387,0.146,1.27,10,0.97,7.8%,25.5%,21.3%,18.3%,12.1%,8.26,60.7%,6.8%,7.5%,38.6%,25.0%,12.9%,19.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Shohei Ohtani LHB,,+230,29,4.40,10,1,1,93.4,256.8,2,1,10.0%,10.0%,20.0%,50.0%,50.0%,73.4,33.3%,40.0%,26.7%,88.2%,60.0%,10.0%,0.0%,50.0%,40.0%,50.0%,40.0%,10.0%,44.4%
Max Muncy LHB,,+256,22,3.20,10,1,2,92.2,279.3,3,2,-,-,30.0%,50.0%,20.0%,70.6,7.1%,50.0%,14.3%,87.5%,40.0%,30.0%,33.3%,10.0%,50.0%,60.0%,10.0%,30.0%,11.1%
Teoscar Hernandez RHB,,+450,33,3.00,10,1,3,91.5,320.9,3,2,10.0%,10.0%,20.0%,30.0%,20.0%,72.7,29.4%,35.3%,17.6%,100.0%,60.0%,50.0%,20.0%,10.0%,40.0%,30.0%,40.0%,30.0%,55.6%
Tommy Edman SHB,,+506,7,4.00,10,1,1,82.5,249.4,1,1,10.0%,10.0%,30.0%,30.0%,30.0%,73.6,26.7%,26.7%,20.0%,100.0%,50.0%,20.0%,0.0%,30.0%,50.0%,70.0%,20.0%,10.0%,57.1%
Andy Pages RHB,,+414,14,4.20,10,1,1,91.3,247.1,2,1,10.0%,10.0%,20.0%,40.0%,30.0%,71.9,23.5%,41.2%,23.5%,94.4%,60.0%,20.0%,50.0%,40.0%,30.0%,30.0%,40.0%,30.0%,66.7%
Enrique Hernandez RHB,—,N/A,5,2.00,9,1,1,89.6,232.4,2,1,11.1%,11.1%,11.1%,44.4%,22.2%,70.1,14.3%,28.6%,14.3%,95.5%,55.5%,33.3%,33.3%,22.2%,22.2%,22.2%,33.3%,44.4%,37.5%
Freddie Freeman LHB,,+470,25,3.80,10,0,0,80.2,291.0,1,1,-,-,10.0%,40.0%,20.0%,70.2,-,26.7%,20.0%,88.2%,30.0%,10.0%,0.0%,20.0%,70.0%,50.0%,40.0%,10.0%,55.6%
Mookie Betts RHB,,+470,16,4.00,10,0,1,88.9,255.5,2,2,10.0%,-,10.0%,20.0%,30.0%,69.5,7.1%,42.9%,-,100.0%,50.0%,40.0%,0.0%,10.0%,40.0%,40.0%,40.0%,20.0%,50.0%
Alex Call RHB,—,N/A,12,1.00,10,0,1,81.6,230.7,2,1,-,-,20.0%,20.0%,40.0%,66.5,9.5%,28.6%,9.5%,87.5%,50.0%,10.0%,0.0%,40.0%,40.0%,30.0%,50.0%,20.0%,50.0%
Kyle Tucker LHB,,+516,19,4.00,10,0,1,92.6,257.8,2,1,10.0%,10.0%,30.0%,40.0%,40.0%,71.8,26.3%,42.1%,15.8%,100.0%,70.0%,30.0%,0.0%,40.0%,20.0%,50.0%,30.0%,20.0%,44.4%
Miguel Rojas RHB,—,N/A,19,2.60,10,0,0,80.1,268.1,4,1,-,-,10.0%,30.0%,60.0%,70.9,22.2%,33.3%,11.1%,100.0%,60.0%,50.0%,0.0%,10.0%,20.0%,20.0%,50.0%,30.0%,44.4%
Hunter Feduccia LHB,,+875,10,3.00,10,0,1,86.8,346.6,4,3,20.0%,10.0%,20.0%,40.0%,30.0%,72.1,21.4%,50.0%,14.3%,93.3%,50.0%,30.0%,0.0%,20.0%,50.0%,50.0%,50.0%,-,28.6%
Ben Rortvedt LHB,,+920,-,2.00,2,0,0,85.1,199.5,0,0,-,-,50.0%,-,100.0%,67.3,-,66.7%,-,100.0%,100.0%,-,-,100.0%,-,50.0%,50.0%,-,50.0%
