Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Nolan Arenado","ARI","Chris Sale","ATL","6","0.333","0.00","1.00","1.33","0","0","0","2","2","3","8","16.7","0.333","0"
"Travis d'Arnaud","LAA","Seth Lugo","KC","9","0.333","0.43","0.11","0.44","2","1","0","0","1","3","4","22.2","0.333","0"
"Pete Crow-Armstrong","CHC","Matthew Liberatore","STL","13","0.308","0.36","0.15","0.46","2","2","0","0","2","0","6","15.4","0.471","3"
"Ha-Seong Kim","ATL","Brandon Pfaadt","ARI","13","0.308","0.30","0.38","0.69","1","2","0","1","3","2","9","15.4","0.357","1"
"Zach Neto","LAA","Seth Lugo","KC","10","0.300","0.43","0.20","0.50","1","2","0","0","2","2","5","30.0","0.300","0"
"Corbin Carroll","ARI","Chris Sale","ATL","10","0.300","0.43","0.20","0.50","2","0","1","0","1","0","5","30.0","0.364","0"
"Josh Smith","TOR","Gerrit Cole","NYY","10","0.300","0.43","0.20","0.50","1","2","0","0","2","1","5","30.0","0.364","1"
"Nolan Schanuel","LAA","Seth Lugo","KC","7","0.286","0.29","0.14","0.43","1","1","0","0","1","0","3","0.0","0.286","0"
"Elly De La Cruz","CIN","Sandy Alcantara","MIA","7","0.286","0.33","0.29","0.57","0","2","0","0","2","2","4","14.3","0.500","3"
"Richie Palacios","TB","Chris Bassitt","BAL","7","0.286","0.17","0.43","0.71","1","0","0","1","1","2","5","0.0","0.444","2"
"Adam Frazier","LAA","Seth Lugo","KC","7","0.286","0.29","0.29","0.57","0","2","0","0","2","1","4","0.0","0.286","0"
"Jose Ramirez","CLE","Michael King","SD","7","0.286","0.40","0.14","0.43","1","1","0","0","1","0","3","28.6","0.375","0"
"Michael Busch","CHC","Matthew Liberatore","STL","11","0.273","0.33","0.36","0.64","1","1","0","1","2","1","7","36.4","0.333","0"
"Jeremy Pena","HOU","George Kirby","SEA","23","0.261","0.29","0.09","0.35","5","0","1","0","1","4","8","8.7","0.346","0"
"George Springer","TOR","Gerrit Cole","NYY","27","0.259","0.29","0.07","0.33","5","2","0","0","2","1","9","11.1","0.286","1"
"Luis Rengifo","SD","Gavin Williams","CLE","4","0.250","0.33","0.25","0.50","0","1","0","0","1","0","2","25.0","0.250","0"
"Jackson Chourio","MIL","Yoshinobu Yamamoto","LAD","8","0.250","0.17","0.38","0.63","1","0","0","1","1","1","5","12.5","0.250","0"
"Andrew Vaughn","MIL","Yoshinobu Yamamoto","LAD","8","0.250","0.20","0.38","0.63","1","0","0","1","1","3","5","25.0","0.250","0"
"Noelvi Marte","CIN","Sandy Alcantara","MIA","8","0.250","0.20","0.38","0.63","1","0","0","1","1","2","5","25.0","0.250","0"
"Tyrone Taylor","CHC","Matthew Liberatore","STL","8","0.250","0.25","0.25","0.50","0","2","0","0","2","1","4","0.0","0.333","1"
"James McCann","ARI","Chris Sale","ATL","42","0.238","0.29","0.19","0.43","6","2","0","2","4","5","18","28.6","0.289","3"
"Christian Vazquez","HOU","George Kirby","SEA","13","0.231","0.27","0.08","0.31","2","1","0","0","1","1","4","15.4","0.231","0"
"Matt McLain","CIN","Sandy Alcantara","MIA","9","0.222","0.22","0.11","0.33","1","1","0","0","1","0","3","0.0","0.300","1"
"Michael Harris II","ATL","Brandon Pfaadt","ARI","9","0.222","0.25","0.22","0.44","1","0","1","0","1","1","4","11.1","0.222","0"
"Lawrence Butler","ATH","Kumar Rocker","TEX","9","0.222","0.17","0.33","0.56","1","0","0","1","1","1","5","22.2","0.222","0"
"Andres Gimenez","TOR","Gerrit Cole","NYY","23","0.217","0.33","0.09","0.30","3","2","0","0","2","1","7","34.8","0.280","1"
"Dillon Dingler","DET","Sean Newcomb","CWS","5","0.200","0.25","0.20","0.40","0","1","0","0","1","0","2","20.0","0.333","1"
"TJ Friedl","CIN","Sandy Alcantara","MIA","10","0.200","0.20","0.10","0.30","1","1","0","0","1","0","3","0.0","0.200","0"
"Rafael Devers","SF","Kyle Freeland","COL","10","0.200","0.00","0.60","0.80","0","0","0","2","2","3","8","30.0","0.200","0"
"Matt Olson","ATL","Brandon Pfaadt","ARI","11","0.182","0.22","0.18","0.36","0","2","0","0","2","1","4","18.2","0.308","2"
"Yordan Alvarez","HOU","George Kirby","SEA","22","0.182","0.27","0.05","0.23","3","1","0","0","1","0","5","31.8","0.250","1"
"Jung Hoo Lee","SF","Kyle Freeland","COL","6","0.167","0.25","0.33","0.50","0","0","1","0","1","0","3","33.3","0.286","1"
"Josh Naylor","SEA","Peter Lambert","HOU","6","0.167","0.20","0.17","0.33","0","1","0","0","1","0","2","16.7","0.286","1"
"Eugenio Suarez","CIN","Sandy Alcantara","MIA","12","0.167","0.29","0.08","0.25","1","1","0","0","1","0","3","41.7","0.231","1"
"Seiya Suzuki","CHC","Matthew Liberatore","STL","16","0.125","0.18","0.06","0.19","1","1","0","0","1","0","3","31.3","0.176","1"
"Willy Adames","SF","Kyle Freeland","COL","24","0.125","0.12","0.13","0.25","2","0","0","1","1","3","6","29.2","0.120","0"
"Ian Happ","CHC","Matthew Liberatore","STL","11","0.091","0.00","0.27","0.36","0","0","0","1","1","2","4","36.4","0.375","4"
"Ozzie Albies","ATL","Brandon Pfaadt","ARI","12","0.083","0.14","0.08","0.17","0","1","0","0","1","1","2","41.7","0.154","1"
