Matchup,STL @ ATL
Pitcher,Martin Perez
Pitcher Team,ATL
Opposing Team,STL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,43.2,178,0.228,0.292,0.373,0.146,1.21,4,0.82,9.6%,24.8%,23.0%,23.8%,10.2%,8.45,64.0%,6.9%,6.7%,34.2%,19.2%,17.4%,18.3%
vsLHB,12.2,51,0.196,0.259,0.304,0.109,1.11,1,0.71,9.8%,28.4%,29.4%,20.0%,13.2%,10.66,68.6%,10.9%,3.2%,35.5%,12.9%,25.0%,16.1%
vsRHB,31.0,127,0.241,0.306,0.402,0.161,1.26,3,0.87,9.4%,22.7%,20.5%,26.8%,8.8%,7.55,62.2%,5.0%,7.9%,33.7%,21.3%,15.8%,19.1%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
3 Jordan Walker RHB,,+340,29,10,3.80,1,1,0.700,0.700,1.100,0.400,0.782,-,20.0%,-,9.4%,96.7,247.7,2,2,10.0%,-,-,60.0%,50.0%,80.1,100.0%,53.8%,46.2%,86.7%,70.0%,20.0%,50.0%,50.0%,30.0%,10.0%,40.0%,50.0%,16.7%
4 Nelson Velazquez RHB,,+482,10,8,2.40,1,1,0.375,0.375,0.875,0.500,0.532,-,23.5%,-,13.8%,95.5,272.9,2,1,12.5%,-,37.5%,62.5%,37.5%,73.8,53.3%,33.3%,33.3%,88.2%,62.5%,37.5%,33.3%,25.0%,37.5%,62.5%,37.5%,-,60.0%
5 Jose Fermin RHB,,+890,16,13,3.20,0,1,0.385,0.385,0.385,-,0.342,-,17.4%,7.7%,9.3%,85.7,281.9,3,2,-,-,16.7%,16.7%,66.7%,68.0,5.9%,29.4%,5.9%,77.3%,58.4%,16.7%,0.0%,41.7%,33.3%,25.0%,50.0%,25.0%,56.2%
9 Nathan Church LHB,—,N/A,17,8,2.40,0,0,0.250,0.250,0.375,0.125,0.270,-,23.1%,-,11.1%,84.2,-,0,0,-,-,-,25.0%,-,68.8,-,27.3%,9.1%,84.6%,-,-,-,-,100.0%,50.0%,25.0%,25.0%,0.0%
7 Lars Nootbaar LHB,,+725,16,8,3.80,0,0,0.333,0.500,0.333,-,0.385,25.0%,0.0%,-,-,89.6,264.6,0,0,-,-,16.7%,66.7%,16.7%,72.4,37.5%,62.5%,12.5%,100.0%,16.7%,-,-,16.7%,83.3%,66.7%,16.7%,16.7%,20.0%
2 Ivan Herrera RHB,,+557,24,7,3.60,0,0,-,0.286,-,-,0.185,28.6%,16.7%,28.6%,3.2%,90.0,226.4,1,0,-,-,66.7%,33.3%,33.3%,74.4,50.0%,33.3%,-,100.0%,33.3%,-,-,33.3%,33.3%,66.7%,33.3%,-,0.0%
1 JJ Wetherholt LHB,,+640,21,6,4.40,0,0,0.167,0.167,0.167,-,0.148,-,23.1%,16.7%,13.0%,88.1,264.1,1,1,-,-,20.0%,20.0%,40.0%,72.1,18.2%,36.4%,-,84.6%,60.0%,20.0%,0.0%,40.0%,40.0%,20.0%,40.0%,40.0%,60.0%
6 Masyn Winn RHB,,+980,5,6,3.60,0,0,0.400,0.500,0.600,0.200,0.468,16.7%,14.3%,-,3.8%,96.4,268.5,2,0,-,-,-,40.0%,40.0%,71.6,28.6%,71.4%,28.6%,100.0%,60.0%,20.0%,0.0%,40.0%,40.0%,20.0%,80.0%,-,14.3%
8 Blaze Jordan RHB,,+750,3,5,3.40,0,0,0.200,0.200,0.200,-,0.178,-,0.0%,20.0%,-,74.9,210.0,1,1,-,-,25.0%,25.0%,25.0%,75.2,50.0%,50.0%,25.0%,80.0%,75.0%,25.0%,0.0%,50.0%,25.0%,50.0%,50.0%,-,25.0%
