Matchup,MIN @ TEX
Pitcher,Kumar Rocker
Pitcher Team,TEX
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,65.2,282,0.240,0.300,0.356,0.116,1.34,6,0.82,9.9%,22.4%,18.4%,17.6%,10.5%,7.13,52.1%,6.8%,7.5%,43.5%,20.5%,12.2%,12.0%
vsLHB,36.0,158,0.261,0.332,0.413,0.152,1.50,4,1.00,11.4%,21.7%,19.6%,17.4%,10.0%,7.75,51.9%,7.2%,9.2%,53.2%,23.9%,11.5%,14.7%
vsRHB,29.1,124,0.214,0.261,0.286,0.071,1.16,2,0.61,8.1%,23.3%,16.9%,17.8%,11.2%,6.44,52.4%,6.3%,5.5%,31.9%,16.5%,13.3%,8.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Brooks Lee SHB,,+880,5,28,4.20,3,3,0.160,0.250,0.520,0.360,0.326,10.7%,18.4%,3.6%,11.1%,91.2,274.7,6,4,4.2%,4.2%,33.3%,33.3%,37.5%,71.1,13.3%,35.6%,13.3%,97.8%,41.7%,20.0%,25.0%,29.2%,54.2%,16.7%,29.2%,53.8%
Victor Caratini SHB,,+880,11,27,3.40,2,4,0.348,0.444,0.739,0.391,0.494,11.1%,15.8%,7.4%,5.9%,91.0,297.8,6,4,19.0%,14.3%,14.3%,52.4%,38.1%,71.3,9.4%,46.9%,25.0%,84.2%,33.3%,28.6%,14.3%,47.6%,52.4%,19.0%,28.6%,25.9%
Josh Bell SHB,,+570,30,24,3.20,2,4,0.250,0.250,0.583,0.333,0.355,-,14.6%,25.0%,8.8%,87.6,251.2,5,3,16.7%,11.1%,16.7%,44.4%,27.8%,73.0,31.0%,31.0%,16.7%,89.4%,11.1%,50.0%,27.8%,44.4%,27.8%,44.4%,27.8%,47.6%
Byron Buxton RHB,,+285,24,13,4.00,2,2,0.364,0.462,1.000,0.636,0.589,15.4%,12.5%,-,6.5%,92.1,299.9,5,3,18.2%,-,27.3%,54.5%,45.5%,74.9,45.8%,29.2%,25.0%,100.0%,36.4%,50.0%,27.3%,27.3%,45.5%,45.5%,9.1%,58.8%
Kody Clemens LHB,,+420,36,20,4.00,1,2,0.300,0.300,0.550,0.250,0.366,-,25.7%,15.0%,12.3%,91.9,256.0,3,0,5.9%,5.9%,17.6%,41.2%,29.4%,71.6,12.1%,36.4%,12.1%,94.3%,29.4%,20.0%,23.5%,41.2%,52.9%,17.6%,29.4%,40.0%
Trevor Larnach LHB,,+970,25,20,3.20,0,0,0.294,0.400,0.412,0.118,0.361,10.0%,16.7%,15.0%,6.5%,85.8,260.6,2,2,7.1%,-,7.1%,28.6%,64.3%,72.4,25.0%,16.7%,2.8%,100.0%,35.7%,0.0%,35.7%,28.6%,14.3%,50.0%,35.7%,18.2%
Luke Keaschall RHB,,+1220,10,17,3.80,0,0,0.267,0.353,0.333,0.067,0.312,5.9%,17.6%,17.6%,6.8%,87.3,264.4,1,0,-,-,25.0%,33.3%,66.7%,71.3,12.5%,43.8%,6.2%,94.1%,16.7%,0.0%,58.3%,25.0%,50.0%,25.0%,25.0%,25.0%
Tristan Gray LHB,,+600,15,16,2.80,0,0,0.267,0.312,0.333,0.067,0.287,6.2%,25.6%,31.2%,13.9%,81.1,274.6,2,0,-,-,-,30.0%,50.0%,72.4,38.2%,14.7%,5.9%,87.2%,20.0%,0.0%,40.0%,30.0%,20.0%,30.0%,50.0%,42.1%
Austin Martin RHB,—,N/A,11,15,3.60,0,1,0.077,0.200,0.154,0.077,0.171,13.3%,15.0%,20.0%,5.0%,89.8,306.4,1,1,-,-,-,30.0%,10.0%,70.1,-,36.8%,10.5%,95.0%,40.0%,0.0%,-,60.0%,30.0%,50.0%,20.0%,16.7%
Royce Lewis RHB,,+590,15,14,4.00,0,1,0.333,0.357,0.417,0.083,0.328,7.1%,15.4%,7.1%,7.4%,86.6,223.9,2,1,8.3%,-,33.3%,33.3%,33.3%,74.7,52.0%,24.0%,16.0%,96.2%,25.0%,0.0%,25.0%,33.3%,58.3%,33.3%,8.3%,27.3%
Ryan Kreidler RHB,—,N/A,11,13,2.00,0,0,0.167,0.231,0.333,0.167,0.243,7.7%,31.0%,15.4%,20.9%,85.5,284.9,2,1,-,-,-,40.0%,20.0%,74.0,42.9%,17.9%,7.1%,96.6%,30.0%,0.0%,10.0%,60.0%,30.0%,50.0%,20.0%,68.8%
Alex Jackson RHB,—,N/A,6,8,2.80,0,0,0.500,0.500,0.500,-,0.445,-,25.0%,-,17.4%,79.7,210.3,0,0,-,-,-,37.5%,25.0%,74.2,46.2%,23.1%,23.1%,81.2%,12.5%,0.0%,12.5%,62.5%,50.0%,25.0%,25.0%,80.0%
Kyler Fedko RHB,—,N/A,-,1,4.00,0,0,-,-,-,-,-,-,0.0%,-,-,89.4,-,0,0,-,-,-,-,-,69.4,-,50.0%,-,100.0%,-,-,-,100.0%,100.0%,-,-,100.0%
