Matchup,SEA @ PIT
Pitcher,Bryce Miller
Pitcher Team,SEA
Opposing Team,PIT

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,5.2,0.35,="2-18",.111,.278,0.167,1,0,0,1,33.3,0,.111,.389
Batting Second,4.2,0.86,="1-14",.071,.071,0.000,0,0,0,0,23.5,3,.235,.306
Batting Third,4.2,0.64,="3-16",.188,.375,0.187,1,0,0,1,12.5,0,.188,.563
Batting Fourth,4.2,0.43,="1-15",.067,.267,0.200,1,0,0,1,50.0,1,.125,.392
Batting Fifth,4.1,0.92,="3-15",.200,.533,0.333,1,2,0,1,37.5,1,.250,.783
Batting Sixth,4.0,1.00,="4-16",.250,.438,0.188,1,0,0,1,25.0,0,.250,.688
Batting Seventh,4.2,0.64,="3-16",.188,.313,0.125,0,0,1,0,37.5,0,.188,.501
Batting Eighth,3.1,1.20,="4-14",.286,.357,0.071,0,1,0,0,21.4,0,.286,.643
Batting Ninth,3.2,0.55,="2-11",.182,.182,0.000,0,0,0,0,33.3,0,.182,.364

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Spencer Horwitz LHB,Batting First ​,="27-98",.276,.469,0.193,5,4,0,8,12.1,15,.388,.857
Brandon Lowe LHB,Batting Second ​,="64-255",.251,.537,0.286,18,17,1,48,24.0,32,.336,.873
Bryan Reynolds SHB,Batting Third ​,="82-281",.292,.491,0.199,11,19,2,50,20.9,51,.407,.898
Marcell Ozuna RHB,Batting Fourth ​,="12-83",.145,.241,0.096,2,2,0,8,31.5,8,.228,.469
Ryan O'Hearn LHB,Batting Fourth ​,="51-182",.280,.445,0.165,8,6,0,34,26.4,13,.330,.775
Nick Gonzales RHB,Batting Fifth ​,="32-94",.340,.436,0.096,2,3,0,13,21.2,6,.404,.840
Endy Rodriguez SHB,Batting Seventh ​,="9-30",.300,.567,0.267,2,2,0,4,25.7,4,.382,.949
Tyler Callihan LHB,Batting Seventh ​,="9-24",.375,.750,0.375,2,1,1,8,17.9,3,.429,1.179
Esmerlyn Valdez RHB,Batting Seventh ​,="3-10",.300,1.000,0.700,2,1,0,5,45.5,1,.364,1.364
Jake Mangum SHB,Batting Eighth ​,="24-61",.393,.492,0.099,1,3,0,6,13.4,4,.439,.931
Jared Triolo RHB,Batting Ninth ​,="10-57",.175,.228,0.053,0,3,0,4,26.2,7,.266,.494
Henry Davis RHB,Batting Ninth ​,="16-124",.129,.282,0.153,5,4,0,16,22.5,12,.227,.509
Billy Cook RHB,Batting Ninth ​,="2-15",.133,.133,0.000,0,0,0,0,53.3,0,.133,.266
