Matchup,SD @ NYM
Pitcher,Robert Stock
Pitcher Team,NYM
Opposing Team,SD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,12.1,62,0.288,0.366,0.423,0.135,1.86,1,0.73,12.9%,26.1%,21.0%,19.7%,13.2%,9.49,58.7%,6.8%,7.7%,23.1%,33.3%,7.7%,23.1%
vsLHB,8.1,44,0.278,0.376,0.444,0.167,2.04,1,1.08,15.9%,27.7%,27.3%,24.0%,13.5%,12.96,54.5%,6.5%,12.5%,20.8%,33.3%,12.5%,25.0%
vsRHB,4.0,18,0.312,0.343,0.375,0.062,1.50,0,-,5.6%,22.2%,5.6%,6.2%,12.3%,2.25,68.4%,7.7%,-,26.7%,33.3%,-,20.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Gavin Sheets LHB,,+444,19,3.20,10,2,2,89.1,301.3,4,3,10.0%,10.0%,30.0%,40.0%,30.0%,73.8,35.7%,42.9%,21.4%,100.0%,50.0%,30.0%,33.3%,20.0%,40.0%,60.0%,30.0%,10.0%,0.0%
Luis Rengifo SHB,,+878,17,4.20,10,1,1,84.1,256.0,1,1,10.0%,-,10.0%,20.0%,20.0%,71.2,6.2%,31.2%,6.2%,94.1%,40.0%,30.0%,33.3%,10.0%,50.0%,30.0%,30.0%,40.0%,37.5%
Manny Machado RHB,,+237,35,4.60,10,1,1,92.4,277.1,3,1,-,-,20.0%,60.0%,10.0%,75.6,53.8%,46.2%,30.8%,86.7%,50.0%,40.0%,25.0%,10.0%,40.0%,30.0%,40.0%,30.0%,33.3%
Freddy Fermin RHB,—,N/A,34,3.20,10,1,1,85.8,259.5,2,1,10.0%,10.0%,20.0%,30.0%,50.0%,68.7,-,43.8%,12.5%,94.1%,50.0%,10.0%,100.0%,40.0%,40.0%,40.0%,50.0%,10.0%,60.0%
Xander Bogaerts RHB,,+526,30,3.80,10,1,1,93.5,264.8,4,1,20.0%,20.0%,40.0%,40.0%,30.0%,74.0,60.0%,60.0%,20.0%,100.0%,50.0%,40.0%,25.0%,10.0%,30.0%,50.0%,30.0%,20.0%,22.2%
Fernando Tatis Jr. RHB,,+258,36,4.60,10,1,3,95.8,307.5,4,3,20.0%,20.0%,30.0%,50.0%,20.0%,78.6,76.9%,38.5%,23.1%,92.9%,50.0%,30.0%,33.3%,20.0%,50.0%,50.0%,40.0%,10.0%,55.6%
Jackson Merrill LHB,,+308,19,4.00,10,1,2,100.9,324.0,5,3,30.0%,10.0%,30.0%,80.0%,50.0%,71.6,31.6%,47.4%,26.3%,100.0%,80.0%,40.0%,25.0%,40.0%,20.0%,40.0%,50.0%,10.0%,40.0%
Sung-Mun Song LHB,—,N/A,13,1.60,10,0,0,80.7,183.2,0,0,-,-,20.0%,20.0%,10.0%,70.7,11.8%,29.4%,5.9%,89.5%,30.0%,20.0%,0.0%,10.0%,40.0%,50.0%,20.0%,30.0%,11.1%
Jase Bowen RHB,—,N/A,18,1.20,10,0,1,74.5,217.9,1,1,10.0%,-,10.0%,20.0%,10.0%,71.1,-,18.2%,9.1%,84.6%,40.0%,30.0%,0.0%,10.0%,40.0%,30.0%,50.0%,20.0%,62.5%
Jake Cronenworth LHB,,+528,10,4.40,10,0,0,85.0,292.1,2,1,-,-,-,40.0%,40.0%,70.3,20.0%,70.0%,10.0%,83.3%,50.0%,40.0%,0.0%,10.0%,40.0%,10.0%,50.0%,40.0%,44.4%
Luis Campusano RHB,,+417,41,3.80,10,0,2,89.2,280.6,6,1,20.0%,-,20.0%,30.0%,80.0%,73.1,21.4%,35.7%,14.3%,100.0%,90.0%,30.0%,0.0%,60.0%,-,20.0%,20.0%,60.0%,42.9%
Austin Hays RHB,—,N/A,8,3.00,10,0,0,83.6,248.6,1,0,-,-,20.0%,30.0%,30.0%,70.4,15.4%,46.2%,7.7%,86.7%,50.0%,20.0%,0.0%,30.0%,50.0%,60.0%,30.0%,10.0%,37.5%
Ty France RHB,,+327,32,4.40,10,0,0,91.1,223.3,1,1,-,-,10.0%,50.0%,30.0%,72.0,23.8%,28.6%,14.3%,95.5%,30.0%,10.0%,0.0%,20.0%,60.0%,20.0%,50.0%,30.0%,44.4%
