Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Mickey Moniak","COL","Merrill Kelly","ARI","9","0.222","0.29","0.22","0.44","0","2","0","0","2","0","4","22.2","0.222","0"
"Ty France","SD","Dustin May","MIL","9","0.222","0.20","0.33","0.56","1","0","0","1","1","1","5","33.3","0.300","0"
"Taylor Ward","SEA","Will Warren","NYY","9","0.222","0.40","0.11","0.33","1","1","0","0","1","2","3","44.4","0.222","0"
"Starling Marte","KC","Eric Lauer","LAD","9","0.222","0.29","0.11","0.33","1","1","0","0","1","1","3","22.2","0.222","0"
"Masyn Winn","STL","Zack Wheeler","PHI","5","0.200","0.25","0.20","0.40","0","1","0","0","1","0","2","20.0","0.200","0"
"Elly De La Cruz","CIN","Luis Castillo","CWS","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","0.0","0.333","1"
"Andres Gimenez","TOR","Ranger Suarez","BOS","5","0.200","0.25","0.20","0.40","0","1","0","0","1","0","2","20.0","0.286","1"
"Nolan Schanuel","LAA","Cal Quantrill","TEX","10","0.200","0.29","0.10","0.30","1","1","0","0","1","0","3","30.0","0.200","0"
"Andrew Vaughn","MIL","Robbie Ray","SD","15","0.200","0.22","0.20","0.40","2","0","0","1","1","1","6","33.3","0.200","0"
"JJ Bleday","CIN","Luis Castillo","CWS","15","0.200","0.20","0.20","0.40","2","0","0","1","1","1","6","26.7","0.333","3"
"Julio Rodriguez","SEA","Will Warren","NYY","6","0.167","0.25","0.17","0.33","0","1","0","0","1","2","2","33.3","0.167","0"
"Rhys Hoskins","CLE","Framber Valdez","DET","12","0.167","0.20","0.08","0.25","1","1","0","0","1","2","3","25.0","0.214","1"
"Zach Neto","LAA","Cal Quantrill","TEX","7","0.143","0.17","0.14","0.29","0","1","0","0","1","0","2","14.3","0.400","1"
"Teoscar Hernandez","LAD","Daniel Lynch IV","KC","7","0.143","0.00","0.43","0.57","0","0","0","1","1","1","4","14.3","0.250","1"
"Xander Bogaerts","SD","Dustin May","MIL","14","0.143","0.18","0.07","0.21","1","1","0","0","1","0","3","21.4","0.200","1"
"Gary Sanchez","MIL","Robbie Ray","SD","8","0.125","0.00","0.38","0.50","0","0","0","1","1","1","4","37.5","0.222","1"
"Nolan Arenado","ARI","Ryan Feltner","COL","8","0.125","0.20","0.13","0.25","0","1","0","0","1","1","2","37.5","0.125","0"
