Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Jose Altuve,RHB,HOU,Kumar Rocker,R,20.7,29.1,19.5,19.3,22.9
Lars Nootbaar,LHB,STL,Reynaldo Lopez,R,69.6,27.5,,24.8,22.8
Alejandro Osuna,LHB,TEX,Peter Lambert,R,17.9,16,15.2,43.5,22.8
Joey Bart,RHB,ATL,Matthew Liberatore,L,26.2,35.7,10.1,18.1,22.7
Carter Jensen,LHB,KC,Kyle Bradish,R,22.4,19.6,27.8,20.5,22.6
Evan Carter,LHB,TEX,Peter Lambert,R,27.3,27.2,10,29.2,22.6
Kazuma Okamoto,RHB,TOR,Walker Buehler,R,31.7,23,13.4,28.9,22.5
Elly De La Cruz,SHB,CIN,Javier Assad,R,31.4,14.3,10.2,44.9,22.4
Lourdes Gurriel Jr.,RHB,ARI,Yoshinobu Yamamoto,R,26.3,26.2,8,32.2,22.2
Eli White,RHB,ATL,Matthew Liberatore,L,38.6,10.1,10.1,44.6,21.6
Ke'Bryan Hayes,RHB,CIN,Javier Assad,R,52.9,21.2,11.8,21.3,21.6
Tim Tawa,RHB,ARI,Yoshinobu Yamamoto,R,37.9,18.3,9.3,34.2,21.5
Christian Walker,RHB,HOU,Kumar Rocker,R,25.5,19.9,23.1,19.8,21.4
Adley Rutschman,SHB,BAL,Noah Cameron,L,40.4,17.5,9,34.2,21.4
Rodolfo Durán,RHB,SD,Trey Yesavage,R,35,18.8,18.8,22,21.2
Tommy Troy,RHB,ARI,Yoshinobu Yamamoto,R,30.9,20.5,15,25.6,21.2
Ketel Marte,SHB,ARI,Yoshinobu Yamamoto,R,27,20.4,21.4,19.6,21.2
Masyn Winn,RHB,STL,Reynaldo Lopez,R,30.9,9.5,15.7,40.5,21.2
Daulton Varsho,LHB,TOR,Walker Buehler,R,17.9,20,5.5,42.5,21.1
Gunnar Henderson,LHB,BAL,Noah Cameron,L,42.9,9.3,20.9,29.3,21.1
James McCann,RHB,ARI,Yoshinobu Yamamoto,R,51.3,16.4,,40.5,21
Jeremiah Jackson,RHB,BAL,Noah Cameron,L,27.4,32.4,9,17,21
Austin Riley,RHB,ATL,Matthew Liberatore,L,33,19.1,8.2,34.3,21
Coby Mayo,RHB,BAL,Noah Cameron,L,47.3,17.9,17.9,17.9,20.8
Eugenio Suarez,RHB,CIN,Javier Assad,R,41,14.5,22,19.7,20.7
Samuel Basallo,LHB,BAL,Noah Cameron,L,53.6,9.3,9.3,37.1,20.7
Pete Crow-Armstrong,LHB,CHC,Nick Lodolo,L,34.7,15.4,16.7,26.9,20.6
Max Muncy,LHB,LAD,Brandon Pfaadt,R,23.8,16.7,20.2,24.6,20.4
Jackson Merrill,LHB,SD,Trey Yesavage,R,20.4,25.1,11.6,23.6,20.2
Michael Massey,LHB,KC,Kyle Bradish,R,18.5,18.2,16,27.9,20
Kevin McGonigle,LHB,DET,Cristopher Sanchez,L,43,6.8,10.4,39.4,19.6
Tyler Stephenson,RHB,CIN,Javier Assad,R,46.8,5.3,20.1,26.4,19.2
Nick Loftin,RHB,KC,Kyle Bradish,R,45.5,7,13.9,31.1,18.9
Kyle Tucker,LHB,LAD,Brandon Pfaadt,R,29.7,12,11.4,33.1,18.9
Nathan Lukes,LHB,TOR,Walker Buehler,R,4.5,,14.3,56.4,18.8
Nathan Church,LHB,STL,Reynaldo Lopez,R,17.3,15.7,11.3,32.2,18.7
Brandon Nimmo,LHB,TEX,Peter Lambert,R,16.4,20.6,9.8,27.3,18.6
Max Kepler,LHB,ARI,Yoshinobu Yamamoto,R,29.7,25.1,,26.6,18.4
Freddie Freeman,LHB,LAD,Brandon Pfaadt,R,17,17.3,11.4,29,18.4
George Springer,RHB,TOR,Walker Buehler,R,30.5,8.2,13.5,33.7,18.4
Teoscar Hernandez,RHB,LAD,Brandon Pfaadt,R,38.8,16.9,11.7,19.9,18.3
Ivan Herrera,RHB,STL,Reynaldo Lopez,R,31.5,8.2,20.4,24.1,18.2
Brandon Valenzuela,SHB,TOR,Walker Buehler,R,49.5,10.9,12.9,21.7,18.1
TJ Friedl,LHB,CIN,Javier Assad,R,36.3,11.5,20.7,16.8,18.1
Taylor Trammell,LHB,HOU,Kumar Rocker,R,40.7,9.4,9.4,31.5,18.1
Miguel Rojas,RHB,LAD,Brandon Pfaadt,R,42.9,11.7,,38.9,18.1
Kyle Higashioka,RHB,TEX,Peter Lambert,R,48.9,9.6,9.6,26.5,17.8
JJ Wetherholt,LHB,STL,Reynaldo Lopez,R,22.8,14.2,,39.9,17.2
Nolan Arenado,RHB,ARI,Yoshinobu Yamamoto,R,24.4,8.7,12.4,30.5,16.8
Shohei Ohtani,LHB,LAD,Brandon Pfaadt,R,43.2,7.5,6.5,31.2,16.7
Brice Matthews,RHB,HOU,Kumar Rocker,R,31.3,13,5.2,29.8,16.7
Josh Jung,RHB,TEX,Peter Lambert,R,46.9,5.8,,38.6,16.4
Michael Harris II,LHB,ATL,Matthew Liberatore,L,26.9,14.3,13.3,19,16.4
Isaac Collins,SHB,KC,Kyle Bradish,R,43.5,8.9,4.6,30.2,16.4
Nicky Lopez,LHB,TEX,Peter Lambert,R,22.4,,6.3,48.7,16.3
Luis Campusano,RHB,SD,Trey Yesavage,R,36.3,15.3,8.3,18.1,16
Alex Call,RHB,LAD,Brandon Pfaadt,R,19.3,8,,44.6,15.9
Jose Fermin,RHB,STL,Reynaldo Lopez,R,37.7,10.3,10.3,21,15.7
Andres Gimenez,LHB,TOR,Walker Buehler,R,29.6,8.4,13.1,22.9,15.6
Bryan Torres,LHB,STL,Reynaldo Lopez,R,29,9.2,,35.2,14.9
Carson Kelly,RHB,CHC,Nick Lodolo,L,21,9.7,,36.5,14.6
Matt Vierling,RHB,DET,Cristopher Sanchez,L,29.7,8.1,8.1,25.4,14.6
Sung-Mun Song,LHB,SD,Trey Yesavage,R,36.7,13.5,8.4,14.5,14.5
Zach Dezenzo,RHB,HOU,Kumar Rocker,R,44.6,17.4,,15.7,14.5
Christian Vazquez,RHB,HOU,Kumar Rocker,R,46.5,,7.9,29.5,14.4
Jimmy Crooks,LHB,STL,Reynaldo Lopez,R,32.2,9.2,,31.3,14.3
Jeremy Pena,RHB,HOU,Kumar Rocker,R,56.5,4.6,7.9,18.1,14.2
Bobby Witt Jr.,RHB,KC,Kyle Bradish,R,14.3,15.4,11.3,15,14
Josh Rojas,LHB,KC,Kyle Bradish,R,27.4,7.7,7.7,23.8,13.7
Ozzie Albies,SHB,ATL,Matthew Liberatore,L,18.7,3.2,9,30.8,13.4
Alec Burleson,LHB,STL,Reynaldo Lopez,R,17.5,13.7,9,16.4,13.3
Gavin Sheets,LHB,SD,Trey Yesavage,R,16.2,8.4,8.4,24.2,13.1
Matt Olson,LHB,ATL,Matthew Liberatore,L,25.4,7.4,4.8,25.8,13
Vladimir Guerrero Jr.,RHB,TOR,Walker Buehler,R,14.5,15.5,7,15.5,12.8
Ernie Clement,RHB,TOR,Walker Buehler,R,21.7,12.5,4,20.3,12.8
Miguel Amaya,RHB,CHC,Nick Lodolo,L,33.8,,,37.3,12.7
Elias Diaz,RHB,TEX,Peter Lambert,R,29.3,,,38.6,12.6
Jorge Mateo,RHB,ATL,Matthew Liberatore,L,28.2,,,39,12.6
Ryan Waldschmidt,RHB,ARI,Yoshinobu Yamamoto,R,38.7,9.3,,21.6,12.5
J.T. Realmuto,RHB,PHI,Casey Mize,R,40.2,4.8,8.8,16.1,12.4
Salvador Perez,RHB,KC,Kyle Bradish,R,20.9,7,5.6,24,12.2
Tyler O'Neill,RHB,BAL,Noah Cameron,L,27.4,9,,25.2,12.2
Fernando Tatis Jr.,RHB,SD,Trey Yesavage,R,25.9,10.6,4.1,18.8,12.2
Edwin Arroyo,SHB,CIN,Javier Assad,R,40.5,,,31.7,12
Gabriel Rincones Jr.,LHB,PHI,Casey Mize,R,23.9,9.4,,25.4,12
Jose Trevino,RHB,CIN,Javier Assad,R,32.5,9.9,,21.3,12
Bryson Stott,LHB,PHI,Casey Mize,R,18.2,9.8,3.3,22.7,11.9
Luis Rengifo,SHB,SD,Trey Yesavage,R,23.7,6.7,,28.5,11.8
Pete Alonso,RHB,BAL,Noah Cameron,L,23.4,9,8.5,14.6,11.7
Blaze Alexander,RHB,BAL,Noah Cameron,L,15.9,,,40.3,11.7
Alejandro Kirk,RHB,TOR,Walker Buehler,R,25.8,4.8,9.6,18.4,11.7
Mookie Betts,RHB,LAD,Brandon Pfaadt,R,46.9,5.7,6,11.7,11.4
Tommy Edman,SHB,LAD,Brandon Pfaadt,R,40.9,7.5,,18.9,11.4
Jorge Barrosa,SHB,ARI,Yoshinobu Yamamoto,R,17.8,9.6,,24.9,11.4
Ildemaro Vargas,SHB,ARI,Yoshinobu Yamamoto,R,33.5,5.9,,23.2,11.2
Trea Turner,RHB,PHI,Casey Mize,R,34.9,3.5,8.2,16.1,11.2
Geraldo Perdomo,SHB,ARI,Yoshinobu Yamamoto,R,12.9,8.5,5.6,20.8,11.1
Ian Happ,SHB,CHC,Nick Lodolo,L,29.4,4.7,,25.2,10.9
Alex Freeland,SHB,LAD,Brandon Pfaadt,R,17.3,18.9,,9.8,10.8
Leody Taveras,SHB,BAL,Noah Cameron,L,9,9.4,,25.9,10.7
Starling Marte,RHB,KC,Kyle Bradish,R,27.5,10,,16.4,10.4
Alec Bohm,RHB,PHI,Casey Mize,R,30.2,8.2,8.2,8.2,10.4
Sean Keys,LHB,TOR,Walker Buehler,R,35.8,,8.1,17.1,10.3
LaMonte Wade Jr.,LHB,HOU,Kumar Rocker,R,17.7,9.4,9.4,9.4,10.2
Dominic Smith,LHB,ATL,Matthew Liberatore,L,32.5,8.8,,15.3,10.2
James Outman,LHB,DET,Cristopher Sanchez,L,25.1,,10.4,17.8,10.1
Hao-Yu  Lee,RHB,DET,Cristopher Sanchez,L,35.2,,8.1,15.7,9.9
Garrett Stubbs,LHB,PHI,Casey Mize,R,40.9,,,22.7,9.8
Nico Hoerner,RHB,CHC,Nick Lodolo,L,43.3,,,21.5,9.7
Dansby Swanson,RHB,CHC,Nick Lodolo,L,26.3,,8.1,18.2,9.6
Rafael Marchan,SHB,PHI,Casey Mize,R,20.9,,,29.2,9.4
Alex Bregman,RHB,CHC,Nick Lodolo,L,33.7,,,22.1,8.9
Zach McKinstry,LHB,DET,Cristopher Sanchez,L,33.6,,,20.5,8.5
Tyler Tolbert,RHB,KC,Kyle Bradish,R,23.4,7,,15,8.5
Taylor Ward,RHB,BAL,Noah Cameron,L,43,4.9,,9,8.3
Jackson Holliday,LHB,BAL,Noah Cameron,L,28.7,,,20.1,7.9
Kyle Farmer,RHB,ATL,Matthew Liberatore,L,9.1,,,25.7,7.3
Justin Crawford,LHB,PHI,Casey Mize,R,20.6,3.8,,13.5,6.8
Jake Cronenworth,LHB,SD,Trey Yesavage,R,24.2,,,15.8,6.4
Nick Allen,RHB,HOU,Kumar Rocker,R,22.2,,,15.2,6
Colton Cowser,LHB,BAL,Noah Cameron,L,20.1,,,15.2,5.8
Dylan Beavers,LHB,BAL,Noah Cameron,L,15.9,,,15.9,5.6
Luis Urias,RHB,TOR,Walker Buehler,R,28.5,,,10.3,5.4
Colt Keith,LHB,DET,Cristopher Sanchez,L,11.7,,,11.7,4.1
Kerry Carpenter,LHB,DET,Cristopher Sanchez,L,38,,,,3.8
Myles Straw,RHB,TOR,Walker Buehler,R,29.1,,,3.6,3.8
Nelson Velazquez,RHB,STL,Reynaldo Lopez,R,8.8,,,8.8,3.1
Jase Bowen,RHB,SD,Trey Yesavage,R,26.6,,,,2.7
Pedro Ramirez,SHB,CHC,Nick Lodolo,L,10.3,,,,1
Jake Rogers,RHB,DET,Cristopher Sanchez,L,10.3,,,,1
Jonatan Clase,SHB,TOR,Walker Buehler,R,9,,,,0.9
Eliezer Alfonzo,SHB,LAD,Brandon Pfaadt,R,,,,,
Justin Dean,RHB,CHC,Nick Lodolo,L,,,,,
Cameron Cauley,RHB,TEX,Peter Lambert,R,,,,,
Eduardo Valencia,RHB,DET,Cristopher Sanchez,L,,,,,
Ivan Johnson,SHB,CIN,Javier Assad,R,,,,,
Ben Malgeri,RHB,DET,Cristopher Sanchez,L,,,,,
Jim Jarvis,LHB,ATL,Matthew Liberatore,L,,,,,
Luke Maile,RHB,KC,Kyle Bradish,R,,,,,
Michael Conforto,LHB,CHC,Nick Lodolo,L,,,,,
Brewer Hicklen,RHB,ATL,Matthew Liberatore,L,,,,,
Kevin Alcantara,RHB,CHC,Nick Lodolo,L,,,,,
