Matchup,CWS @ CLE
Pitcher,Slade Cecconi
Pitcher Team,CLE
Opposing Team,CWS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,54.1,223,0.249,0.285,0.351,0.102,1.23,4,0.66,7.2%,20.5%,18.8%,15.7%,9.3%,6.96,68.6%,6.9%,4.8%,35.2%,24.2%,7.5%,12.1%
vsLHB,30.2,130,0.250,0.299,0.371,0.121,1.34,3,0.88,9.2%,18.8%,18.5%,15.7%,8.3%,7.04,62.8%,6.9%,6.4%,36.2%,30.9%,6.9%,11.7%
vsRHB,23.2,93,0.247,0.265,0.326,0.079,1.10,1,0.38,4.3%,23.1%,19.4%,15.8%,10.7%,6.85,76.6%,6.8%,2.8%,33.8%,15.5%,9.1%,12.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Sam Antonacci LHB,,+800,20,32,4.80,2,2,0.423,0.531,0.692,0.269,0.517,15.6%,12.7%,6.2%,6.2%,87.2,271.6,4,2,4.2%,4.2%,16.7%,37.5%,45.8%,70.4,1.9%,23.1%,11.5%,94.5%,50.0%,25.0%,33.3%,25.0%,45.8%,45.8%,41.7%,12.5%,23.3%
Braden Montgomery SHB,,+680,18,29,4.20,1,2,0.333,0.448,0.583,0.250,0.438,17.2%,12.2%,6.9%,6.6%,90.3,279.5,4,2,4.8%,-,9.5%,47.6%,38.1%,69.3,9.8%,26.8%,14.6%,87.2%,42.8%,19.0%,25.0%,23.8%,52.4%,33.3%,28.6%,38.1%,46.2%
Miguel Vargas RHB,,+377,17,28,4.40,1,2,0.261,0.393,0.522,0.261,0.391,17.9%,18.2%,14.3%,7.0%,94.9,298.9,7,5,10.5%,-,26.3%,57.9%,42.1%,74.3,42.9%,35.7%,16.7%,97.7%,68.4%,42.1%,12.5%,26.3%,31.6%,52.6%,42.1%,5.3%,15.4%
Andrew Benintendi LHB,,+450,18,21,3.80,1,1,0.250,0.286,0.500,0.250,0.337,4.8%,29.8%,14.3%,15.4%,91.5,245.8,1,1,-,-,23.5%,52.9%,23.5%,71.1,2.4%,28.6%,14.3%,91.3%,35.3%,11.8%,50.0%,23.5%,64.7%,76.5%,11.8%,11.8%,33.3%
Kyle Teel LHB,,+700,10,16,4.20,1,1,0.214,0.312,0.429,0.214,0.328,6.2%,44.4%,43.8%,22.9%,82.0,246.3,1,1,14.3%,14.3%,14.3%,42.9%,42.9%,74.0,41.2%,8.8%,2.9%,94.4%,57.2%,28.6%,50.0%,28.6%,42.9%,42.9%,42.9%,14.3%,43.8%
Tristan Peters LHB,,+910,11,24,3.80,0,0,0.174,0.208,0.174,-,0.175,4.2%,15.4%,12.5%,8.8%,89.5,220.4,3,1,-,-,26.3%,36.8%,31.6%,70.2,11.4%,34.3%,5.7%,92.1%,63.1%,36.8%,0.0%,26.3%,26.3%,42.1%,36.8%,21.1%,44.0%
Chase Meidroth RHB,,+1200,23,22,4.00,0,0,0.294,0.455,0.294,-,0.350,22.7%,16.2%,22.7%,5.8%,86.4,215.5,0,0,-,-,8.3%,16.7%,33.3%,64.8,-,23.5%,5.9%,94.4%,58.4%,16.7%,0.0%,41.7%,33.3%,25.0%,33.3%,41.7%,8.0%
Colson Montgomery LHB,,+303,28,21,4.40,0,0,0.100,0.143,0.100,-,0.116,4.8%,32.6%,38.1%,16.9%,83.4,231.5,4,1,8.3%,-,8.3%,8.3%,25.0%,77.0,71.4%,11.4%,2.9%,85.4%,75.0%,66.7%,0.0%,8.3%,8.3%,8.3%,83.3%,8.3%,47.8%
Jacob Gonzalez LHB,,+630,26,20,4.00,0,2,0.278,0.350,0.389,0.111,0.325,10.0%,15.4%,15.0%,8.1%,93.5,261.7,4,1,-,-,20.0%,53.3%,33.3%,70.8,6.5%,19.6%,8.7%,90.2%,60.0%,33.3%,0.0%,26.7%,33.3%,33.3%,46.7%,20.0%,53.1%
Drew Romo SHB,—,N/A,23,15,3.00,0,0,-,-,-,-,-,-,24.1%,33.3%,14.3%,81.6,282.9,3,3,10.0%,-,20.0%,30.0%,20.0%,70.5,3.7%,18.5%,3.7%,93.1%,70.0%,60.0%,0.0%,10.0%,10.0%,40.0%,40.0%,20.0%,55.0%
Randal Grichuk RHB,—,N/A,17,13,2.60,0,1,0.154,0.154,0.231,0.077,0.166,-,16.7%,-,7.5%,89.8,303.7,4,1,15.4%,7.7%,15.4%,46.2%,30.8%,74.7,53.3%,53.3%,33.3%,83.3%,38.5%,15.4%,0.0%,23.1%,53.8%,46.2%,38.5%,15.4%,35.7%
Luisangel Acuna RHB,—,N/A,17,11,2.40,0,0,0.182,0.182,0.182,-,0.162,-,15.8%,18.2%,8.6%,77.8,289.3,1,1,11.1%,-,-,22.2%,22.2%,72.3,20.0%,20.0%,6.7%,88.2%,33.3%,11.1%,0.0%,22.2%,44.4%,44.4%,22.2%,33.3%,42.9%
Junior Perez RHB,—,N/A,-,5,2.40,0,0,0.250,0.400,0.250,-,0.308,20.0%,42.9%,60.0%,16.7%,95.7,-,0,0,-,-,-,100.0%,-,73.2,20.0%,20.0%,-,71.4%,-,-,-,-,100.0%,100.0%,-,-,25.0%
