Matchup,NYY @ BOS
Pitcher,Cam Schlittler
Pitcher Team,NYY
Opposing Team,BOS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,95.0,369,0.193,0.231,0.288,0.095,0.89,5,0.47,4.9%,27.9%,29.3%,22.5%,14.9%,10.23,64.1%,7.7%,6.7%,38.8%,25.8%,4.8%,10.4%
vsLHB,54.2,219,0.207,0.248,0.305,0.099,1.01,2,0.33,5.9%,27.3%,30.6%,20.9%,14.5%,11.03,60.7%,8.0%,6.6%,45.3%,29.9%,4.9%,10.9%
vsRHB,40.0,150,0.174,0.206,0.264,0.090,0.75,3,0.68,3.3%,28.8%,27.3%,25.8%,15.6%,9.22,68.9%,7.3%,6.8%,30.1%,20.4%,4.8%,9.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Caleb Durbin RHB,,+1120,25,17,3.60,2,2,0.312,0.353,0.750,0.438,0.465,5.9%,6.1%,5.9%,2.9%,84.1,286.6,4,4,-,-,26.7%,26.7%,20.0%,70.1,9.7%,22.6%,9.7%,93.9%,20.0%,66.7%,20.0%,40.0%,46.7%,46.7%,6.7%,42.1%
Wilyer Abreu LHB,,+496,25,18,4.20,1,1,0.286,0.444,0.571,0.286,0.430,22.2%,13.9%,5.6%,7.2%,90.9,285.8,5,2,7.7%,-,23.1%,46.2%,46.2%,72.6,24.1%,34.5%,6.9%,80.6%,30.8%,25.0%,38.5%,23.1%,46.2%,38.5%,15.4%,25.0%
Willson Contreras RHB,,+500,16,17,4.20,1,1,0.286,0.412,0.571,0.286,0.422,11.8%,30.0%,23.5%,17.9%,95.2,284.6,3,1,-,-,10.0%,70.0%,30.0%,76.3,63.9%,25.0%,8.3%,90.0%,30.0%,33.3%,30.0%,40.0%,10.0%,70.0%,20.0%,53.3%
Jarren Duran LHB,,+562,28,16,4.20,1,1,0.200,0.250,0.400,0.200,0.283,6.2%,27.0%,18.8%,17.9%,88.5,233.5,2,2,8.3%,-,-,50.0%,33.3%,74.7,42.4%,18.2%,12.1%,91.7%,-,-,33.3%,58.3%,33.3%,41.7%,25.0%,47.6%
Nate Eaton RHB,,+729,10,7,3.80,1,1,0.167,0.286,0.667,0.500,0.393,14.3%,25.0%,28.6%,9.7%,96.9,284.5,2,1,25.0%,25.0%,50.0%,75.0%,50.0%,73.2,33.3%,33.3%,22.2%,75.0%,25.0%,100.0%,25.0%,25.0%,50.0%,-,50.0%,0.0%
Mickey Gasper SHB,,+860,22,23,3.20,0,1,0.211,0.348,0.316,0.105,0.301,17.4%,11.1%,4.3%,4.8%,87.0,235.1,5,2,5.6%,-,22.2%,27.8%,22.2%,71.2,16.7%,54.2%,12.5%,88.9%,38.9%,0.0%,16.7%,27.8%,27.8%,44.4%,27.8%,31.8%
Ceddanne Rafaela RHB,,+1000,25,20,4.40,0,0,0.200,0.200,0.300,0.100,0.216,-,21.7%,15.0%,13.5%,81.0,269.0,3,1,-,-,-,29.4%,47.1%,69.8,8.1%,21.6%,5.4%,80.4%,17.6%,0.0%,35.3%,41.2%,23.5%,29.4%,47.1%,38.1%
Masataka Yoshida LHB,,+1260,23,18,3.20,0,0,0.111,0.111,0.111,-,0.099,-,21.9%,16.7%,10.6%,86.7,299.0,3,0,-,-,6.7%,13.3%,33.3%,70.7,23.1%,38.5%,-,81.2%,13.3%,0.0%,20.0%,66.7%,26.7%,53.3%,20.0%,17.4%
Carlos Narvaez RHB,—,N/A,24,17,3.40,0,0,0.143,0.294,0.143,-,0.219,17.6%,32.5%,35.3%,17.1%,93.9,302.6,3,2,-,-,12.5%,62.5%,50.0%,70.5,10.8%,16.2%,8.1%,92.5%,12.5%,0.0%,50.0%,37.5%,37.5%,12.5%,50.0%,31.6%
Marcelo Mayer LHB,,+1320,17,17,3.20,0,0,0.125,0.176,0.188,0.062,0.165,5.9%,19.4%,23.5%,9.9%,83.4,254.4,2,2,-,-,8.3%,33.3%,25.0%,72.9,20.7%,17.2%,6.9%,80.6%,-,-,25.0%,58.3%,8.3%,66.7%,25.0%,25.0%
