Matchup,CIN @ ATL
Pitcher,Andrew Abbott
Pitcher Team,CIN
Opposing Team,ATL
Source,SyntheticGapFill

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,48.1,220,0.281,0.368,0.495,0.214,1.63,8,1.49,11.4%,20.5%,15.9%,16.4%,9.0%,6.52,56.6%,5.9%,10.0%,39.4%,30.6%,12.2%,22.5%
vsLHB,11.0,46,0.289,0.392,0.644,0.356,1.27,4,3.27,2.2%,22.4%,26.1%,27.3%,12.1%,9.82,65.2%,7.0%,21.2%,48.5%,45.5%,20.0%,36.4%
vsRHB,37.1,174,0.279,0.361,0.449,0.170,1.74,4,0.96,13.8%,19.9%,13.2%,13.6%,8.3%,5.54,54.3%,5.6%,7.1%,37.0%,26.8%,8.8%,18.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ronald Acuna Jr. RHB,—,N/A,24,4.60,8,0,0,79.0,200.5,1,0,-,-,12.5%,12.5%,25.0%,73.1,27.3%,9.1%,9.1%,91.7%,25.0%,25.0%,0.0%,-,50.0%,25.0%,25.0%,50.0%,100.0%
Drake Baldwin LHB,—,N/A,24,4.80,8,0,1,99.8,299.9,5,0,-,-,12.5%,87.5%,62.5%,76.4,75.0%,50.0%,41.7%,100.0%,87.5%,37.5%,0.0%,50.0%,12.5%,12.5%,50.0%,37.5%,0.0%
Matt Olson LHB,—,N/A,22,4.20,8,0,0,78.0,295.7,2,1,-,-,-,37.5%,25.0%,74.9,41.7%,25.0%,8.3%,80.0%,50.0%,37.5%,0.0%,12.5%,50.0%,12.5%,50.0%,37.5%,66.7%
Michael Harris II LHB,—,N/A,19,4.20,8,0,0,82.9,244.8,1,0,-,-,25.0%,25.0%,75.0%,72.8,30.0%,50.0%,20.0%,90.9%,62.5%,-,-,62.5%,12.5%,25.0%,25.0%,50.0%,66.7%
Mauricio Dubon RHB,—,N/A,19,4.20,8,0,0,80.4,227.1,0,0,-,-,12.5%,12.5%,12.5%,69.2,-,27.3%,-,100.0%,62.5%,50.0%,0.0%,12.5%,37.5%,25.0%,37.5%,37.5%,50.0%
Ozzie Albies SHB,—,N/A,18,4.00,8,0,0,81.6,222.9,0,0,-,-,25.0%,12.5%,12.5%,69.5,16.7%,25.0%,-,85.7%,50.0%,37.5%,0.0%,12.5%,50.0%,50.0%,25.0%,25.0%,57.1%
Austin Riley RHB,—,N/A,16,4.00,8,1,1,98.3,343.5,4,2,25.0%,12.5%,25.0%,62.5%,62.5%,75.1,54.5%,54.5%,45.5%,91.7%,62.5%,25.0%,50.0%,37.5%,37.5%,37.5%,50.0%,12.5%,50.0%
Dominic Smith LHB,—,N/A,14,2.20,8,0,0,78.9,159.0,0,0,-,-,12.5%,-,-,66.8,-,33.3%,-,100.0%,25.0%,25.0%,0.0%,-,37.5%,25.0%,25.0%,50.0%,75.0%
Mike Yastrzemski LHB,—,N/A,10,3.40,8,1,1,88.1,274.9,2,1,-,-,25.0%,62.5%,25.0%,69.2,-,46.2%,23.1%,100.0%,50.0%,12.5%,100.0%,37.5%,50.0%,62.5%,25.0%,12.5%,50.0%
Sean Murphy RHB,—,N/A,9,4.00,8,1,1,76.8,327.5,2,2,25.0%,12.5%,12.5%,25.0%,-,73.6,30.0%,30.0%,20.0%,90.9%,37.5%,37.5%,33.3%,-,50.0%,50.0%,37.5%,12.5%,37.5%
Ha-Seong Kim RHB,—,N/A,5,3.40,8,0,0,90.9,260.5,2,2,12.5%,-,37.5%,50.0%,37.5%,72.3,13.3%,33.3%,26.7%,100.0%,50.0%,25.0%,0.0%,25.0%,37.5%,50.0%,50.0%,-,0.0%
Kyle Farmer RHB,—,N/A,4,1.40,5,0,0,73.5,138.2,0,0,-,-,20.0%,20.0%,40.0%,67.1,-,12.5%,12.5%,100.0%,40.0%,-,-,40.0%,40.0%,60.0%,20.0%,20.0%,25.0%
DaShawn Keirsey Jr. LHB,—,N/A,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
Brewer Hicklen RHB,—,N/A,,3.00,1,0,0,104.4,223.6,0,0,-,-,100.0%,100.0%,100.0%,72.2,-,100.0%,100.0%,100.0%,100.0%,-,-,100.0%,-,100.0%,-,-,0.0%
