Matchup,BAL @ TB
Pitcher,Steven Matz
Pitcher Team,TB
Opposing Team,BAL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,62.2,265,0.238,0.321,0.450,0.213,1.23,12,1.72,7.5%,21.7%,18.1%,15.5%,10.2%,6.89,60.4%,7.8%,11.8%,35.9%,27.2%,20.8%,15.4%
vsLHB,21.0,86,0.212,0.256,0.325,0.113,1.00,2,0.86,4.7%,18.5%,17.4%,18.1%,8.6%,6.43,60.5%,8.9%,3.0%,25.8%,15.2%,20.0%,7.6%
vsRHB,41.2,179,0.250,0.353,0.512,0.262,1.34,10,2.16,8.9%,23.0%,18.4%,14.6%,10.9%,7.13,60.3%,7.2%,16.3%,41.1%,33.3%,20.9%,19.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Tyler O'Neill RHB,,+441,25,4.20,10,2,2,85.7,316.9,4,3,20.0%,10.0%,10.0%,40.0%,40.0%,72.4,7.7%,38.5%,23.1%,92.9%,40.0%,30.0%,66.7%,10.0%,50.0%,30.0%,40.0%,30.0%,71.4%
Christian Encarnacion-Strand RHB,,+430,28,2.80,5,2,2,86.7,410.1,2,2,40.0%,-,-,40.0%,40.0%,80.6,100.0%,66.7%,66.7%,75.0%,40.0%,40.0%,100.0%,-,40.0%,20.0%,60.0%,20.0%,66.7%
Pete Alonso RHB,,+360,31,4.40,10,1,1,96.0,302.1,4,4,30.0%,-,-,70.0%,60.0%,74.8,46.7%,53.3%,33.3%,100.0%,70.0%,50.0%,20.0%,20.0%,30.0%,20.0%,50.0%,30.0%,50.0%
Coby Mayo RHB,,+450,29,3.60,10,1,2,92.4,321.7,3,2,20.0%,10.0%,10.0%,50.0%,40.0%,76.6,64.7%,29.4%,23.5%,94.4%,70.0%,60.0%,16.7%,10.0%,30.0%,40.0%,40.0%,20.0%,20.0%
Jackson Holliday LHB,,+880,9,4.40,10,1,2,88.1,285.1,4,2,10.0%,10.0%,10.0%,20.0%,60.0%,70.4,7.7%,61.5%,15.4%,100.0%,70.0%,40.0%,0.0%,30.0%,30.0%,40.0%,10.0%,50.0%,28.6%
Leody Taveras SHB,,+910,16,4.00,10,0,0,78.0,230.7,2,0,-,-,-,20.0%,10.0%,72.9,33.3%,40.0%,13.3%,93.8%,40.0%,30.0%,0.0%,10.0%,40.0%,30.0%,20.0%,50.0%,37.5%
Dylan Beavers LHB,,+725,7,3.60,10,0,0,77.9,184.8,0,0,-,-,10.0%,20.0%,40.0%,71.6,-,36.4%,9.1%,84.6%,30.0%,10.0%,0.0%,20.0%,40.0%,30.0%,40.0%,30.0%,33.3%
Yohel Pozo RHB,—,N/A,8,2.20,10,0,1,83.0,143.4,1,0,-,-,10.0%,20.0%,30.0%,71.1,30.8%,30.8%,15.4%,92.9%,20.0%,-,-,20.0%,60.0%,60.0%,10.0%,30.0%,66.7%
Jeremiah Jackson RHB,—,N/A,16,2.20,10,0,0,83.9,265.2,1,0,-,-,10.0%,20.0%,30.0%,73.1,23.1%,38.5%,7.7%,100.0%,50.0%,20.0%,0.0%,30.0%,50.0%,40.0%,50.0%,10.0%,33.3%
Colton Cowser LHB,,+500,7,3.00,10,0,0,90.9,232.7,2,0,-,-,20.0%,30.0%,40.0%,74.5,64.3%,42.9%,21.4%,93.3%,60.0%,20.0%,0.0%,40.0%,40.0%,50.0%,40.0%,10.0%,14.3%
Carlos Narvaez RHB,,+820,26,3.20,10,0,1,91.4,342.2,4,3,10.0%,-,-,30.0%,40.0%,73.1,20.0%,60.0%,20.0%,100.0%,50.0%,40.0%,0.0%,10.0%,50.0%,30.0%,50.0%,20.0%,20.0%
Gunnar Henderson LHB,,+503,19,4.60,10,0,0,89.6,227.4,1,0,-,-,20.0%,40.0%,20.0%,75.2,63.6%,45.5%,27.3%,84.6%,40.0%,20.0%,0.0%,20.0%,60.0%,50.0%,30.0%,20.0%,10.0%
