Split,Season
Range,L10
Dates,="8/7/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
8:10 PM,Easton McGee,vs,5.0,22,2.70,0.350,0.375,1.80,0.100,0.450,0,-,9,25.0%,18.2%,13.8%,15.4%,7.20,2,9.1%,86.4%,7.7%,16,31.2%,1,6.2%,25.0%,-,12.5%
7:10 PM,George Klassen,@,5.0,32,9.30,0.318,0.466,3.40,0.227,0.545,1,1.80,12,33.9%,18.8%,13.3%,13.8%,10.80,10,31.2%,50.0%,4.8%,16,50.0%,4,25.0%,18.8%,33.3%,18.8%
9:40 PM,Merrill Kelly,vs,54.1,239,5.27,0.290,0.357,1.53,0.182,0.472,10,1.66,101,19.2%,16.3%,15.5%,9.5%,6.46,21,8.8%,57.7%,4.4%,178,45.5%,17,9.6%,23.0%,22.0%,16.3%
6:45 PM,Chase Petty,@,15.0,67,4.70,0.283,0.340,1.47,0.150,0.433,2,1.20,26,17.4%,14.9%,14.7%,7.9%,6.00,5,7.5%,71.6%,9.6%,51,37.3%,3,5.9%,27.5%,14.3%,11.8%
7:40 PM,Noah Schultz,vs,43.0,201,5.57,0.282,0.371,1.58,0.201,0.483,8,1.67,84,19.5%,18.9%,15.6%,9.0%,7.95,19,9.5%,59.4%,8.6%,137,43.8%,16,11.7%,29.9%,19.5%,15.3%
8:10 PM,Kevin Gausman,@,52.0,235,4.33,0.282,0.342,1.58,0.169,0.451,8,1.38,96,26.9%,22.6%,17.8%,13.3%,9.17,22,9.4%,61.9%,4.7%,160,41.9%,13,8.1%,26.2%,16.7%,15.0%
8:15 PM,Ryan Feltner,@,50.0,226,6.08,0.279,0.373,1.56,0.249,0.527,12,2.16,106,24.3%,16.8%,16.2%,11.5%,6.84,22,9.7%,61.2%,8.1%,165,37.6%,17,10.3%,26.7%,27.3%,23.0%
8:15 PM,Nathan Eovaldi,vs,57.1,249,4.09,0.276,0.345,1.36,0.211,0.487,11,1.73,113,29.7%,26.9%,25.9%,15.5%,10.52,14,5.6%,62.8%,6.9%,165,42.4%,14,8.5%,23.0%,26.3%,18.8%
7:40 PM,Zebby Matthews,@,56.1,246,5.27,0.273,0.357,1.46,0.223,0.495,11,1.76,109,21.3%,18.3%,16.3%,10.1%,7.19,22,8.9%,65.6%,8.1%,178,38.8%,22,12.4%,23.6%,19.0%,20.2%
8:15 PM,Shane Baz,@,57.0,246,2.77,0.273,0.307,1.37,0.106,0.379,2,0.32,86,23.2%,19.5%,16.4%,11.6%,7.58,16,6.5%,62.8%,6.6%,181,42.5%,8,4.4%,23.8%,4.7%,14.4%
7:05 PM,Tyler Mahle,@,52.0,222,3.89,0.265,0.325,1.35,0.155,0.420,6,1.04,84,22.0%,21.2%,19.0%,10.3%,8.13,17,7.7%,61.9%,5.9%,156,35.3%,7,4.5%,29.5%,10.9%,12.8%
7:10 PM,Jack Perkins,@,45.2,207,5.86,0.264,0.372,1.51,0.269,0.533,13,2.56,97,27.2%,27.1%,25.6%,12.4%,11.04,21,10.1%,60.9%,6.6%,128,39.1%,13,10.2%,36.7%,27.7%,17.2%
7:10 PM,Tyler Phillips,vs,45.2,194,5.53,0.261,0.336,1.36,0.188,0.449,9,1.77,79,23.3%,15.5%,16.1%,10.8%,5.91,16,8.2%,60.5%,9.0%,146,52.1%,13,8.9%,27.4%,15.0%,13.7%
7:10 PM,Payton Tolle,vs,52.2,228,4.11,0.258,0.329,1.33,0.201,0.459,9,1.54,96,26.9%,25.9%,24.1%,14.8%,10.08,16,7.0%,64.9%,7.7%,151,36.4%,13,8.6%,27.2%,19.5%,17.9%
