Matchup,PIT @ SD
Pitcher,Bubba Chandler
Pitcher Team,PIT
Opposing Team,SD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,125.1,546,0.225,0.303,0.355,0.130,1.37,11,0.79,12.1%,22.9%,20.7%,16.3%,10.8%,8.11,59.9%,7.4%,5.6%,38.3%,27.8%,11.0%,11.9%
vsLHB,67.1,297,0.230,0.325,0.418,0.188,1.43,9,1.20,12.5%,22.7%,19.9%,15.4%,10.6%,7.89,58.1%,7.3%,8.1%,42.4%,29.8%,15.3%,12.6%
vsRHB,57.2,249,0.219,0.278,0.279,0.060,1.32,2,0.31,11.6%,23.3%,21.7%,17.4%,11.1%,8.43,62.0%,7.6%,2.5%,33.3%,25.3%,4.9%,11.1%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Gavin Sheets LHB,,+560,19,2.20,10,2,2,85.6,289.4,4,3,10.0%,10.0%,30.0%,40.0%,30.0%,75.8,52.9%,35.3%,17.6%,94.4%,50.0%,30.0%,33.3%,20.0%,40.0%,50.0%,20.0%,30.0%,0.0%
Manny Machado RHB,,+481,26,4.60,10,1,1,83.0,224.0,3,1,-,-,20.0%,50.0%,10.0%,75.6,50.0%,27.8%,16.7%,94.7%,40.0%,30.0%,33.3%,10.0%,30.0%,40.0%,30.0%,30.0%,33.3%
Fernando Tatis Jr. RHB,,+355,21,4.60,10,1,1,93.8,253.6,2,1,10.0%,10.0%,20.0%,60.0%,60.0%,76.3,53.8%,38.5%,30.8%,100.0%,60.0%,20.0%,50.0%,40.0%,40.0%,30.0%,60.0%,10.0%,37.5%
Jackson Merrill LHB,,+439,29,4.40,10,1,2,97.3,306.0,5,2,20.0%,-,10.0%,60.0%,40.0%,73.8,35.7%,64.3%,28.6%,93.3%,90.0%,60.0%,16.7%,30.0%,10.0%,20.0%,50.0%,30.0%,33.3%
Jase Bowen RHB,—,N/A,14,1.00,10,0,0,77.9,200.0,1,1,-,-,30.0%,20.0%,30.0%,73.4,9.1%,27.3%,9.1%,84.6%,30.0%,-,-,30.0%,50.0%,70.0%,30.0%,-,60.0%
Luis Rengifo SHB,,+1180,14,3.00,10,0,0,86.6,269.0,2,0,-,-,-,30.0%,20.0%,70.2,7.7%,61.5%,-,92.9%,40.0%,20.0%,0.0%,20.0%,60.0%,30.0%,30.0%,40.0%,16.7%
Freddy Fermin RHB,,+950,11,3.20,10,0,0,90.0,210.3,1,0,-,-,10.0%,40.0%,40.0%,69.8,10.0%,35.0%,10.0%,95.2%,50.0%,-,-,50.0%,40.0%,20.0%,60.0%,20.0%,50.0%
Xander Bogaerts RHB,,+820,27,4.00,10,0,0,95.6,308.4,5,1,-,-,10.0%,50.0%,30.0%,72.3,20.0%,80.0%,20.0%,83.3%,60.0%,30.0%,0.0%,30.0%,40.0%,20.0%,60.0%,20.0%,44.4%
Jake Cronenworth LHB,,+770,7,4.40,10,0,0,75.5,282.1,1,1,-,-,-,10.0%,30.0%,70.0,10.0%,60.0%,-,90.9%,50.0%,30.0%,0.0%,20.0%,30.0%,20.0%,40.0%,40.0%,50.0%
Luis Campusano RHB,—,N/A,24,3.00,10,0,2,84.7,272.2,5,1,20.0%,-,10.0%,30.0%,60.0%,74.2,30.8%,23.1%,15.4%,86.7%,70.0%,30.0%,0.0%,40.0%,10.0%,10.0%,30.0%,60.0%,55.6%
Austin Hays RHB,—,N/A,20,2.20,10,0,0,85.0,299.0,1,1,-,-,10.0%,30.0%,20.0%,71.7,7.7%,38.5%,-,92.9%,30.0%,30.0%,0.0%,-,70.0%,60.0%,30.0%,10.0%,57.1%
Ty France RHB,,+511,20,4.40,10,0,0,90.2,240.0,0,0,-,-,10.0%,60.0%,50.0%,71.5,18.2%,54.5%,9.1%,78.6%,60.0%,10.0%,0.0%,50.0%,30.0%,20.0%,30.0%,50.0%,42.9%
Dustin Harris LHB,—,N/A,6,3.00,10,0,0,80.8,244.1,3,1,-,-,50.0%,30.0%,40.0%,66.2,-,63.6%,27.3%,100.0%,70.0%,30.0%,0.0%,40.0%,10.0%,70.0%,20.0%,10.0%,45.5%
