Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-07-11,Great American BP,CHC @ CIN,7:10,+21%,+17%,+4%,+23%,+0.47,+0.60,+0.43,+2.00,+14%,+2%,-1%,+9%,+0.32,+0.07,-0.14,+0.80,+7%,+15%,+5%,+14%,+0.15,+0.53,+0.57,+1.20
2026-07-11,Dodger Stadium,ARI @ LAD,9:10,+21%,+1%,-9%,+1%,+0.47,+0.03,-1.00,+0.05,+16%,-3%,-5%,0%,+0.36,-0.09,-0.56,0.00,+5%,+4%,-4%,+1%,+0.11,+0.13,-0.44,+0.05
2026-07-11,Comerica Park,PHI @ DET,6:10,+5%,-1%,+6%,+4%,+0.11,-0.03,+0.66,+0.38,-11%,+1%,+6%,-2%,-0.25,+0.04,+0.64,-0.15,+16%,-2%,+0%,+6%,+0.36,-0.06,+0.03,+0.53
2026-07-11,Rate Field,ATH @ CHW,2:10,+3%,-9%,+2%,0%,+0.08,-0.33,+0.23,-0.01,+2%,-7%,+3%,+1%,+0.05,-0.26,+0.30,+0.07,+1%,-2%,-1%,-1%,+0.03,-0.07,-0.07,-0.08
2026-07-11,Nationals Park,NYY @ WAS,4:05,+1%,+9%,+4%,+5%,+0.02,+0.31,+0.44,+0.46,+3%,+5%,+3%,+4%,+0.07,+0.16,+0.34,+0.33,-2%,+4%,+1%,+2%,-0.05,+0.15,+0.09,+0.13
2026-07-11,Target Field,LAA @ MIN,2:10,+0%,-6%,+3%,+1%,+0.01,-0.21,+0.36,+0.08,-7%,+2%,+2%,+0%,-0.16,+0.08,+0.19,+0.02,+8%,-8%,+2%,+1%,+0.17,-0.29,+0.17,+0.06
2026-07-11,Citi Field,BOS @ NYM,4:10,+0%,-13%,-4%,-5%,+0.00,-0.47,-0.42,-0.41,-1%,-19%,-5%,-8%,-0.02,-0.65,-0.48,-0.67,+1%,+5%,+1%,+3%,+0.02,+0.18,+0.06,+0.26
2026-07-11,Petco Park,TOR @ SD,8:40,-1%,-17%,-5%,-9%,-0.02,-0.59,-0.57,-0.78,-4%,-11%,-4%,-7%,-0.10,-0.40,-0.48,-0.63,+3%,-6%,-1%,-2%,+0.08,-0.19,-0.10,-0.15
2026-07-11,Tropicana Field,SEA @ TB,4:10,-3%,-7%,-8%,-6%,-0.07,-0.23,-0.83,-0.51,-4%,-6%,-8%,-6%,-0.08,-0.22,-0.83,-0.52,+1%,0%,+0%,+0%,+0.01,-0.01,+0.00,+0.01
2026-07-11,Oracle Park,COL @ SF,4:05,-5%,+27%,+8%,+12%,-0.10,+0.94,+0.88,+1.09,-17%,+12%,+6%,0%,-0.38,+0.42,+0.67,0.00,+12%,+15%,+2%,+12%,+0.27,+0.53,+0.21,+1.09
2026-07-11,PNC Park,MIL @ PIT,12:05,-6%,+13%,+4%,+7%,-0.14,+0.44,+0.43,+0.59,-15%,+11%,+0%,-1%,-0.34,+0.37,+0.01,-0.09,+9%,+2%,+4%,+8%,+0.19,+0.07,+0.42,+0.68
2026-07-11,PNC Park,MIL @ PIT,4:05,-10%,+20%,+4%,+8%,-0.22,+0.69,+0.38,+0.70,-15%,+11%,+0%,-1%,-0.34,+0.40,+0.00,-0.06,+5%,+8%,+4%,+9%,+0.11,+0.29,+0.37,+0.76
2026-07-11,Oriole Park,KC  @ BAL,7:05,-10%,+11%,+1%,-1%,-0.22,+0.38,+0.10,-0.06,-3%,+7%,+7%,+5%,-0.07,+0.25,+0.71,+0.46,-7%,+4%,-6%,-6%,-0.15,+0.13,-0.60,-0.52
2026-07-11,Globe Life Field,HOU @ TEX,7:05,-11%,-6%,-1%,-7%,-0.25,-0.23,-0.16,-0.63,-11%,-7%,-1%,-7%,-0.24,-0.23,-0.13,-0.60,-1%,+0%,0%,0%,-0.02,+0.00,-0.02,-0.03
2026-07-11,Busch Stadium,ATL @ STL,7:15,-11%,0%,+0%,-8%,-0.24,-0.01,+0.00,-0.67,-10%,-5%,+4%,-7%,-0.23,-0.17,+0.40,-0.58,0%,+5%,-4%,-1%,-0.01,+0.16,-0.40,-0.09
2026-07-11,LoanDepot Park,CLE @ MIA,4:10,-12%,+1%,-2%,-5%,-0.27,+0.03,-0.17,-0.44,-12%,0%,-1%,-5%,-0.27,-0.01,-0.07,-0.42,0%,+1%,-1%,0%,-0.01,+0.03,-0.10,-0.02
