Matchup,LAA @ ATH
Pitcher,J.T. Ginn
Pitcher Team,ATH
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,77.1,316,0.208,0.281,0.330,0.122,1.16,8,0.93,10.1%,27.2%,21.5%,21.7%,12.6%,7.91,53.8%,6.9%,6.1%,37.7%,24.1%,11.8%,15.1%
vsLHB,43.2,196,0.247,0.322,0.376,0.129,1.51,5,1.03,12.2%,26.1%,18.4%,18.8%,12.2%,7.42,49.5%,6.7%,6.0%,39.6%,22.4%,13.3%,17.9%
vsRHB,33.1,120,0.147,0.214,0.257,0.110,0.72,3,0.81,6.7%,29.0%,26.7%,26.4%,13.2%,8.64,60.7%,7.1%,6.4%,34.6%,26.9%,9.5%,10.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Donovan Walton LHB,,+750,13,22,3.20,1,2,0.409,0.409,0.682,0.273,0.471,-,15.1%,9.1%,8.8%,85.5,272.3,7,3,15.0%,5.0%,30.0%,40.0%,45.0%,67.2,-,28.3%,13.0%,92.0%,30.0%,16.7%,30.0%,25.0%,50.0%,30.0%,20.0%,37.5%
Tyler Heineman SHB,,+1040,8,19,3.40,1,1,0.118,0.211,0.353,0.235,0.249,5.3%,8.8%,10.5%,4.9%,79.4,238.3,3,2,7.1%,7.1%,14.3%,21.4%,28.6%,65.6,-,22.6%,3.2%,93.9%,35.7%,20.0%,14.3%,28.6%,42.9%,28.6%,28.6%,26.7%
Jo Adell RHB,,+409,10,13,4.40,1,1,0.417,0.462,0.750,0.333,0.515,7.7%,23.3%,15.4%,14.0%,88.2,321.7,3,3,20.0%,10.0%,10.0%,40.0%,60.0%,78.6,82.1%,14.3%,10.7%,93.3%,20.0%,50.0%,40.0%,40.0%,20.0%,60.0%,20.0%,47.1%
Zach Neto RHB,,+371,21,12,4.40,1,2,0.300,0.417,0.800,0.500,0.498,8.3%,35.0%,16.7%,17.1%,87.5,382.8,3,2,25.0%,12.5%,25.0%,37.5%,25.0%,71.5,-,23.5%,11.8%,89.5%,37.5%,33.3%,-,62.5%,62.5%,12.5%,25.0%,57.1%
Wade Meckler LHB,,+1160,10,27,3.20,0,0,0.292,0.370,0.417,0.125,0.345,11.1%,23.7%,18.5%,10.7%,84.2,232.3,0,0,-,-,10.5%,21.1%,36.8%,69.5,3.1%,28.1%,-,86.5%,5.3%,0.0%,36.8%,57.9%,36.8%,42.1%,21.1%,34.8%
Nolan Schanuel LHB,,+1040,15,22,4.60,0,0,0.176,0.364,0.176,-,0.272,18.2%,15.2%,9.1%,5.8%,87.0,204.9,1,0,-,-,13.3%,26.7%,13.3%,67.3,9.7%,35.5%,9.7%,96.9%,13.3%,0.0%,13.3%,60.0%,26.7%,53.3%,20.0%,23.8%
Denzer Guzman RHB,,+740,9,15,4.20,0,1,0.357,0.400,0.357,-,0.340,6.7%,20.0%,-,12.2%,89.8,241.9,2,1,-,-,28.6%,50.0%,28.6%,74.0,40.9%,31.8%,18.2%,91.7%,21.4%,0.0%,28.6%,50.0%,64.3%,21.4%,14.3%,41.2%
Vaughn Grissom RHB,,+680,15,15,4.40,0,0,0.231,0.333,0.231,-,0.269,6.7%,17.2%,20.0%,6.4%,86.7,286.0,2,0,-,-,10.0%,50.0%,40.0%,70.7,16.0%,28.0%,8.0%,86.2%,20.0%,0.0%,30.0%,50.0%,10.0%,90.0%,-,19.0%
Nick Madrigal RHB,—,N/A,8,14,4.20,0,1,0.364,0.500,0.455,0.091,0.421,21.4%,13.8%,-,5.9%,88.1,246.1,2,1,-,-,9.1%,27.3%,36.4%,65.8,4.3%,34.8%,4.3%,85.2%,-,-,45.5%,54.5%,36.4%,36.4%,27.3%,23.5%
Jose Siri RHB,,+458,13,13,2.60,0,1,0.385,0.385,0.538,0.154,0.401,-,38.5%,15.4%,21.3%,80.6,225.0,1,1,9.1%,-,18.2%,9.1%,18.2%,72.9,38.1%,19.0%,4.8%,84.0%,18.2%,0.0%,27.3%,45.5%,45.5%,36.4%,18.2%,29.4%
Oswald Peraza RHB,,+650,11,13,3.60,0,0,0.308,0.308,0.308,-,0.274,-,19.2%,7.7%,11.4%,88.5,271.2,1,0,-,-,-,41.7%,16.7%,71.7,16.0%,32.0%,12.0%,96.2%,8.3%,0.0%,8.3%,83.3%,41.7%,41.7%,16.7%,47.4%
Logan O'Hoppe RHB,,+630,20,13,4.00,0,0,0.308,0.308,0.308,-,0.274,-,25.0%,15.4%,11.6%,77.3,231.9,2,0,-,-,18.2%,18.2%,36.4%,75.8,57.1%,14.3%,14.3%,70.0%,18.2%,0.0%,27.3%,36.4%,45.5%,45.5%,9.1%,31.2%
