Split,vsRHB
Range,L10
Dates,="9/4/2026"
Games,16

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
6:40 PM,Cristopher Sanchez,vs,42.2,197,4.08,0.318,0.363,1.69,0.134,0.453,6,1.27,81,31.1%,22.8%,22.3%,14.4%,9.49,15,7.6%,59.1%,6.4%,134,39.6%,8,6.0%,11.2%,33.3%,12.7%
10:10 PM,Kade Morris,@,8.0,36,3.85,0.312,0.354,1.50,0.125,0.438,1,1.12,14,20.9%,22.2%,17.0%,10.3%,9.00,2,5.6%,66.7%,7.4%,25,36.0%,0,-,8.0%,50.0%,20.0%
7:10 PM,Matt Wilkinson,@,8.1,38,4.42,0.306,0.357,1.56,0.194,0.500,1,1.08,18,14.1%,10.5%,10.5%,6.2%,4.32,2,5.3%,65.8%,11.0%,32,53.1%,2,6.2%,31.2%,10.0%,21.9%
8:10 PM,Jameson Taillon,@,20.1,88,6.10,0.298,0.375,1.38,0.262,0.560,7,3.10,47,30.4%,23.9%,22.8%,16.2%,9.30,3,3.4%,64.8%,7.6%,63,50.8%,10,15.9%,36.5%,30.4%,22.2%
8:40 PM,Ryan Feltner,vs,21.2,97,5.78,0.297,0.390,1.52,0.297,0.593,6,2.49,54,23.8%,19.6%,19.4%,12.3%,7.89,6,6.2%,73.2%,6.0%,72,36.1%,10,13.9%,31.9%,26.1%,19.4%
8:05 PM,Nick Martinez,@,22.1,94,4.13,0.289,0.316,1.30,0.122,0.411,3,1.21,37,15.2%,14.9%,14.4%,7.6%,5.64,3,3.2%,66.0%,8.0%,76,31.6%,4,5.3%,27.6%,14.3%,15.8%
6:10 PM,Shane Drohan,@,34.2,161,4.74,0.286,0.360,1.64,0.164,0.450,5,1.30,63,24.8%,21.1%,20.7%,11.5%,8.83,17,10.6%,60.2%,7.7%,107,38.3%,8,7.5%,26.2%,17.9%,15.9%
6:10 PM,Rhett Lowder,vs,18.2,76,4.44,0.284,0.330,1.18,0.189,0.473,3,1.45,35,12.7%,13.2%,11.4%,6.0%,4.82,1,1.3%,71.8%,8.1%,64,32.8%,7,10.9%,26.6%,17.6%,20.3%
6:45 PM,Jared Jones,vs,17.1,76,4.72,0.282,0.341,1.33,0.197,0.479,4,2.08,34,28.6%,23.7%,23.7%,14.5%,9.35,3,3.9%,60.5%,6.5%,54,40.7%,5,9.3%,25.9%,28.6%,16.7%
7:15 PM,Foster Griffin,vs,42.2,177,3.80,0.277,0.321,1.31,0.151,0.428,4,0.84,71,20.1%,14.7%,11.3%,9.9%,5.48,10,5.6%,64.4%,8.1%,141,36.9%,8,5.7%,24.8%,11.4%,11.3%
7:05 PM,Ranger Suarez,@,34.0,147,3.28,0.276,0.308,1.35,0.090,0.366,3,0.79,49,18.6%,22.4%,17.0%,8.5%,8.74,9,6.1%,69.6%,5.9%,103,31.1%,4,3.9%,24.3%,12.0%,13.6%
7:40 PM,Erick Fedde,vs,17.1,70,4.83,0.269,0.330,1.15,0.224,0.493,4,2.08,33,20.3%,20.0%,20.9%,9.4%,7.27,2,2.9%,67.6%,6.2%,54,38.9%,6,11.1%,37.0%,20.0%,18.5%
7:10 PM,Shota Imanaga,@,38.1,160,4.38,0.265,0.319,1.25,0.172,0.437,8,1.88,66,27.4%,25.6%,18.9%,14.4%,9.63,8,5.0%,56.9%,6.3%,110,36.4%,7,6.4%,33.6%,18.9%,19.1%
