Matchup,SEA @ BAL
Pitcher,Emerson Hancock
Pitcher Team,SEA
Opposing Team,BAL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,70.2,271,0.206,0.268,0.360,0.154,0.95,10,1.27,5.5%,23.5%,25.5%,19.2%,12.2%,8.79,65.1%,7.6%,10.4%,43.2%,27.9%,19.6%,13.7%
vsLHB,39.2,152,0.197,0.261,0.352,0.155,0.93,6,1.36,5.9%,25.0%,27.0%,20.1%,12.6%,9.30,58.6%,6.2%,12.9%,51.5%,27.7%,21.4%,7.9%
vsRHB,30.2,119,0.216,0.277,0.369,0.153,0.98,4,1.17,5.0%,21.4%,23.5%,18.1%,11.7%,8.22,73.3%,9.6%,7.3%,32.9%,28.0%,17.4%,20.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Pete Alonso RHB,,+378,21,23,4.40,2,2,0.318,0.348,0.591,0.273,0.404,4.3%,17.6%,13.0%,9.4%,95.5,260.9,2,2,10.5%,-,-,63.2%,15.8%,75.0,48.3%,41.4%,31.0%,87.9%,31.6%,33.3%,-,57.9%,15.8%,52.6%,31.6%,33.3%
Colton Cowser LHB,,+610,19,15,3.60,2,3,0.333,0.467,0.833,0.500,0.528,20.0%,12.5%,6.7%,6.8%,87.4,288.4,4,2,18.2%,9.1%,9.1%,27.3%,27.3%,75.5,45.0%,25.0%,10.0%,87.0%,36.4%,50.0%,18.2%,36.4%,27.3%,27.3%,45.5%,41.7%
Adley Rutschman SHB,,+540,20,20,4.60,1,1,0.250,0.350,0.688,0.438,0.410,15.0%,10.5%,15.0%,4.9%,96.8,337.5,7,4,23.1%,-,15.4%,76.9%,46.2%,71.6,19.4%,33.3%,19.4%,94.7%,38.5%,20.0%,23.1%,38.5%,30.8%,53.8%,15.4%,35.0%
Blaze Alexander RHB,—,N/A,23,16,3.60,1,3,0.571,0.625,1.000,0.429,0.673,12.5%,9.1%,6.2%,5.6%,90.0,247.3,3,3,15.4%,7.7%,23.1%,53.8%,61.5%,71.9,23.1%,42.3%,23.1%,78.8%,15.4%,50.0%,61.5%,15.4%,30.8%,53.8%,15.4%,30.8%
Tyler O'Neill RHB,—,N/A,33,13,2.60,1,2,0.077,0.077,0.308,0.231,0.162,-,7.7%,7.7%,4.9%,87.9,226.1,4,3,16.7%,16.7%,41.7%,25.0%,16.7%,71.0,8.3%,29.2%,4.2%,92.3%,41.7%,0.0%,8.3%,16.7%,58.3%,25.0%,16.7%,50.0%
Samuel Basallo LHB,,+428,18,9,3.00,1,1,0.200,0.556,0.800,0.600,0.522,44.4%,20.0%,-,7.1%,100.8,313.8,2,2,20.0%,20.0%,40.0%,80.0%,20.0%,74.0,38.5%,30.8%,23.1%,86.7%,60.0%,33.3%,20.0%,20.0%,40.0%,40.0%,20.0%,27.3%
Taylor Ward RHB,,+680,28,22,4.60,0,1,0.263,0.364,0.316,0.053,0.308,13.6%,7.1%,13.6%,3.2%,89.3,251.2,2,2,6.2%,-,-,50.0%,31.2%,68.3,4.3%,43.5%,8.7%,92.0%,12.5%,0.0%,31.2%,50.0%,12.5%,62.5%,25.0%,41.2%
Coby Mayo RHB,,+494,34,13,4.20,0,0,0.182,0.308,0.273,0.091,0.271,7.7%,27.6%,30.8%,12.3%,94.5,260.5,2,1,14.3%,-,28.6%,57.1%,14.3%,75.0,44.0%,20.0%,12.0%,92.6%,14.3%,0.0%,14.3%,28.6%,28.6%,57.1%,14.3%,20.0%
Leody Taveras SHB,,+830,19,12,3.80,0,0,0.182,0.250,0.182,-,0.202,8.3%,17.4%,16.7%,8.7%,84.4,193.8,0,0,-,-,22.2%,22.2%,22.2%,73.9,50.0%,13.6%,4.5%,100.0%,11.1%,0.0%,22.2%,44.4%,33.3%,22.2%,44.4%,60.0%
Gunnar Henderson LHB,,+440,16,12,4.60,0,0,0.111,0.333,0.111,-,0.242,16.7%,11.5%,25.0%,4.9%,90.7,233.2,1,0,-,-,33.3%,66.7%,50.0%,72.5,15.0%,20.0%,10.0%,76.9%,16.7%,0.0%,50.0%,33.3%,33.3%,16.7%,50.0%,16.7%
Jackson Holliday LHB,,+870,13,11,3.80,0,0,0.250,0.455,0.375,0.125,0.373,27.3%,16.0%,18.2%,7.3%,94.7,300.7,2,1,-,-,-,50.0%,50.0%,69.4,-,28.6%,14.3%,84.0%,50.0%,0.0%,33.3%,16.7%,16.7%,33.3%,50.0%,23.1%
Jeremiah Jackson RHB,—,N/A,24,10,2.20,0,0,0.500,0.500,0.600,0.100,0.483,-,4.8%,10.0%,2.6%,96.9,228.2,1,0,-,-,-,66.7%,33.3%,73.8,30.0%,40.0%,30.0%,95.2%,11.1%,0.0%,33.3%,44.4%,11.1%,55.6%,33.3%,38.5%
Sam Huff RHB,—,N/A,-,2,3.00,0,0,-,-,-,-,-,-,37.5%,100.0%,25.0%,-,-,0,0,-,-,-,-,-,72.9,28.6%,-,-,87.5%,-,-,-,-,-,-,-,100.0%
