Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Tim Tawa,RHB,ARI,Michael King,R,45.8,18.1,10.8,41.7,24.6
Ivan Herrera,RHB,STL,Cam Schlittler,R,42,16.9,16.1,37.7,24.4
Rodolfo Durán,RHB,SD,Brandon Pfaadt,R,30.7,16,21.6,36.7,24.3
George Springer,RHB,TOR,Cristian Javier,R,27.4,22.1,23.7,26.8,24.3
Wyatt Langford,RHB,TEX,Logan Webb,R,28.9,16.7,14.9,41.1,23.5
Jake McCarthy,LHB,COL,Ian Seymour,L,67,12.7,7.8,39.8,23.4
Max Muncy,LHB,LAD,Matthew Boyd,L,29.7,26.3,9.2,32.9,23.2
Brady House,RHB,WSH,Aaron Nola,R,45.6,12.8,14.2,38.4,22.9
Ezequiel Tovar,RHB,COL,Ian Seymour,L,24.5,28.9,8.7,29.7,22.6
Spencer Jones,LHB,NYY,Michael McGreevy,R,22.2,9.1,9.1,57.6,22.5
Shohei Ohtani,LHB,LAD,Matthew Boyd,L,43.3,15.5,19.7,27,22.4
David Hamilton,LHB,MIL,Bubba Chandler,R,53.7,9.8,21.2,29,22.4
Austin Wells,LHB,NYY,Michael McGreevy,R,55.1,10.2,17.3,32.7,22.4
Alejandro Osuna,LHB,TEX,Logan Webb,R,13,16.7,14.5,43.4,22.3
Ezequiel Duran,RHB,TEX,Logan Webb,R,39.6,3.5,22.5,41.1,22.2
Jesus Sanchez,LHB,TOR,Cristian Javier,R,42.7,11.5,18.8,32.4,22
Luis Rengifo,SHB,SD,Brandon Pfaadt,R,16,5.1,5.7,67.2,21.9
Mookie Betts,RHB,LAD,Matthew Boyd,L,27.9,20.7,5.8,40.6,21.9
Gabriel Moreno,RHB,ARI,Michael King,R,21.6,20.7,5.3,43.3,21.8
Dylan Crews,RHB,WSH,Aaron Nola,R,23.5,14.3,19.1,34,21.6
Luis Garcia Jr.,LHB,NYY,Michael McGreevy,R,30.1,17.9,26.3,17.9,21.6
Alec Burleson,LHB,STL,Cam Schlittler,R,21.8,25.8,18.1,19.4,21.5
LaMonte Wade Jr.,LHB,HOU,Shane Bieber,R,26.6,9.3,9.3,50.2,21.3
Fernando Tatis Jr.,RHB,SD,Brandon Pfaadt,R,42.7,17.4,10.4,30.8,21.2
Jasson Dominguez,SHB,NYY,Michael McGreevy,R,29.9,16.6,26.4,17.9,21.2
Bryan Torres,LHB,STL,Cam Schlittler,R,33.5,7.5,19.4,36.8,21
Bryan Reynolds,SHB,PIT,Brandon Sproat,R,34.8,18.3,13.1,28.1,20.8
Andres Gimenez,LHB,TOR,Cristian Javier,R,40,6.1,15.9,39.7,20.8
Kyle Tucker,LHB,LAD,Matthew Boyd,L,23,16,10.4,39.3,20.8
Kazuma Okamoto,RHB,TOR,Cristian Javier,R,24.1,17.4,14.1,31.4,20.6
Daylen Lile,LHB,WSH,Aaron Nola,R,26.1,24.4,9.1,26.8,20.6
Yainer Diaz,RHB,HOU,Shane Bieber,R,17.5,18.7,19.6,25.5,20.5
Teoscar Hernandez,RHB,LAD,Matthew Boyd,L,24.2,16.9,9.1,37.6,20.5
Brice Turang,LHB,MIL,Bubba Chandler,R,18,10.9,10.9,45.9,20.4
Ketel Marte,SHB,ARI,Michael King,R,25.9,14.2,6.2,43.4,20.3
Jacob Gonzalez,LHB,PIT,Brandon Sproat,R,21.5,9.4,25.9,28.1,20.2
Marcell Ozuna,RHB,PIT,Brandon Sproat,R,39.9,16.5,11.7,27.2,20.1
Evan Carter,LHB,TEX,Logan Webb,R,33.8,23.4,,33.8,20
Manny Machado,RHB,SD,Brandon Pfaadt,R,30.6,15.8,16.6,24.5,19.7
Luis Urias,RHB,TOR,Cristian Javier,R,50.5,10.3,10.3,30.8,19.4
Adrian Del Castillo,LHB,ARI,Michael King,R,28.9,13.1,11.8,33.1,19.3
Nick Gonzales,RHB,PIT,Brandon Sproat,R,27.2,11.7,15.4,30.8,19.1
Jose Fermin,RHB,STL,Cam Schlittler,R,31,8.2,9.7,40.3,19
Nolan Arenado,RHB,ARI,Michael King,R,23.5,17.3,7.4,32.8,18.8
Ryan McMahon,LHB,NYY,Michael McGreevy,R,26.5,17.3,8.8,29.8,18.8
Christian Walker,RHB,HOU,Shane Bieber,R,22.2,13.3,9.3,36.1,18.7
Jackson Merrill,LHB,SD,Brandon Pfaadt,R,30.5,15.1,8.2,31.1,18.6
Tyler Freeman,RHB,COL,Ian Seymour,L,31.4,7.3,22.7,22.7,18.2
Gavin Sheets,LHB,SD,Brandon Pfaadt,R,25.7,15.7,12.6,25.1,18.1
Nathan Church,LHB,STL,Cam Schlittler,R,17.5,10.6,18.9,26.4,17.7
Brenton Doyle,RHB,COL,Ian Seymour,L,32.1,13.1,,39,17.5
Richie Palacios,LHB,TB,Michael Lorenzen,R,16.7,21.4,8.2,23.5,17.5
Tommy Edman,SHB,LAD,Matthew Boyd,L,18.9,10.8,10.8,34.1,17.4
Sung-Mun Song,LHB,SD,Brandon Pfaadt,R,24.3,13.7,8.8,29.6,17.3
Hunter Feduccia,LHB,TB,Michael Lorenzen,R,22.1,18.4,,34.3,17.2
Joc Pederson,LHB,TEX,Logan Webb,R,24.5,15.2,17.1,16.2,17
Vladimir Guerrero Jr.,RHB,TOR,Cristian Javier,R,36,15.9,,30.6,16.8
Jase Bowen,RHB,SD,Brandon Pfaadt,R,25.1,21.1,,27.1,16.7
Jake Cronenworth,LHB,SD,Brandon Pfaadt,R,35,5.7,16.1,25.1,16.6
Xander Bogaerts,RHB,SD,Brandon Pfaadt,R,38.3,8.7,3.7,34.1,16.5
TJ Rumfield,LHB,COL,Ian Seymour,L,20.4,7,14.7,29.6,16.3
Dalton Rushing,LHB,LAD,Matthew Boyd,L,25.2,9.5,10.4,29.5,16.3
Brandon Valenzuela,SHB,TOR,Cristian Javier,R,56.4,7.1,9.5,20.7,16.2
Nicky Lopez,LHB,TEX,Logan Webb,R,23.5,,8,45.9,16.2
Jeremy Pena,RHB,HOU,Shane Bieber,R,46.8,,8.2,36.1,16.2
Andrew Vaughn,RHB,MIL,Bubba Chandler,R,38.5,9.6,7.1,27.3,16.2
Jazz Chisholm Jr.,LHB,NYY,Michael McGreevy,R,49.8,9,,31.1,15.9
Paul Goldschmidt,RHB,NYY,Michael McGreevy,R,26.6,8.7,8.7,30.2,15.9
Taylor Walls,SHB,TB,Michael Lorenzen,R,32.1,16.3,,28.1,15.9
Freddie Freeman,LHB,LAD,Matthew Boyd,L,27.8,,10.4,39.3,15.7
Yandy Diaz,RHB,TB,Michael Lorenzen,R,14,11.1,14.5,23.5,15.5
Jhostynxon Garcia,RHB,PIT,Brandon Sproat,R,42.1,,,45.3,15.5
Cole Carrigg,SHB,COL,Ian Seymour,L,8.7,23.5,8.7,14.8,15.4
Davis Schneider,RHB,TOR,Cristian Javier,R,38.5,7.2,7.2,26.2,15.1
Jorge Barrosa,SHB,ARI,Michael King,R,31.8,6.2,,39,15.1
Andy Pages,RHB,LAD,Matthew Boyd,L,26,13,3.9,26.3,14.9
Isaac Paredes,RHB,HOU,Shane Bieber,R,21.9,7.1,9.3,28.5,14.6
Ali Sanchez,RHB,NYY,Michael McGreevy,R,19.8,,,50.4,14.6
Henry Davis,RHB,PIT,Brandon Sproat,R,40.2,9.2,15.6,10.8,14.6
James McCann,RHB,ARI,Michael King,R,44.4,,14.5,22.5,14.4
Max Schuemann,RHB,NYY,Michael McGreevy,R,32.5,9.3,,30.7,14.2
Cam Smith,RHB,HOU,Shane Bieber,R,30.5,3.4,12.4,24.5,14.1
Spencer Horwitz,LHB,PIT,Brandon Sproat,R,34.7,9.4,9.1,18.6,14.1
Nick Fortes,RHB,TB,Michael Lorenzen,R,35.5,4.8,8.9,24.4,14
Freddy Fermin,RHB,SD,Brandon Pfaadt,R,33,3.9,,37,13.9
Cooper Pratt,RHB,MIL,Bubba Chandler,R,31.8,15.2,9.6,9.8,13.8
Jose Altuve,RHB,HOU,Shane Bieber,R,21.6,12.4,16.6,9.3,13.8
Ben Williamson,RHB,TB,Michael Lorenzen,R,22.5,7.1,13.9,19.6,13.8
Jared Triolo,RHB,PIT,Brandon Sproat,R,53.4,7.7,,22.6,13.7
Jorbit Vivas,LHB,WSH,Aaron Nola,R,16.8,11.5,5.4,24.3,13.4
Miguel Rojas,RHB,LAD,Matthew Boyd,L,29,9.9,9.2,16.9,13.4
Zach Dezenzo,RHB,HOU,Shane Bieber,R,37.6,8.2,,25.8,13.1
Ernie Clement,RHB,TOR,Cristian Javier,R,23.8,7.6,13.1,15.7,12.9
Willi Castro,SHB,COL,Ian Seymour,L,17.1,7.9,12.4,18,12.7
Trent Grisham,LHB,NYY,Michael McGreevy,R,22.6,11.3,6.5,17.9,12.6
Austin Wynns,RHB,TEX,Logan Webb,R,43.2,,,31.6,12.2
Keibert Ruiz,SHB,WSH,Aaron Nola,R,7.5,5.1,9.4,27.5,12.2
Brandon Lockridge,RHB,MIL,Bubba Chandler,R,41.6,9.8,,17.9,12.1
Brandon Nimmo,LHB,TEX,Logan Webb,R,23.7,9.2,,25.2,11.9
Endy Rodriguez,SHB,PIT,Brandon Sproat,R,34.8,9.3,9.4,9.4,11.9
Geraldo Perdomo,SHB,ARI,Michael King,R,25.5,4.9,9.2,18.4,11.6
Alejandro Kirk,RHB,TOR,Cristian Javier,R,31.8,2.9,6,22.2,11.5
Ildemaro Vargas,SHB,ARI,Michael King,R,41.6,3.3,,23.9,11.3
Edouard Julien,LHB,COL,Ian Seymour,L,22.2,,,35.8,11.2
Alex Call,RHB,LAD,Matthew Boyd,L,40.3,,,28.1,11.1
Jonny DeLuca,RHB,TB,Michael Lorenzen,R,35,,4.7,23.9,10.9
Taylor Trammell,LHB,HOU,Shane Bieber,R,28.7,3.7,,26.6,10.8
Amed Rosario,RHB,NYY,Michael McGreevy,R,35.1,,,28.5,10.6
Joey Ortiz,RHB,MIL,Bubba Chandler,R,28.2,4.4,4.2,18.6,10.3
Jose Caballero,RHB,NYY,Michael McGreevy,R,26.1,,3.1,26.2,10.1
Ryan Waldschmidt,RHB,ARI,Michael King,R,34.1,10.8,,10.8,9.9
Christian Vazquez,RHB,HOU,Shane Bieber,R,29.6,,7,18.5,9.7
Brett Sullivan,LHB,COL,Ian Seymour,L,39.8,,,22.2,9.5
Jake Mangum,SHB,PIT,Brandon Sproat,R,4.5,,4.2,30.6,9.4
Anthony Volpe,RHB,NYY,Michael McGreevy,R,37.5,,,21.3,9.1
Jose Tena,LHB,WSH,Aaron Nola,R,18.1,9.8,,14.9,9
Nathan Lukes,LHB,TOR,Cristian Javier,R,12.5,,,29.2,8.6
Elias Diaz,RHB,TEX,Logan Webb,R,18.6,,,25.2,8.2
Luis Lara,SHB,MIL,Bubba Chandler,R,10.2,,,28.5,8.1
Jacob Young,RHB,WSH,Aaron Nola,R,24.2,5.1,,15.2,8
Troy Johnston,LHB,COL,Ian Seymour,L,22.9,5.6,,14.7,7.9
Nasim Nuñez,SHB,WSH,Aaron Nola,R,33.8,,,18.1,7.9
Nelson Velazquez,RHB,STL,Cam Schlittler,R,19,,,20.5,7
Lucas Spence,LHB,HOU,Shane Bieber,R,18,,,19.2,6.6
Chandler Simpson,LHB,TB,Michael Lorenzen,R,24.2,,,15.3,6.2
Mickey Moniak,LHB,COL,Ian Seymour,L,30.7,,,7.8,5
Nick Allen,RHB,HOU,Shane Bieber,R,29,,,8,4.9
Tyler Locklear,RHB,ARI,Michael King,R,31.4,,,5.7,4.6
Rafael Flores,RHB,PIT,Brandon Sproat,R,11.7,,,11.7,4.1
Cameron Cauley,RHB,TEX,Logan Webb,R,20,,,8.1,4
Myles Straw,RHB,TOR,Cristian Javier,R,24.2,,,6.5,4
Harry Ford,RHB,WSH,Aaron Nola,R,,,,11,2.8
Eliezer Alfonzo,SHB,LAD,Matthew Boyd,L,,,,,
Andres Chaparro,RHB,WSH,Aaron Nola,R,,,,,
Enrique Hernandez,RHB,LAD,Matthew Boyd,L,,,,,
Bryce Harper,LHB,PHI,Trevor Williams,R,,,,,26
Kyle Schwarber,LHB,PHI,Trevor Williams,R,,,,,30
Brandon Marsh,LHB,PHI,Trevor Williams,R,,,,,22
Derek Hill,RHB,PHI,Trevor Williams,R,,,,,31
J.T. Realmuto,RHB,PHI,Trevor Williams,R,,,,,21
Dansby Swanson,RHB,CHC,Justin Wrobleski,L,,,,,32
Pedro Ramirez,SHB,CHC,Justin Wrobleski,L,,,,,10
Alex Bregman,RHB,CHC,Justin Wrobleski,L,,,,,16
Nico Hoerner,RHB,CHC,Justin Wrobleski,L,,,,,27
Osleivis Basabe,RHB,SF,Cal Quantrill,R,,,,,2
Bryce Eldridge,LHB,SF,Cal Quantrill,R,,,,,37
Grant McCray,LHB,SF,Cal Quantrill,R,,,,,10
Rafael Devers,LHB,SF,Cal Quantrill,R,,,,,26
Drew Gilbert,LHB,SF,Cal Quantrill,R,,,,,13
