Matchup,ATL @ SD
Pitcher,Michael King
Pitcher Team,SD
Opposing Team,ATL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,85.0,347,0.216,0.295,0.354,0.138,1.19,10,1.06,10.1%,25.6%,20.7%,18.1%,11.6%,7.62,59.1%,6.6%,9.9%,34.8%,24.0%,16.1%,14.2%
vsLHB,49.2,203,0.212,0.287,0.341,0.128,1.19,6,1.09,10.3%,24.2%,19.7%,17.5%,10.8%,7.25,54.1%,5.4%,11.5%,34.5%,25.2%,17.1%,15.8%
vsRHB,34.1,144,0.222,0.307,0.373,0.151,1.22,4,1.05,9.7%,27.5%,22.2%,18.9%,12.7%,8.39,66.2%,8.3%,7.4%,35.1%,22.3%,14.3%,11.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Mike Yastrzemski LHB,,+650,19,21,3.00,1,1,0.200,0.238,0.350,0.150,0.258,4.8%,20.0%,23.8%,8.1%,92.9,305.5,5,4,-,-,13.3%,73.3%,26.7%,71.8,18.2%,39.4%,15.2%,94.3%,40.0%,16.7%,13.3%,46.7%,40.0%,53.3%,6.7%,15.0%
Drake Baldwin LHB,,+358,27,21,4.40,1,1,0.250,0.381,0.438,0.188,0.351,19.0%,22.9%,23.8%,12.4%,90.5,290.3,2,2,16.7%,-,16.7%,41.7%,41.7%,75.3,55.6%,17.8%,8.9%,95.7%,8.3%,100.0%,33.3%,50.0%,41.7%,41.7%,16.7%,33.3%
Matt Olson LHB,,+340,22,17,4.00,1,2,0.176,0.176,0.353,0.176,0.228,-,32.4%,47.1%,14.5%,97.2,293.0,4,2,22.2%,-,-,66.7%,44.4%,75.0,57.1%,22.9%,11.4%,94.6%,33.3%,33.3%,33.3%,22.2%,22.2%,55.6%,22.2%,13.3%
Jorge Mateo RHB,,+900,17,15,2.00,1,1,0.214,0.267,0.500,0.286,0.327,6.7%,16.2%,13.3%,8.7%,90.7,299.0,6,4,8.3%,8.3%,16.7%,50.0%,58.3%,73.9,36.1%,19.4%,13.9%,97.3%,25.0%,33.3%,41.7%,25.0%,25.0%,41.7%,33.3%,33.3%
Rowdy Tellez LHB,—,N/A,-,4,1.00,1,1,0.250,0.250,1.000,0.750,0.525,-,20.0%,25.0%,9.5%,91.2,256.2,1,1,33.3%,-,33.3%,33.3%,66.7%,77.8,55.6%,11.1%,11.1%,90.0%,66.7%,50.0%,33.3%,-,33.3%,33.3%,33.3%,0.0%
Mauricio Dubon RHB,,+1120,16,23,4.20,0,0,0.217,0.217,0.217,-,0.193,-,11.5%,13.0%,6.9%,78.3,191.8,1,0,5.0%,-,10.0%,15.0%,30.0%,68.0,4.5%,20.5%,2.3%,84.6%,10.0%,0.0%,30.0%,40.0%,30.0%,35.0%,35.0%,19.0%
Austin Riley RHB,,+537,20,20,3.80,0,0,0.125,0.300,0.125,-,0.222,15.0%,34.2%,40.0%,17.3%,82.8,215.0,1,1,-,-,-,12.5%,25.0%,75.8,65.7%,5.7%,-,92.1%,37.5%,0.0%,-,25.0%,-,62.5%,37.5%,17.6%
Dominic Smith LHB,,+630,18,19,2.80,0,2,0.188,0.211,0.250,0.062,0.195,5.3%,25.0%,15.8%,11.4%,84.9,261.4,4,2,6.7%,6.7%,26.7%,40.0%,33.3%,71.0,14.3%,35.7%,10.7%,87.5%,20.0%,0.0%,33.3%,40.0%,53.3%,40.0%,6.7%,27.8%
Ozzie Albies SHB,,+596,20,18,4.20,0,0,0.267,0.278,0.333,0.067,0.255,5.6%,24.3%,22.2%,12.9%,90.4,261.5,4,1,-,-,38.5%,23.1%,46.2%,70.0,5.9%,29.4%,5.9%,94.4%,38.5%,0.0%,38.5%,23.1%,61.5%,30.8%,7.7%,38.9%
Michael Harris II LHB,,+448,27,17,3.20,0,0,0.312,0.353,0.375,0.062,0.322,5.9%,10.8%,11.8%,5.6%,88.1,236.9,3,2,7.1%,-,-,42.9%,42.9%,74.9,46.7%,20.0%,16.7%,85.7%,-,-,50.0%,42.9%,7.1%,85.7%,7.1%,35.3%
