Matchup,PHI @ TOR
Pitcher,Dylan Cease
Pitcher Team,TOR
Opposing Team,PHI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,62.0,258,0.215,0.276,0.307,0.092,1.21,5,0.73,10.1%,36.0%,35.3%,26.5%,16.5%,13.21,60.9%,6.1%,5.8%,37.2%,18.2%,20.0%,18.2%
vsLHB,35.0,148,0.219,0.297,0.344,0.125,1.29,4,1.03,11.5%,35.8%,35.8%,25.6%,16.5%,13.63,58.9%,5.0%,6.6%,36.8%,22.4%,23.5%,18.4%
vsRHB,27.0,110,0.210,0.247,0.260,0.050,1.11,1,0.33,8.2%,36.2%,34.5%,27.9%,16.4%,12.67,63.6%,7.8%,4.9%,37.7%,13.1%,12.5%,18.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
J.T. Realmuto RHB,,+850,25,21,3.80,1,1,0.176,0.333,0.353,0.176,0.312,14.3%,26.3%,23.8%,12.2%,82.8,239.8,2,2,16.7%,8.3%,16.7%,25.0%,33.3%,72.8,26.7%,16.7%,3.3%,83.3%,25.0%,33.3%,16.7%,33.3%,33.3%,41.7%,25.0%,38.1%
Bryson Stott LHB,,+890,22,21,3.40,1,2,0.158,0.238,0.316,0.158,0.247,9.5%,17.8%,19.0%,9.3%,87.8,292.5,5,2,13.3%,-,-,40.0%,40.0%,69.8,5.0%,25.0%,5.0%,90.9%,46.7%,14.3%,20.0%,26.7%,20.0%,40.0%,40.0%,26.3%
Trea Turner RHB,,+760,16,20,4.60,1,2,0.263,0.300,0.421,0.158,0.315,5.0%,25.6%,20.0%,14.1%,83.5,298.6,5,3,13.3%,6.7%,13.3%,40.0%,26.7%,71.3,14.7%,17.6%,2.9%,89.5%,33.3%,20.0%,13.3%,46.7%,26.7%,46.7%,26.7%,41.7%
Alec Bohm RHB,,+1140,7,20,4.00,1,1,0.333,0.400,0.556,0.222,0.411,10.0%,25.6%,15.0%,12.2%,93.2,278.9,2,1,6.7%,-,-,53.3%,33.3%,70.7,6.7%,36.7%,20.0%,78.9%,20.0%,33.3%,26.7%,53.3%,20.0%,46.7%,33.3%,26.3%
Rafael Marchan SHB,—,N/A,14,20,2.80,1,1,0.105,0.150,0.263,0.158,0.182,5.0%,20.5%,10.0%,10.5%,82.8,193.4,1,1,5.9%,5.9%,29.4%,11.8%,29.4%,65.7,-,30.0%,2.5%,90.9%,11.8%,50.0%,17.6%,35.3%,47.1%,23.5%,29.4%,26.1%
Kyle Schwarber LHB,,+290,16,13,5.00,1,1,0.250,0.308,0.500,0.250,0.348,7.7%,35.9%,38.5%,19.4%,96.6,288.2,2,1,14.3%,14.3%,42.9%,71.4%,42.9%,77.8,85.3%,14.7%,14.7%,89.5%,42.9%,33.3%,28.6%,28.6%,71.4%,14.3%,14.3%,47.1%
Brandon Marsh LHB,,+800,25,12,4.20,1,1,0.636,0.667,0.909,0.273,0.674,8.3%,20.7%,16.7%,11.5%,95.9,262.6,2,2,11.1%,11.1%,44.4%,55.6%,77.8%,72.4,25.9%,29.6%,14.8%,93.1%,11.1%,100.0%,66.7%,22.2%,55.6%,44.4%,-,33.3%
Adolis Garcia RHB,,+600,20,21,4.00,0,0,0.143,0.143,0.190,0.048,0.145,-,53.3%,61.9%,28.2%,93.5,229.5,2,1,25.0%,-,-,37.5%,25.0%,70.9,20.5%,15.4%,5.1%,86.7%,-,-,25.0%,50.0%,12.5%,50.0%,37.5%,28.6%
Justin Crawford LHB,,+1300,11,17,2.80,0,0,0.176,0.176,0.235,0.059,0.179,-,21.6%,23.5%,14.5%,87.9,239.3,1,0,-,-,7.7%,15.4%,30.8%,69.7,-,22.9%,5.7%,94.6%,38.5%,0.0%,23.1%,38.5%,23.1%,46.2%,30.8%,50.0%
Bryce Harper LHB,,+520,30,15,4.20,0,1,-,0.267,-,-,0.173,26.7%,31.8%,6.7%,12.3%,86.8,267.0,1,1,10.0%,-,30.0%,50.0%,30.0%,74.9,47.6%,23.8%,14.3%,95.5%,20.0%,0.0%,20.0%,50.0%,60.0%,40.0%,-,41.7%
