Matchup,CWS @ TOR
Pitcher,Anthony Kay
Pitcher Team,CWS
Opposing Team,TOR

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,89.1,403,0.254,0.336,0.415,0.161,1.38,12,1.21,8.7%,22.5%,17.6%,14.1%,10.2%,7.15,57.4%,6.2%,8.2%,38.8%,21.0%,20.3%,22.8%
vsLHB,25.0,105,0.183,0.258,0.290,0.108,0.96,2,0.72,6.7%,29.1%,26.7%,19.3%,13.4%,10.08,58.5%,6.9%,3.1%,27.7%,18.5%,16.7%,24.6%
vsRHB,64.0,298,0.280,0.364,0.461,0.181,1.55,10,1.41,9.4%,20.1%,14.4%,12.0%,9.1%,6.05,57.0%,5.9%,9.7%,42.1%,21.8%,21.3%,22.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Kazuma Okamoto RHB,,+339,13,4.60,10,1,2,92.5,314.5,3,3,30.0%,-,-,50.0%,20.0%,72.6,22.7%,31.8%,18.2%,95.7%,40.0%,30.0%,33.3%,10.0%,50.0%,40.0%,60.0%,-,55.6%
George Springer RHB,,+485,10,4.40,10,1,2,93.5,291.5,3,1,10.0%,10.0%,30.0%,50.0%,40.0%,73.3,29.4%,35.3%,11.8%,89.5%,50.0%,40.0%,25.0%,10.0%,40.0%,40.0%,30.0%,30.0%,50.0%
Brandon Valenzuela SHB,—,N/A,27,3.20,10,0,0,78.5,251.6,2,1,-,-,10.0%,10.0%,40.0%,73.1,28.6%,19.0%,-,100.0%,30.0%,20.0%,0.0%,10.0%,60.0%,40.0%,40.0%,20.0%,55.6%
Myles Straw RHB,,+870,13,2.40,10,0,0,83.3,223.2,2,1,-,-,10.0%,30.0%,20.0%,66.1,-,27.8%,11.1%,100.0%,50.0%,40.0%,0.0%,10.0%,30.0%,20.0%,50.0%,30.0%,33.3%
Nathan Lukes LHB,,+760,3,3.80,10,0,0,73.7,272.4,0,0,-,-,-,-,40.0%,63.6,-,30.0%,-,71.4%,40.0%,-,-,40.0%,50.0%,10.0%,30.0%,60.0%,30.0%
Vladimir Guerrero Jr. RHB,,+382,9,4.80,10,0,0,96.0,340.0,3,1,-,-,-,60.0%,30.0%,76.9,75.0%,37.5%,37.5%,100.0%,30.0%,10.0%,0.0%,20.0%,70.0%,40.0%,50.0%,10.0%,11.1%
Andres Gimenez LHB,,+1100,12,3.60,10,0,0,73.7,191.9,0,0,-,-,-,10.0%,10.0%,68.0,-,40.0%,10.0%,100.0%,10.0%,10.0%,0.0%,-,60.0%,30.0%,30.0%,40.0%,42.9%
Daulton Varsho LHB,,+800,20,4.20,10,0,1,88.2,196.0,1,1,10.0%,-,10.0%,50.0%,30.0%,71.6,23.5%,35.3%,11.8%,89.5%,30.0%,10.0%,0.0%,20.0%,60.0%,30.0%,40.0%,30.0%,22.2%
Alejandro Kirk RHB,,+640,8,3.60,10,0,1,85.6,322.5,3,2,-,-,10.0%,40.0%,50.0%,71.6,33.3%,50.0%,16.7%,92.3%,50.0%,30.0%,0.0%,20.0%,50.0%,20.0%,30.0%,50.0%,14.3%
Ernie Clement RHB,,+730,33,5.00,10,0,1,87.6,251.4,2,0,-,-,40.0%,20.0%,50.0%,67.1,10.5%,47.4%,10.5%,82.6%,60.0%,20.0%,0.0%,40.0%,30.0%,40.0%,50.0%,10.0%,70.0%
Luis Urias RHB,—,N/A,3,2.60,9,0,1,86.4,257.0,2,1,-,-,22.2%,22.2%,44.4%,71.2,17.6%,29.4%,5.9%,85.0%,55.5%,22.2%,0.0%,33.3%,33.3%,55.6%,33.3%,11.1%,42.9%
Jonatan Clase SHB,,+800,-,3.60,3,0,0,86.6,264.9,0,0,-,-,-,33.3%,66.7%,65.3,-,100.0%,-,100.0%,66.6%,33.3%,0.0%,33.3%,33.3%,33.3%,33.3%,33.3%,0.0%
