Matchup,NYM @ MIL
Pitcher,Christian Scott
Pitcher Team,NYM
Opposing Team,MIL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,9.0,0.78,="3-30",.100,.100,0.000,0,0,0,0,36.1,4,.250,.350
Batting Second,6.1,2.05,="9-28",.321,.536,0.215,1,3,0,2,21.9,4,.406,.942
Batting Third,8.0,1.00,="7-29",.241,.483,0.242,2,1,0,3,33.3,1,.267,.750
Batting Fourth,6.2,1.35,="6-25",.240,.360,0.120,1,0,0,4,25.0,3,.321,.681
Batting Fifth,5.2,1.59,="6-23",.261,.609,0.348,2,2,0,3,15.4,3,.346,.955
Batting Sixth,5.2,1.41,="6-23",.261,.348,0.087,0,2,0,3,26.9,2,.346,.694
Batting Seventh,6.0,1.00,="3-21",.143,.333,0.190,1,1,0,3,32.0,3,.280,.613
Batting Eighth,6.1,0.95,="3-22",.136,.182,0.046,0,1,0,0,44.0,3,.240,.422
Batting Ninth,5.2,1.24,="4-21",.190,.238,0.048,0,1,0,1,20.0,3,.320,.558

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Christian Yelich LHB,Batting First ​,="39-165",.236,.327,0.091,1,12,0,17,27.6,23,.339,.666
Jackson Chourio RHB,Batting Second ​,="49-173",.283,.503,0.220,9,11,0,30,23.3,17,.352,.855
Brice Turang LHB,Batting Third ​,="48-183",.262,.475,0.213,8,11,2,35,26.8,24,.346,.821
William Contreras RHB,Batting Fourth ​,="34-147",.231,.374,0.143,5,6,0,21,15.7,14,.295,.669
Garrett Mitchell LHB,Batting Fifth ​,="22-65",.338,.523,0.185,1,7,1,16,27.1,4,.386,.909
Andrew Vaughn RHB,Batting Sixth ​,="17-56",.304,.554,0.250,3,5,0,14,11.7,3,.350,.904
Jake Bauers LHB,Batting Seventh ​,="0-5",.000,.000,0.000,0,0,0,0,42.9,2,.286,.286
Cooper Pratt RHB,Batting Eighth ​,="19-73",.260,.356,0.096,1,2,1,6,16.1,12,.368,.724
Joey Ortiz RHB,Batting Ninth ​,="37-165",.224,.345,0.121,5,5,0,20,17.8,15,.286,.631
