Matchup,NYM @ CLE
Pitcher,Nolan McLean
Pitcher Team,NYM
Opposing Team,CLE

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,125.2,522,0.208,0.283,0.340,0.132,1.12,13,0.93,8.6%,25.5%,28.4%,23.8%,11.2%,10.60,60.3%,6.5%,7.0%,35.1%,22.5%,16.9%,14.6%
vsLHB,71.2,310,0.228,0.309,0.382,0.154,1.27,9,1.13,9.4%,25.8%,27.1%,24.5%,11.7%,10.55,62.1%,7.1%,7.9%,39.5%,26.3%,16.0%,17.4%
vsRHB,53.0,212,0.179,0.247,0.279,0.100,0.94,4,0.68,7.5%,25.1%,30.2%,22.9%,10.6%,10.87,57.7%,5.6%,5.6%,28.6%,16.7%,19.0%,10.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Rhys Hoskins RHB,—,N/A,25,2.00,10,2,2,93.7,288.1,4,3,30.0%,20.0%,40.0%,50.0%,40.0%,72.4,23.1%,46.2%,23.1%,100.0%,60.0%,50.0%,40.0%,10.0%,20.0%,60.0%,30.0%,10.0%,80.0%
Patrick Bailey SHB,,+1000,19,3.80,10,2,2,94.5,295.5,3,2,20.0%,10.0%,20.0%,50.0%,40.0%,74.9,41.7%,41.7%,33.3%,100.0%,50.0%,40.0%,50.0%,10.0%,30.0%,50.0%,40.0%,10.0%,66.7%
Chase DeLauter LHB,,+575,23,4.80,10,1,1,94.0,341.3,4,1,10.0%,10.0%,10.0%,60.0%,50.0%,70.9,5.9%,47.1%,17.6%,85.0%,50.0%,10.0%,100.0%,40.0%,50.0%,30.0%,40.0%,30.0%,42.9%
Austin Hedges RHB,,+857,15,3.20,10,1,1,81.9,247.7,2,1,-,-,40.0%,20.0%,10.0%,69.8,-,30.8%,7.7%,81.2%,50.0%,40.0%,25.0%,10.0%,30.0%,50.0%,40.0%,10.0%,75.0%
Jo Adell RHB,,+630,15,4.20,10,0,0,94.7,274.7,4,0,10.0%,-,10.0%,70.0%,40.0%,77.7,73.3%,46.7%,33.3%,93.8%,60.0%,30.0%,0.0%,30.0%,30.0%,30.0%,50.0%,20.0%,50.0%
Travis Bazzana LHB,,+750,25,4.40,10,0,1,92.8,233.0,1,1,-,-,10.0%,50.0%,50.0%,71.3,17.6%,47.1%,23.5%,100.0%,50.0%,-,-,50.0%,40.0%,30.0%,40.0%,30.0%,22.2%
Jose Ramirez SHB,,+525,28,4.80,10,0,0,87.4,231.4,1,1,-,-,50.0%,50.0%,60.0%,68.0,-,41.7%,16.7%,80.0%,70.0%,20.0%,0.0%,50.0%,20.0%,70.0%,20.0%,10.0%,25.0%
Nathaniel Lowe LHB,,+650,29,4.40,10,0,1,88.7,259.7,4,0,-,-,20.0%,60.0%,60.0%,74.1,63.2%,31.6%,21.1%,90.5%,80.0%,20.0%,0.0%,60.0%,20.0%,40.0%,30.0%,30.0%,60.0%
Angel Martinez SHB,—,N/A,21,4.00,10,0,1,86.7,279.8,2,1,-,-,30.0%,40.0%,50.0%,71.5,25.0%,43.8%,18.8%,94.1%,60.0%,20.0%,0.0%,40.0%,30.0%,50.0%,30.0%,20.0%,40.0%
Petey Halpin LHB,,+950,24,3.00,10,0,1,81.9,261.9,1,1,10.0%,-,-,10.0%,40.0%,69.5,5.0%,20.0%,5.0%,87.0%,40.0%,20.0%,0.0%,20.0%,40.0%,20.0%,50.0%,30.0%,75.0%
Brayan Rocchio SHB,,+880,9,4.20,10,0,0,89.7,293.0,3,2,10.0%,-,20.0%,40.0%,30.0%,70.1,7.7%,53.8%,23.1%,81.2%,60.0%,40.0%,0.0%,20.0%,40.0%,50.0%,40.0%,10.0%,25.0%
Steven Kwan LHB,,+1400,3,4.60,10,0,0,76.9,235.8,1,0,-,-,10.0%,-,40.0%,60.0,-,87.5%,-,61.5%,70.0%,30.0%,0.0%,40.0%,20.0%,10.0%,30.0%,60.0%,12.5%
Angel Genao SHB,,+1000,-,5.00,3,0,0,91.7,188.2,0,0,-,-,-,66.7%,33.3%,68.1,-,66.7%,-,75.0%,66.7%,-,-,66.7%,33.3%,-,33.3%,66.7%,66.7%
