Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Cam Smith,RHB,HOU,Luis Castillo,R,33.7,11.6,15.9,27.1,19
Nick Sogard,SHB,BOS,Brandon Young,R,26,10.5,9.4,39.2,18.9
Max Muncy,RHB,ATH,Kade Anderson,L,32.1,11.6,11.6,32.1,18.8
Cole Young,LHB,SEA,Jack Perkins,R,6.6,15.8,20.9,25.3,18.8
Wyatt Langford,RHB,TEX,Shane McClanahan,L,38.6,19.7,19.7,8.3,18.7
Luis Lara,SHB,MIL,Kevin Gausman,R,26,17.8,12.4,24.3,18.6
Jose Fermin,RHB,STL,Tarik Skubal,L,5.7,9.4,20.8,33.4,18.5
Austin Hedges,RHB,CLE,Jose Soriano,R,40.4,10,13.4,27.8,18.5
Heriberto Hernandez,RHB,MIA,Michael Wacha,R,29.9,17.2,9.9,26.1,18.5
Vinnie Pasquantino,LHB,KC,Sandy Alcantara,R,21.7,13.8,15.6,27.3,18.5
Weston Wilson,RHB,SEA,Jack Perkins,R,25.2,10.1,10.1,37.3,18.4
Joe Mack,LHB,MIA,Michael Wacha,R,50.7,11.9,11.9,21.9,18.3
Mookie Betts,RHB,LAD,Quinn Mathews,L,25.7,17.8,21.5,12.1,18.3
Cooper Pratt,RHB,MIL,Kevin Gausman,R,24.8,14.9,8,32.8,18.3
Cameron Cauley,RHB,TEX,Shane McClanahan,L,20.6,,17.6,44,18.3
Kyle Tucker,LHB,LAD,Quinn Mathews,L,30.8,5.6,10.7,40.1,18.3
Enrique Hernandez,RHB,LAD,Quinn Mathews,L,39.8,9.3,12.1,29.6,18.3
Ivan Herrera,RHB,STL,Tarik Skubal,L,26.7,15.4,8.5,30.1,18.1
Sal Frelick,LHB,MIL,Kevin Gausman,R,40.6,10.2,10,29.9,18.1
Sean Keys,LHB,TOR,Tanner Bibee,R,38,8.7,8.7,33.8,17.9
Daulton Varsho,LHB,HOU,Luis Castillo,R,19.7,13.3,12.3,30.4,17.9
Carson Kelly,RHB,CHC,Logan Henderson,R,52,,6.4,42.9,17.8
Dalton Rushing,LHB,LAD,Quinn Mathews,L,35.5,9.8,10.7,30.4,17.8
Salvador Perez,RHB,KC,Sandy Alcantara,R,38.2,,9.4,44,17.6
Travis Bazzana,LHB,CLE,Jose Soriano,R,34.1,4.7,6.6,39.7,17
JP Crawford,LHB,SEA,Jack Perkins,R,18.5,8.5,7.2,39.8,16.9
Angel Martinez,SHB,CLE,Jose Soriano,R,26.7,13,14.9,21,16.9
Brandon Valenzuela,SHB,TOR,Tanner Bibee,R,51.6,6.5,8.9,26.2,16.7
Jake Meyers,RHB,HOU,Luis Castillo,R,25.8,9.3,9.3,32.4,16.7
Kyle Isbel,LHB,KC,Sandy Alcantara,R,33.1,9.4,12.6,24.9,16.6
Bo Naylor,LHB,MIL,Kevin Gausman,R,23.7,17.5,10,20.2,16.5
George Springer,RHB,TOR,Tanner Bibee,R,32.4,11.1,15.1,18.9,16.4
Petey Halpin,LHB,CLE,Jose Soriano,R,38.1,9,17.3,16.7,16.3
Nick Loftin,RHB,KC,Sandy Alcantara,R,43.8,9.3,,33.9,16.1
Isaac Collins,SHB,KC,Sandy Alcantara,R,44.9,4.9,8.7,28.7,16
Braden Montgomery,SHB,CWS,Hunter Brown,R,31.4,3.2,7.5,37.5,15.9
Wilyer Abreu,LHB,BOS,Brandon Young,R,20.4,13.6,9.7,24.7,15.9
Angel Genao,SHB,CLE,Jose Soriano,R,27,5.3,,45.1,15.8
Danny Jansen,RHB,TEX,Shane McClanahan,L,31.4,11.4,11.4,19.7,15.5
Brayan Rocchio,SHB,CLE,Jose Soriano,R,20.4,8.8,,41.4,15.5
Alika Williams,RHB,ATH,Kade Anderson,L,22.3,4.7,,46.1,15.4
Chase Meidroth,RHB,CWS,Hunter Brown,R,17.9,18.4,4.2,23.6,15.4
Brice Turang,LHB,MIL,Kevin Gausman,R,19.2,10.3,7.1,30.3,15.2
Nick Yorke,RHB,PIT,Blade Tidwell,R,53.6,,,39.4,15.2
Andres Gimenez,LHB,TOR,Tanner Bibee,R,30.8,4.6,11.1,27.9,15
Randy Arozarena,RHB,SEA,Jack Perkins,R,26,3.6,6.6,36.7,15
Jose Altuve,RHB,HOU,Luis Castillo,R,22.9,16,15.4,9.3,14.8
Trevor Story,RHB,BOS,Brandon Young,R,25.2,13.2,10.5,17.8,14.7
Garrett Mitchell,LHB,MIL,Kevin Gausman,R,33.7,5.7,6,30.2,14.7
Tristan Peters,LHB,CWS,Hunter Brown,R,22.6,11.3,7.5,24.8,14.7
Denzel Clarke,RHB,ATH,Kade Anderson,L,31.3,10,,32.1,14.7
Nick Gonzales,RHB,PIT,Blade Tidwell,R,25.1,7,7.5,30,14.7
Javier Sanoja,RHB,MIA,Michael Wacha,R,15.6,8.1,8.5,30.3,14.5
Victor Robles,RHB,SEA,Jack Perkins,R,60,,,33.5,14.4
Caleb Durbin,RHB,BOS,Brandon Young,R,14.2,6.1,13.4,27.4,14.4
Corey Seager,LHB,TEX,Shane McClanahan,L,39.3,,8.7,30.5,14.2
Richie Palacios,LHB,TB,Cal Quantrill,R,14.6,8.1,9.8,28,14.2
Tommy White,RHB,ATH,Kade Anderson,L,17,12.5,,32.1,14.1
Isaac Paredes,RHB,HOU,Luis Castillo,R,25.6,5.2,9.3,27.3,14
Christian Koss,RHB,SF,Lake Bachar,R,39.8,9.2,,27.4,14
Jake Mangum,SHB,PIT,Blade Tidwell,R,19.8,8.3,4.3,31.2,14
Alex Call,RHB,LAD,Quinn Mathews,L,45.4,8.1,8.1,16.2,13.9
Jake Bauers,LHB,MIL,Kevin Gausman,R,36.4,8.7,2.7,25.2,13.8
Josh Rojas,LHB,KC,Sandy Alcantara,R,35.1,6.4,9.2,20.8,13.7
Jonah Cox,RHB,SF,Lake Bachar,R,27.7,9.7,9.7,18.2,13.6
Jung Hoo Lee,LHB,SF,Lake Bachar,R,21.5,3.1,3.6,37.1,13.6
Jonny DeLuca,RHB,TB,Cal Quantrill,R,24.9,4.8,11.9,23.1,13.5
Taylor Ward,RHB,SEA,Jack Perkins,R,30.8,10.5,,26.4,13.4
Max Muncy,LHB,LAD,Quinn Mathews,L,40.4,13.7,,17.9,13.3
Christian Vazquez,RHB,HOU,Luis Castillo,R,23.9,5.2,4.7,30.6,13.3
Drew Gilbert,LHB,SF,Lake Bachar,R,27,14.4,,22.4,13.3
Logan O'Hoppe,RHB,TEX,Shane McClanahan,L,32.4,9.2,,26.8,13.2
Patrick Wisdom,RHB,SEA,Jack Perkins,R,20.7,18.1,,18.7,13.1
Andruw Monasterio,RHB,BOS,Brandon Young,R,34.6,6.7,8.1,18.6,12.9
Brian Serven,RHB,ATH,Kade Anderson,L,37.3,3.5,,31.3,12.8
Luisangel Acuna,RHB,CWS,Hunter Brown,R,26.1,6.5,,31.5,12.8
Ceddanne Rafaela,RHB,BOS,Brandon Young,R,26.1,7.1,10.4,17.8,12.7
Colton Cowser,LHB,BAL,Jake Bennett,L,35,,,36.2,12.6
Turner Hill,LHB,SF,Lake Bachar,R,51.1,8.7,,17.4,12.5
Ernie Clement,RHB,TOR,Tanner Bibee,R,27.3,8.6,5.8,20.2,12.5
Taylor Walls,SHB,TB,Cal Quantrill,R,23,6.5,,31.1,12.4
Donovan Walton,LHB,ATH,Kade Anderson,L,42.9,,14.8,14.8,12.4
Nathan Lukes,LHB,TOR,Tanner Bibee,R,,4.5,8,33.4,12.3
Blaze Alexander,RHB,BAL,Jake Bennett,L,17.8,8.3,8.3,20.1,12.2
Yandy Diaz,RHB,TB,Cal Quantrill,R,11.7,10,10,17.9,12.1
Daniel Schneemann,LHB,CLE,Jose Soriano,R,34.1,7.1,7.1,16.2,12.1
Patrick Bailey,SHB,CLE,Jose Soriano,R,32.8,7.1,3.4,20.5,11.9
Darell Hernaiz,RHB,ATH,Kade Anderson,L,24.1,,,37.8,11.9
Cody Freeman,RHB,TEX,Shane McClanahan,L,34.3,,,33.4,11.8
Liam Hicks,LHB,TB,Cal Quantrill,R,46.9,6.1,,19.9,11.8
Jakob Marsee,LHB,MIA,Michael Wacha,R,28.4,,,34.7,11.5
Vladimir Guerrero Jr.,RHB,TOR,Tanner Bibee,R,31.2,8.8,,21.2,11.5
Pedro Pages,RHB,STL,Tarik Skubal,L,37.9,,,30.9,11.5
Jhonny Pereda,RHB,SEA,Jack Perkins,R,43,,,27.9,11.3
Andrew Benintendi,LHB,CWS,Hunter Brown,R,16.1,7.5,12.2,13.1,11.2
Nico Hoerner,RHB,CHC,Logan Henderson,R,30.2,,,32.9,11.2
Evan Carter,LHB,TEX,Shane McClanahan,L,37.5,,,29.5,11.1
Dylan Beavers,LHB,BAL,Jake Bennett,L,46,,,25.6,11
Jackson Holliday,LHB,BAL,Jake Bennett,L,21.7,10.6,,19.3,10.7
Isiah Kiner-Falefa,RHB,BOS,Brandon Young,R,44.9,,7.7,15.1,10.6
John Rave,LHB,KC,Sandy Alcantara,R,24.7,9.6,,18.8,10.5
Will Smith,RHB,LAD,Quinn Mathews,L,26,8.1,,20.2,10.5
Otto Lopez,RHB,MIA,Michael Wacha,R,28.5,6.4,,21.4,10.4
Ramon Urias,RHB,STL,Tarik Skubal,L,24.1,8.5,8.7,8.7,10.2
Chase DeLauter,LHB,CLE,Jose Soriano,R,30.5,7.2,,18,10.1
Brett Bateman,LHB,TOR,Tanner Bibee,R,18.5,,,32.3,9.9
Jeff McNeil,LHB,ATH,Kade Anderson,L,14.9,,,33.3,9.8
David Hamilton,LHB,MIL,Kevin Gausman,R,40.8,5,2.9,12.4,9.8
Leody Taveras,SHB,BAL,Jake Bennett,L,17.8,,,31.3,9.6
Nate Furman,LHB,SF,Lake Bachar,R,8.7,,,34.4,9.5
Nelson Velazquez,RHB,HOU,Luis Castillo,R,17.3,9.3,,17.3,9.3
Victor Scott II,LHB,STL,Tarik Skubal,L,36.5,,,22.5,9.3
Drew Romo,SHB,CWS,Hunter Brown,R,31,,5.1,18.5,9.3
Esteury Ruiz,RHB,MIA,Michael Wacha,R,28.3,13.1,,6.4,9
Brock Rodden,SHB,SEA,Jack Perkins,R,17.2,8.5,,16.6,8.8
Brenton Doyle,RHB,CWS,Hunter Brown,R,38.1,,,17.8,8.3
Eli White,RHB,BOS,Brandon Young,R,16.7,10.5,,10.5,8
Agustin Ramirez,RHB,MIA,Michael Wacha,R,26.2,,,20.6,7.8
Hunter Feduccia,LHB,LAD,Quinn Mathews,L,52.9,,,7.1,7.1
Nick Allen,RHB,HOU,Luis Castillo,R,26.4,,,17.5,7
Steven Kwan,LHB,CLE,Jose Soriano,R,4.1,,,26.1,6.9
Carlos Cortes,LHB,ATH,Kade Anderson,L,28.3,,,14.8,6.5
Alex Freeland,SHB,LAD,Quinn Mathews,L,12.1,,,20.1,6.2
Sam Antonacci,LHB,CWS,Hunter Brown,R,21.8,,,15.7,6.1
Chandler Simpson,LHB,TB,Cal Quantrill,R,44.7,,,5.6,5.9
Bryan Torres,LHB,STL,Tarik Skubal,L,55.9,,,,5.6
Yohel Pozo,RHB,BAL,Jake Bennett,L,,,,21.9,5.5
Tyler Tolbert,RHB,KC,Sandy Alcantara,R,33.8,,,7.7,5.3
Nicky Lopez,LHB,TEX,Shane McClanahan,L,23,,,11.1,5.1
Myles Straw,RHB,TOR,Tanner Bibee,R,15.7,,,14.3,5.1
Michael Stefanic,RHB,ATH,Kade Anderson,L,40,,,,4
Jahmai Jones,RHB,BOS,Brandon Young,R,10.5,,,10.5,3.7
Brian Navarreto,RHB,MIA,Michael Wacha,R,32.5,,,,3.2
Kenny Piper,RHB,TB,Cal Quantrill,R,8.8,,,,0.9
Billy Cook,RHB,PIT,Blade Tidwell,R,7.3,,,,0.7
Christian Bethancourt,RHB,PIT,Blade Tidwell,R,,,,,
Matthew Lugo,RHB,KC,Sandy Alcantara,R,,,,,
Tommy Pham,RHB,CWS,Hunter Brown,R,,,,,
Lazaro Montes,LHB,SEA,Jack Perkins,R,,,,,
Zach Morgan,RHB,SF,Lake Bachar,R,,,,,
BJ Murray Jr.,SHB,CHC,Logan Henderson,R,,,,,
Leonardo Bernal,SHB,STL,Tarik Skubal,L,,,,,
Luke Maile,RHB,KC,Sandy Alcantara,R,,,,,
Andrew Knizner,RHB,SF,Lake Bachar,R,,,,,
César Prieto,LHB,STL,Tarik Skubal,L,,,,,
Heston Kjerstad,LHB,BAL,Jake Bennett,L,,,,,
Jared Serna,RHB,MIA,Michael Wacha,R,,,,,
