Matchup,HOU @ DET
Pitcher,Tatsuya Imai
Pitcher Team,HOU
Opposing Team,DET

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,41.0,181,0.229,0.323,0.373,0.144,1.44,6,1.32,13.3%,32.0%,26.0%,19.1%,13.9%,10.32,50.0%,7.2%,8.6%,44.8%,21.9%,26.1%,15.2%
vsLHB,23.0,108,0.256,0.354,0.422,0.167,1.74,4,1.57,15.7%,27.6%,23.1%,16.0%,12.2%,9.78,45.4%,7.9%,9.4%,48.4%,23.4%,26.7%,15.6%
vsRHB,18.0,73,0.190,0.276,0.302,0.111,1.06,2,1.00,9.6%,39.5%,30.1%,24.4%,16.6%,11.00,56.8%,6.1%,7.3%,39.0%,19.5%,25.0%,14.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Dillon Dingler RHB,,+456,31,15,4.40,2,2,0.333,0.333,0.867,0.533,0.507,-,26.9%,26.7%,14.9%,89.5,263.2,3,2,18.2%,9.1%,18.2%,27.3%,54.5%,71.9,21.7%,26.1%,8.7%,92.0%,45.5%,20.0%,27.3%,9.1%,18.2%,18.2%,63.6%,40.0%
Kerry Carpenter LHB,,+363,27,17,2.40,1,3,0.200,0.294,0.400,0.200,0.305,11.8%,25.0%,23.5%,13.7%,97.0,337.6,6,3,9.1%,-,9.1%,81.8%,45.5%,72.2,15.4%,42.3%,15.4%,92.9%,54.5%,16.7%,18.2%,27.3%,27.3%,45.5%,27.3%,27.3%
Riley Greene LHB,,+375,22,16,4.20,1,1,0.231,0.375,0.462,0.231,0.364,18.8%,22.6%,18.8%,11.5%,86.4,280.3,3,1,10.0%,-,-,20.0%,20.0%,75.9,62.1%,10.3%,3.4%,93.5%,60.0%,16.7%,10.0%,30.0%,20.0%,40.0%,40.0%,50.0%
Colt Keith LHB,,+600,25,15,2.80,1,4,0.231,0.333,0.462,0.231,0.355,-,15.4%,6.7%,7.1%,91.8,331.3,6,3,25.0%,-,-,50.0%,58.3%,72.8,27.3%,45.5%,13.6%,84.6%,58.3%,14.3%,8.3%,33.3%,16.7%,66.7%,16.7%,22.2%
Hao-Yu Lee RHB,,+890,11,9,3.20,1,1,0.333,0.333,0.667,0.333,0.431,-,50.0%,66.7%,23.1%,92.5,287.8,1,1,-,-,-,33.3%,66.7%,69.9,-,21.4%,-,82.4%,33.3%,100.0%,66.7%,-,-,33.3%,66.7%,44.4%
Kevin McGonigle LHB,,+480,13,15,4.60,0,2,0.231,0.333,0.385,0.154,0.315,13.3%,7.4%,13.3%,3.5%,88.0,249.0,4,1,-,-,9.1%,18.2%,18.2%,72.6,20.8%,25.0%,-,88.9%,45.5%,0.0%,9.1%,27.3%,27.3%,27.3%,45.5%,40.0%
Matt Vierling RHB,—,N/A,16,15,3.00,0,2,-,0.067,-,-,0.043,6.7%,6.9%,6.7%,3.6%,90.0,269.9,4,1,7.7%,-,-,46.2%,23.1%,70.5,17.9%,35.7%,10.7%,96.6%,30.8%,0.0%,15.4%,46.2%,23.1%,38.5%,38.5%,22.2%
Spencer Torkelson RHB,,+450,25,14,4.00,0,0,0.167,0.286,0.250,0.083,0.247,14.3%,40.0%,42.9%,17.3%,83.0,231.2,1,1,16.7%,-,-,33.3%,16.7%,72.6,16.7%,10.0%,6.7%,88.2%,-,-,16.7%,66.7%,16.7%,50.0%,33.3%,40.0%
Zach McKinstry LHB,,+1120,9,13,3.60,0,0,0.167,0.231,0.333,0.167,0.243,7.7%,10.7%,15.4%,5.5%,90.6,253.8,2,1,-,-,10.0%,30.0%,50.0%,68.2,-,22.7%,9.1%,88.0%,40.0%,0.0%,40.0%,20.0%,30.0%,50.0%,20.0%,26.7%
Jake Rogers RHB,—,N/A,12,13,3.00,0,0,-,0.077,-,-,0.050,7.7%,30.8%,38.5%,11.9%,84.2,295.0,1,0,-,-,-,57.1%,14.3%,69.9,8.0%,16.0%,-,96.2%,28.6%,0.0%,14.3%,57.1%,28.6%,28.6%,42.9%,31.2%
James Outman LHB,,+690,19,12,2.80,0,0,-,0.250,-,-,0.162,25.0%,48.0%,58.3%,17.9%,99.3,304.1,1,0,-,-,-,100.0%,50.0%,72.7,27.3%,9.1%,4.5%,88.0%,50.0%,0.0%,50.0%,-,-,50.0%,50.0%,12.5%
Jahmai Jones RHB,—,N/A,3,7,1.40,0,0,-,-,-,-,-,-,46.2%,42.9%,22.2%,88.2,251.2,2,1,-,-,25.0%,75.0%,25.0%,72.4,18.2%,27.3%,18.2%,91.7%,50.0%,0.0%,25.0%,-,25.0%,50.0%,25.0%,57.1%
