Matchup,TB @ LAA
Pitcher,Shane McClanahan
Pitcher Team,TB
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,60.0,246,0.202,0.254,0.287,0.085,1.10,3,0.45,8.5%,27.2%,24.0%,22.4%,13.1%,8.85,58.3%,8.5%,9.1%,39.0%,28.7%,6.4%,17.1%
vsLHB,12.1,45,0.125,0.191,0.175,0.050,0.73,0,-,8.9%,31.6%,24.4%,26.8%,14.5%,8.03,55.6%,8.5%,6.9%,37.9%,20.7%,-,17.2%
vsRHB,47.1,201,0.219,0.268,0.311,0.093,1.20,3,0.57,8.5%,26.3%,23.9%,21.6%,12.8%,9.13,58.9%,8.5%,9.6%,39.3%,30.4%,7.3%,17.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Zach Neto RHB,,+521,23,21,4.80,1,1,0.235,0.381,0.412,0.176,0.351,19.0%,28.6%,28.6%,12.8%,87.0,302.0,3,1,9.1%,9.1%,36.4%,36.4%,27.3%,71.8,16.1%,19.4%,6.5%,88.6%,54.5%,16.7%,9.1%,36.4%,63.6%,27.3%,9.1%,23.5%
Mike Trout RHB,,+419,28,18,4.60,1,1,0.200,0.333,0.400,0.200,0.324,16.7%,23.1%,33.3%,7.8%,92.4,306.0,6,3,33.3%,-,11.1%,55.6%,77.8%,76.7,71.4%,19.0%,14.3%,84.0%,66.7%,16.7%,33.3%,-,11.1%,77.8%,11.1%,21.1%
Oswald Peraza RHB,,+680,17,12,3.60,1,1,0.167,0.167,0.417,0.250,0.249,-,27.6%,41.7%,15.1%,86.9,301.4,2,1,14.3%,14.3%,28.6%,42.9%,57.1%,73.3,33.3%,19.0%,14.3%,77.8%,14.3%,100.0%,28.6%,42.9%,28.6%,57.1%,14.3%,27.3%
Logan O'Hoppe RHB,,+720,12,20,3.00,0,2,0.316,0.350,0.421,0.105,0.337,5.0%,26.3%,15.0%,15.2%,89.9,280.8,4,1,12.5%,6.2%,18.8%,43.8%,31.2%,73.6,42.9%,28.6%,14.3%,94.6%,31.2%,0.0%,25.0%,43.8%,43.8%,18.8%,37.5%,55.6%
Nolan Schanuel LHB,,+1100,17,15,3.60,0,0,0.231,0.333,0.308,0.077,0.290,13.3%,20.8%,20.0%,8.1%,78.2,269.7,2,0,-,-,10.0%,30.0%,40.0%,69.1,27.3%,22.7%,-,95.7%,30.0%,0.0%,30.0%,30.0%,30.0%,60.0%,10.0%,26.7%
Jo Adell RHB,,+493,33,13,4.40,0,1,0.333,0.385,0.417,0.083,0.353,7.7%,20.0%,15.4%,11.1%,89.9,249.3,2,2,10.0%,-,10.0%,30.0%,20.0%,79.3,73.3%,13.3%,10.0%,100.0%,30.0%,0.0%,20.0%,40.0%,30.0%,10.0%,60.0%,46.2%
Jose Siri RHB,,+640,17,10,3.20,0,0,0.300,0.300,0.400,0.100,0.305,-,36.4%,50.0%,16.7%,89.7,207.6,0,0,-,-,20.0%,40.0%,40.0%,71.9,31.8%,9.1%,9.1%,100.0%,40.0%,0.0%,40.0%,-,20.0%,40.0%,40.0%,16.7%
Wade Meckler LHB,,+709,-,6,4.40,0,0,-,0.167,-,-,0.108,16.7%,37.5%,33.3%,17.6%,79.3,158.3,0,0,-,-,-,-,33.3%,66.8,-,-,-,87.5%,-,-,33.3%,66.7%,66.7%,33.3%,-,20.0%
Nick Madrigal RHB,,+1340,-,5,3.80,0,0,-,0.200,-,-,0.130,20.0%,0.0%,-,-,91.4,291.7,0,0,-,-,25.0%,50.0%,-,65.0,-,23.1%,7.7%,100.0%,50.0%,0.0%,-,50.0%,25.0%,75.0%,-,16.7%
Donovan Walton LHB,,+599,-,3,3.20,0,0,-,-,-,-,-,-,0.0%,-,-,77.6,197.9,0,0,-,-,-,33.3%,-,64.5,-,66.7%,33.3%,75.0%,33.3%,0.0%,-,33.3%,-,66.7%,33.3%,50.0%
Denzer Guzman RHB,,+720,-,1,5.00,0,0,-,-,-,-,-,-,0.0%,-,-,96.6,-,0,0,-,-,-,100.0%,-,73.5,-,100.0%,-,100.0%,-,-,-,100.0%,-,100.0%,-,0.0%
Trey Mancini RHB,—,N/A,-,1,3.33,0,0,1.000,1.000,1.000,-,0.890,-,33.3%,-,25.0%,99.5,-,0,0,-,-,-,100.0%,-,72.3,-,33.3%,33.3%,100.0%,-,-,-,100.0%,100.0%,-,-,0.0%
