Matchup,NYM @ PIT
Pitcher,Carmen Mlodzinski
Pitcher Team,PIT
Opposing Team,NYM

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,94.1,401,0.254,0.303,0.374,0.120,1.31,7,0.67,7.7%,21.6%,19.0%,15.5%,9.8%,7.25,61.6%,6.7%,7.5%,46.6%,24.3%,9.9%,16.4%
vsLHB,55.2,244,0.264,0.328,0.423,0.159,1.42,6,0.97,8.6%,23.1%,16.8%,13.4%,10.7%,6.63,58.5%,6.1%,9.4%,47.2%,29.4%,11.3%,18.3%
vsRHB,38.2,157,0.240,0.262,0.301,0.062,1.16,1,0.23,6.4%,19.0%,22.3%,18.9%,8.4%,8.15,66.5%,7.7%,4.5%,45.5%,16.1%,5.6%,13.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Francisco Lindor SHB,,+500,25,4.80,5,1,2,98.8,270.7,2,2,40.0%,20.0%,20.0%,60.0%,40.0%,71.3,22.2%,55.6%,33.3%,81.8%,80.0%,60.0%,33.3%,20.0%,-,20.0%,60.0%,20.0%,0.0%
Brett Baty LHB,,+616,20,2.60,5,1,1,98.9,311.5,2,1,20.0%,-,20.0%,80.0%,20.0%,77.8,88.9%,44.4%,44.4%,100.0%,80.0%,60.0%,33.3%,20.0%,20.0%,40.0%,40.0%,20.0%,0.0%
A.J. Ewing LHB,,+875,20,4.40,5,0,0,87.5,274.5,1,0,-,-,-,40.0%,40.0%,66.8,-,75.0%,-,100.0%,40.0%,20.0%,0.0%,20.0%,60.0%,20.0%,60.0%,20.0%,100.0%
Carson Benge LHB,,+800,27,4.60,5,0,0,83.2,284.7,1,0,-,-,-,-,40.0%,69.0,12.5%,25.0%,-,100.0%,60.0%,40.0%,0.0%,20.0%,40.0%,20.0%,40.0%,40.0%,0.0%
Jorge Polanco SHB,,+650,10,3.80,5,0,0,75.0,304.8,1,0,-,-,20.0%,20.0%,20.0%,69.0,-,16.7%,-,85.7%,40.0%,20.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,33.3%
Marcus Semien RHB,,+830,21,4.40,5,0,0,87.7,273.4,1,1,-,-,-,40.0%,20.0%,68.2,11.1%,33.3%,11.1%,100.0%,60.0%,40.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,0.0%
Luis Torrens RHB,—,N/A,15,4.00,5,0,1,89.2,281.1,1,0,-,-,-,40.0%,40.0%,68.2,-,37.5%,12.5%,88.9%,40.0%,40.0%,0.0%,-,60.0%,20.0%,20.0%,60.0%,0.0%
Luis Robert RHB,,+700,11,3.80,5,0,0,85.5,253.1,1,0,-,-,60.0%,20.0%,60.0%,76.5,62.5%,12.5%,12.5%,100.0%,80.0%,20.0%,0.0%,60.0%,20.0%,80.0%,20.0%,-,40.0%
Francisco Alvarez RHB,,+625,26,4.40,5,0,1,83.7,232.7,2,1,40.0%,20.0%,40.0%,40.0%,60.0%,71.0,-,22.2%,22.2%,100.0%,40.0%,20.0%,0.0%,20.0%,20.0%,40.0%,20.0%,40.0%,0.0%
Bo Bichette RHB,,+960,12,4.60,5,0,0,83.3,233.8,1,0,-,-,-,-,40.0%,67.8,-,57.1%,-,100.0%,60.0%,20.0%,0.0%,40.0%,20.0%,-,40.0%,60.0%,0.0%
Jared Young LHB,,+725,30,4.00,5,0,0,90.6,280.4,1,1,-,-,20.0%,60.0%,40.0%,73.4,50.0%,50.0%,33.3%,85.7%,60.0%,40.0%,0.0%,20.0%,40.0%,40.0%,20.0%,40.0%,40.0%
Eric Wagaman RHB,—,N/A,-,3.00,4,0,0,76.7,298.2,0,0,-,-,25.0%,-,50.0%,69.1,25.0%,25.0%,-,57.1%,25.0%,-,-,25.0%,75.0%,25.0%,75.0%,-,33.3%
