Matchup,SF @ SEA
Pitcher,Landen Roupp
Pitcher Team,SF
Opposing Team,SEA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,97.0,411,0.234,0.302,0.365,0.132,1.31,7,0.65,10.2%,26.1%,25.1%,20.3%,11.2%,9.56,58.3%,4.8%,3.8%,28.2%,21.4%,12.5%,14.9%
vsLHB,54.1,232,0.224,0.299,0.338,0.114,1.36,3,0.50,12.5%,24.9%,25.0%,19.9%,10.4%,9.61,57.5%,4.6%,2.8%,29.6%,19.7%,10.7%,14.8%
vsRHB,42.2,179,0.245,0.305,0.399,0.153,1.24,4,0.84,7.3%,27.7%,25.1%,20.7%,12.3%,9.49,59.2%,5.0%,5.0%,26.7%,23.3%,14.3%,15.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Cole Young LHB,,+900,15,3.80,10,2,2,98.7,294.6,3,2,10.0%,-,20.0%,70.0%,50.0%,73.0,33.3%,75.0%,50.0%,85.7%,60.0%,20.0%,50.0%,40.0%,40.0%,40.0%,50.0%,10.0%,44.4%
Mitch Garver RHB,—,N/A,17,2.80,10,1,1,89.7,281.2,3,1,10.0%,10.0%,20.0%,50.0%,40.0%,73.4,25.0%,58.3%,16.7%,92.3%,70.0%,30.0%,33.3%,40.0%,30.0%,40.0%,50.0%,10.0%,33.3%
Colt Emerson LHB,,+1000,13,3.60,10,0,1,86.6,353.3,3,1,10.0%,-,10.0%,30.0%,30.0%,73.0,15.4%,46.2%,7.7%,100.0%,30.0%,20.0%,0.0%,10.0%,70.0%,40.0%,50.0%,10.0%,37.5%
JP Crawford LHB,,+1000,27,4.40,10,0,0,98.8,278.1,3,0,-,-,10.0%,70.0%,30.0%,74.3,40.0%,90.0%,50.0%,100.0%,40.0%,-,-,40.0%,60.0%,50.0%,40.0%,10.0%,11.1%
Josh Naylor LHB,,+810,9,4.20,10,0,0,87.6,214.9,0,0,-,-,10.0%,40.0%,10.0%,72.3,27.3%,72.7%,27.3%,78.6%,20.0%,10.0%,0.0%,10.0%,80.0%,40.0%,40.0%,20.0%,85.7%
Luke Raley LHB,,+509,11,3.60,10,0,1,91.8,276.9,2,1,10.0%,-,20.0%,40.0%,30.0%,75.5,57.1%,50.0%,28.6%,93.3%,40.0%,20.0%,0.0%,20.0%,60.0%,50.0%,30.0%,20.0%,50.0%
Cal Raleigh SHB,,+353,8,4.20,10,0,0,83.9,246.5,1,0,-,-,10.0%,30.0%,70.0%,74.6,50.0%,33.3%,8.3%,100.0%,80.0%,30.0%,0.0%,50.0%,20.0%,30.0%,20.0%,50.0%,75.0%
Randy Arozarena RHB,,+600,19,4.40,10,0,0,86.6,278.3,2,1,-,-,-,20.0%,60.0%,73.9,46.7%,40.0%,13.3%,88.2%,70.0%,30.0%,0.0%,40.0%,30.0%,-,50.0%,50.0%,20.0%
Victor Robles RHB,,+1240,8,3.00,10,0,1,71.7,293.7,2,1,-,-,10.0%,-,20.0%,69.3,7.7%,38.5%,-,86.7%,50.0%,50.0%,0.0%,-,30.0%,20.0%,60.0%,20.0%,66.7%
Dominic Canzone LHB,,+460,12,4.40,10,0,0,90.6,306.9,1,0,-,-,-,40.0%,-,76.0,72.7%,45.5%,18.2%,91.7%,10.0%,10.0%,0.0%,-,90.0%,40.0%,40.0%,20.0%,42.9%
Weston Wilson RHB,—,N/A,4,2.40,8,0,0,81.5,151.0,0,0,-,-,-,12.5%,37.5%,72.1,25.0%,50.0%,12.5%,100.0%,37.5%,12.5%,0.0%,25.0%,50.0%,-,50.0%,50.0%,42.9%
Miles Mastrobuoni LHB,—,N/A,5,2.40,5,0,0,88.1,358.0,1,1,-,-,-,20.0%,20.0%,68.8,-,50.0%,16.7%,100.0%,20.0%,-,-,20.0%,80.0%,40.0%,60.0%,-,0.0%
Buddy Kennedy RHB,—,N/A,-,2.00,3,0,0,57.8,163.6,0,0,-,-,-,-,-,71.1,25.0%,-,-,100.0%,-,-,-,-,66.7%,33.3%,-,66.7%,50.0%
