Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Matt Vierling","DET","Luinder Avila","KC","1","1.000","1.00","1.00","2.00","0","1","0","0","1","0","2","0.0","1.000","0"
"Mitch Garver","SEA","Jacob deGrom","TEX","2","1.000","0.00","3.00","4.00","0","0","0","2","2","2","8","0.0","1.000","0"
"Sal Stewart","CIN","Kyle Leahy","STL","4","0.750","0.75","0.25","1.00","2","1","0","0","1","3","4","0.0","0.833","2"
"Luis Rengifo","SD","Janson Junk","MIA","5","0.600","0.60","0.20","0.80","2","1","0","0","1","1","4","0.0","0.667","0"
"Jackson Chourio","MIL","Kyle Freeland","COL","11","0.545","0.63","0.73","1.27","1","3","1","1","5","5","14","18.2","0.583","1"
"Masataka Yoshida","BOS","Kevin Gausman","TOR","15","0.533","0.54","0.40","0.93","4","3","0","1","4","4","14","6.7","0.533","0"
"Alejandro Osuna","TEX","Logan Gilbert","SEA","2","0.500","0.50","0.50","1.00","0","1","0","0","1","0","2","0.0","0.500","0"
"Kyle Karros","COL","Jacob Misiorowski","MIL","2","0.500","0.50","0.50","1.00","0","1","0","0","1","1","2","0.0","0.667","1"
"Jeremy Pena","HOU","Erick Fedde","CWS","2","0.500","0.50","0.50","1.00","0","1","0","0","1","0","2","0.0","0.667","1"
"Gavin Sheets","SD","Janson Junk","MIA","2","0.500","1.00","0.50","1.00","0","1","0","0","1","0","2","50.0","0.500","0"
"Jake Bauers","MIL","Kyle Freeland","COL","2","0.500","0.50","0.50","1.00","0","1","0","0","1","0","2","0.0","0.500","0"
"Elly De La Cruz","CIN","Kyle Leahy","STL","4","0.500","1.00","1.00","1.50","0","1","0","1","2","3","6","50.0","0.500","0"
"Luis Arraez","SF","Jose Soriano","LAA","6","0.500","0.50","0.17","0.67","2","1","0","0","1","0","4","0.0","0.500","0"
"Pete Alonso","BAL","Reynaldo Lopez","ATL","6","0.500","0.60","0.33","0.83","1","2","0","0","2","0","5","16.7","0.625","2"
"Nolan Arenado","ARI","Miles Mikolas","WSH","12","0.500","0.38","0.83","1.33","2","1","0","3","4","6","16","8.3","0.500","0"
"Andrew Vaughn","MIL","Kyle Freeland","COL","11","0.455","0.44","0.45","0.91","3","0","1","1","2","2","10","9.1","0.500","1"
"Pete Crow-Armstrong","CHC","Braxton Ashcraft","PIT","9","0.444","0.57","0.22","0.67","2","2","0","0","2","1","6","22.2","0.500","0"
"Yandy Diaz","TB","Parker Messick","CLE","7","0.429","0.50","0.14","0.57","2","1","0","0","1","0","4","14.3","0.556","2"
"Alex Bregman","CHC","Braxton Ashcraft","PIT","5","0.400","0.50","0.20","0.60","1","1","0","0","1","0","3","20.0","0.400","0"
"Julio Rodriguez","SEA","Jacob deGrom","TEX","15","0.400","0.45","0.27","0.67","4","1","0","1","2","2","10","20.0","0.438","1"
"Nathaniel Lowe","CIN","Kyle Leahy","STL","8","0.375","0.33","0.38","0.75","2","0","0","1","1","2","6","12.5","0.375","0"
"Marcell Ozuna","PIT","Jameson Taillon","CHC","24","0.375","0.43","0.13","0.50","6","3","0","0","3","4","12","16.7","0.385","1"
"Jared Triolo","PIT","Jameson Taillon","CHC","11","0.364","0.36","0.18","0.55","3","0","1","0","1","1","6","0.0","0.462","2"
"Jake Burger","TEX","Logan Gilbert","SEA","11","0.364","0.50","0.18","0.55","2","2","0","0","2","2","6","27.3","0.417","1"
"Willson Contreras","BOS","Kevin Gausman","TOR","11","0.364","0.33","0.55","0.91","2","0","0","2","2","6","10","27.3","0.364","0"
"Kyle Tucker","LAD","Freddy Peralta","NYM","14","0.357","0.38","0.07","0.43","4","1","0","0","1","0","6","7.1","0.550","6"
"TJ Friedl","CIN","Kyle Leahy","STL","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","0.0","0.400","1"
"Alec Bohm","PHI","Will Warren","NYY","3","0.333","0.50","0.33","0.67","0","1","0","0","1","1","2","33.3","0.333","0"
"Taylor Ward","BAL","Reynaldo Lopez","ATL","3","0.333","1.00","0.33","0.67","0","1","0","0","1","2","2","66.7","0.333","0"
"Jose Altuve","HOU","Erick Fedde","CWS","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Paul Goldschmidt","NYY","Cristopher Sanchez","PHI","3","0.333","0.00","1.00","1.33","0","0","0","1","1","2","4","33.3","0.333","0"
"Romy Gonzalez","BOS","Kevin Gausman","TOR","6","0.333","0.50","0.17","0.50","1","1","0","0","1","1","3","33.3","0.333","0"
