Matchup,HOU @ DET
Pitcher,Keider Montero
Pitcher Team,DET
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,80.2,322,0.213,0.269,0.362,0.150,1.00,9,1.00,5.3%,16.3%,16.5%,16.9%,7.9%,5.91,63.4%,8.2%,8.4%,40.0%,28.8%,12.5%,19.2%
vsLHB,47.0,189,0.210,0.268,0.358,0.148,1.02,6,1.15,5.8%,14.8%,13.8%,13.7%,7.1%,4.98,59.8%,7.2%,9.3%,39.1%,33.1%,12.0%,18.5%
vsRHB,33.2,133,0.216,0.269,0.368,0.152,0.98,3,0.80,4.5%,18.7%,20.3%,21.8%,9.3%,7.22,68.4%,9.7%,7.1%,41.4%,22.2%,13.6%,20.2%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jeremy Pena RHB,,N/A,22,25,3.20,2,2,0.318,0.400,0.636,0.318,0.439,12.0%,23.5%,12.0%,13.0%,90.1,255.3,4,3,-,-,36.8%,47.4%,36.8%,71.8,13.0%,23.9%,10.9%,90.2%,31.6%,16.7%,31.6%,31.6%,52.6%,21.1%,26.3%,50.0%
Christian Walker RHB,,N/A,37,32,4.40,1,2,0.133,0.188,0.267,0.133,0.202,6.2%,28.6%,28.1%,13.2%,90.9,285.6,6,4,-,-,19.0%,57.1%,23.8%,73.8,37.0%,30.4%,19.6%,93.9%,28.6%,16.7%,23.8%,42.9%,38.1%,19.0%,42.9%,13.3%
Jose Altuve RHB,,N/A,26,29,4.60,1,2,0.214,0.241,0.393,0.179,0.274,3.4%,23.4%,31.0%,11.3%,85.5,244.3,2,1,10.5%,5.3%,15.8%,31.6%,36.8%,67.4,2.3%,25.6%,7.0%,91.5%,21.1%,25.0%,26.3%,52.6%,52.6%,42.1%,5.3%,36.0%
Cam Smith RHB,,N/A,38,28,4.00,1,2,0.231,0.250,0.385,0.154,0.271,3.6%,17.4%,14.3%,8.7%,90.9,297.1,6,4,8.7%,-,8.7%,47.8%,34.8%,77.7,79.1%,25.6%,20.9%,95.6%,26.1%,16.7%,17.4%,52.2%,34.8%,52.2%,13.0%,44.0%
Taylor Trammell LHB,,N/A,16,15,1.60,1,1,0.214,0.267,0.500,0.286,0.327,6.7%,50.0%,46.7%,24.1%,94.6,296.8,3,1,14.3%,14.3%,28.6%,57.1%,28.6%,74.1,41.7%,16.7%,12.5%,96.0%,71.4%,20.0%,14.3%,14.3%,42.9%,42.9%,14.3%,26.7%
Yainer Diaz RHB,—,N/A,21,26,3.80,0,0,0.320,0.346,0.400,0.080,0.328,3.8%,11.1%,15.4%,6.2%,87.1,265.7,2,2,4.8%,-,14.3%,33.3%,42.9%,72.8,30.0%,30.0%,10.0%,90.9%,14.3%,0.0%,33.3%,47.6%,42.9%,52.4%,4.8%,38.5%
Isaac Paredes RHB,,N/A,38,25,4.60,0,1,0.381,0.480,0.476,0.095,0.422,12.0%,23.4%,24.0%,9.6%,87.3,289.8,6,2,-,-,20.0%,40.0%,46.7%,68.5,13.5%,29.7%,5.4%,82.2%,40.0%,0.0%,26.7%,33.3%,33.3%,60.0%,6.7%,20.0%
Yordan Alvarez LHB,,N/A,34,20,4.40,0,1,0.353,0.450,0.529,0.176,0.421,15.0%,15.8%,20.0%,7.0%,89.5,281.1,4,2,15.4%,-,15.4%,46.2%,38.5%,76.7,61.8%,20.6%,11.8%,89.5%,38.5%,0.0%,38.5%,15.4%,23.1%,38.5%,38.5%,52.9%
Christian Vazquez RHB,,N/A,14,18,2.80,0,0,0.125,0.222,0.125,-,0.171,11.1%,5.7%,5.6%,2.7%,81.4,251.1,1,1,-,-,-,20.0%,33.3%,65.5,-,36.7%,3.3%,85.7%,26.7%,0.0%,13.3%,46.7%,13.3%,33.3%,53.3%,17.6%
Jake Meyers RHB,—,N/A,22,17,3.20,0,0,0.133,0.235,0.133,-,0.181,11.8%,13.9%,23.5%,6.4%,89.8,308.6,4,0,-,-,-,36.4%,18.2%,66.0,-,25.0%,9.4%,91.4%,27.3%,0.0%,18.2%,54.5%,18.2%,63.6%,18.2%,35.0%
