Matchup,MIL @ CHC
Pitcher,Kyle Harrison
Pitcher Team,MIL
Opposing Team,CHC

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,13.0,1.38,="16-54",.296,.704,0.408,6,4,0,10,21.1,2,.333,1.037
Batting Second,15.0,0.60,="7-51",.137,.216,0.079,1,1,0,4,40.7,2,.185,.401
Batting Third,11.1,1.50,="13-47",.277,.426,0.149,1,2,1,3,23.5,4,.333,.759
Batting Fourth,11.0,1.45,="11-43",.256,.419,0.163,2,1,0,4,20.8,5,.333,.752
Batting Fifth,12.0,1.00,="7-43",.163,.233,0.070,0,3,0,3,33.3,5,.250,.483
Batting Sixth,10.2,1.13,="10-41",.244,.415,0.171,2,1,0,6,29.5,2,.295,.710
Batting Seventh,10.0,1.20,="8-38",.211,.289,0.078,1,0,0,2,38.1,4,.286,.575
Batting Eighth,9.2,1.24,="9-37",.243,.378,0.135,1,2,0,1,22.0,3,.317,.695
Batting Ninth,10.1,0.77,="8-38",.211,.263,0.052,0,2,0,2,44.7,0,.211,.474

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Pete Crow-Armstrong LHB,Batting First ​,="102-328",.311,.692,0.381,31,22,5,67,26.7,53,.413,1.105
Seiya Suzuki RHB,Batting Second ​,="46-163",.282,.515,0.233,8,14,0,32,23.2,30,.397,.912
Alex Bregman RHB,Batting Third ​,="60-211",.284,.498,0.214,11,12,0,39,14.6,24,.364,.862
Michael Busch LHB,Batting Third ​,="52-226",.230,.376,0.146,9,6,0,31,24.0,34,.341,.717
Ian Happ SHB,Batting Fifth ​,="50-204",.245,.490,0.245,11,15,1,33,26.8,23,.330,.820
Nico Hoerner RHB,Batting Sixth ​,="61-212",.288,.368,0.080,2,9,1,23,11.5,8,.313,.681
Carson Kelly RHB,Batting Seventh ​,="19-80",.238,.325,0.087,1,4,0,15,20.9,10,.330,.655
Michael Conforto LHB,Batting Seventh ​,="14-66",.212,.409,0.197,4,1,0,9,32.4,7,.284,.693
Gabriel Arias RHB,Batting Seventh ​,="13-57",.228,.246,0.018,0,1,0,3,40.0,3,.267,.513
Pedro Ramirez SHB,Batting Seventh ​,="23-84",.274,.464,0.190,3,5,1,16,21.5,7,.337,.801
Matt Shaw RHB,Batting Seventh ​,="13-39",.333,.718,0.385,4,1,1,10,22.0,2,.366,1.084
Tyrone Taylor RHB,Batting Ninth ​,="12-44",.273,.341,0.068,0,3,0,2,10.4,2,.319,.660
Miguel Amaya RHB,Batting Ninth ​,="27-93",.290,.473,0.183,4,5,0,15,22.6,10,.377,.850
