Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-06-13 00:00:00,Las Vegas Ballpark,COL @ ATH,10:05,+92%,+17%,+12%,+52%,+2.07,+0.58,+1.27,+4.61,+73%,+13%,+2%,+36%,+1.65,+0.46,+0.16,+3.13,+19%,+3%,+10%,+17%,+0.42,+0.12,+1.11,+1.48
2026-06-13 00:00:00,Fenway Park,TEX @ BOS,4:10,+2%,+33%,+9%,+20%,+0.04,+1.17,+1.00,+1.77,-7%,+24%,+7%,+10%,-0.16,+0.83,+0.75,+0.91,+9%,+10%,+2%,+10%,+0.20,+0.33,+0.25,+0.86
2026-06-13 00:00:00,Oriole Park,SD  @ BAL,4:05,-3%,+16%,+11%,+13%,-0.06,+0.55,+1.19,+1.14,-2%,+6%,+6%,+5%,-0.05,+0.22,+0.68,+0.44,-1%,+10%,+5%,+8%,-0.01,+0.33,+0.51,+0.70
2026-06-13 00:00:00,Rogers Centre,NYY @ TOR,3:07,+23%,-6%,+4%,+8%,+0.52,-0.23,+0.41,+0.74,+7%,-2%,-2%,-1%,+0.16,-0.08,-0.21,-0.10,+16%,-4%,+6%,+10%,+0.36,-0.15,+0.62,+0.84
2026-06-13 00:00:00,Kauffman Stadium,HOU @ KC,7:10,+16%,+4%,+2%,+8%,+0.35,+0.15,+0.17,+0.71,+12%,+3%,-1%,+4%,+0.27,+0.09,-0.09,+0.35,+3%,+2%,+3%,+4%,+0.08,+0.05,+0.27,+0.36
2026-06-13 00:00:00,Progressive Field,DET @ CLE,4:10,+10%,+1%,+2%,+8%,+0.23,+0.04,+0.19,+0.68,-5%,+3%,-3%,-1%,-0.11,+0.10,-0.34,-0.10,+15%,-2%,+5%,+9%,+0.33,-0.06,+0.53,+0.78
2026-06-13 00:00:00,Great American BP,ARI @ CIN,4:10,+15%,-1%,-3%,+7%,+0.33,-0.04,-0.33,+0.57,+14%,+2%,-1%,+9%,+0.30,+0.07,-0.10,+0.80,+1%,-3%,-2%,-3%,+0.02,-0.11,-0.23,-0.23
2026-06-13 00:00:00,Target Field,STL @ MIN,2:10,+8%,0%,+2%,+6%,+0.18,0.00,+0.23,+0.49,-6%,+2%,+1%,+0%,-0.12,+0.07,+0.12,+0.02,+13%,-2%,+1%,+5%,+0.30,-0.07,+0.11,+0.46
2026-06-13 00:00:00,Rate Field,LAD @ CHW,4:10,+9%,-9%,+6%,+5%,+0.20,-0.31,+0.63,+0.45,+3%,-9%,+3%,+0%,+0.06,-0.32,+0.31,+0.02,+6%,+0%,+3%,+5%,+0.13,+0.01,+0.32,+0.42
2026-06-13 00:00:00,Angel Stadium,TB  @ LAA,10:07,+7%,-5%,+3%,+3%,+0.16,-0.17,+0.30,+0.25,+7%,-4%,+1%,+2%,+0.16,-0.15,+0.12,+0.17,+0%,-1%,+2%,+1%,+0.00,-0.03,+0.19,+0.08
2026-06-13 00:00:00,Nationals Park,SEA @ WAS,4:05,-3%,+0%,+8%,+3%,-0.07,+0.01,+0.84,+0.25,+2%,+5%,+3%,+4%,+0.05,+0.17,+0.36,+0.31,-5%,-5%,+4%,-1%,-0.12,-0.16,+0.48,-0.06
2026-06-13 00:00:00,PNC Park,MIA @ PIT,4:05,-14%,+14%,+2%,+2%,-0.32,+0.48,+0.23,+0.21,-15%,+11%,+0%,-1%,-0.33,+0.37,+0.02,-0.06,+1%,+3%,+2%,+3%,+0.01,+0.10,+0.21,+0.27
2026-06-13 00:00:00,Oracle Park,CHC @ SF,10:05,-16%,+9%,+8%,+0%,-0.36,+0.33,+0.81,+0.03,-15%,+12%,+6%,+1%,-0.34,+0.41,+0.68,+0.07,-1%,-2%,+1%,0%,-0.03,-0.08,+0.13,-0.04
2026-06-13 00:00:00,Citi Field,ATL @ NYM,4:10,-1%,-16%,0%,-4%,-0.03,-0.54,-0.01,-0.33,-1%,-19%,-5%,-8%,-0.03,-0.67,-0.49,-0.71,+0%,+4%,+4%,+4%,+0.00,+0.12,+0.48,+0.38
2026-06-13 00:00:00,American Family Fld,PHI @ MIL,7:10,+6%,-13%,-8%,-5%,+0.14,-0.47,-0.84,-0.44,+10%,-11%,-9%,-3%,+0.23,-0.38,-0.93,-0.27,-4%,-3%,+1%,-2%,-0.09,-0.09,+0.09,-0.18
