Matchup,BAL @ TEX
Pitcher,Shane Baz
Pitcher Team,BAL
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,128.1,551,0.266,0.321,0.409,0.142,1.37,9,0.63,8.2%,21.8%,20.1%,17.8%,10.5%,7.78,61.2%,7.2%,6.6%,41.6%,24.7%,8.2%,15.1%
vsLHB,71.2,318,0.285,0.344,0.441,0.157,1.52,5,0.63,9.1%,21.4%,22.3%,19.3%,10.2%,8.92,59.4%,7.3%,6.9%,42.4%,27.2%,8.5%,14.7%
vsRHB,56.2,233,0.242,0.289,0.365,0.123,1.18,4,0.64,6.9%,22.4%,17.2%,15.6%,11.0%,6.35,63.5%,7.1%,6.3%,40.6%,21.7%,7.9%,15.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Elias Diaz RHB,,+840,16,3.00,5,1,1,71.0,269.8,1,0,-,-,-,40.0%,40.0%,74.4,33.3%,66.7%,33.3%,75.0%,60.0%,40.0%,50.0%,20.0%,-,-,20.0%,80.0%,25.0%
Ezequiel Duran RHB,,+930,15,4.20,5,1,1,90.8,282.4,2,1,20.0%,20.0%,40.0%,40.0%,80.0%,73.5,20.0%,40.0%,-,100.0%,80.0%,60.0%,33.3%,20.0%,20.0%,40.0%,-,60.0%,33.3%
Justin Foscue RHB,—,N/A,25,1.40,5,1,1,88.9,290.3,1,1,20.0%,-,-,60.0%,20.0%,72.1,-,75.0%,50.0%,80.0%,20.0%,20.0%,100.0%,-,60.0%,20.0%,40.0%,40.0%,0.0%
Cameron Cauley RHB,—,N/A,3,1.80,5,0,0,83.5,201.1,1,0,-,-,40.0%,-,20.0%,71.9,40.0%,60.0%,-,83.3%,20.0%,-,-,20.0%,40.0%,60.0%,-,40.0%,25.0%
Joc Pederson LHB,,+450,28,3.20,5,0,0,85.4,246.5,0,0,-,-,-,40.0%,20.0%,71.8,28.6%,28.6%,14.3%,100.0%,20.0%,20.0%,0.0%,-,80.0%,60.0%,20.0%,20.0%,100.0%
Brandon Nimmo LHB,,+571,20,4.20,5,0,0,72.9,178.3,0,0,-,-,-,-,-,70.6,12.5%,-,-,72.7%,20.0%,20.0%,0.0%,-,60.0%,20.0%,20.0%,60.0%,100.0%
Corey Seager LHB,,+441,25,4.00,5,0,0,101.5,225.4,1,0,-,-,20.0%,100.0%,20.0%,70.3,-,55.6%,44.4%,81.8%,40.0%,20.0%,0.0%,20.0%,60.0%,40.0%,60.0%,-,0.0%
Austin Wynns RHB,—,N/A,14,2.40,5,0,0,78.9,221.8,0,0,-,-,20.0%,-,20.0%,68.8,-,40.0%,-,71.4%,40.0%,20.0%,0.0%,20.0%,60.0%,20.0%,60.0%,20.0%,0.0%
Jake Burger RHB,,+500,25,3.00,5,0,1,91.2,230.6,1,1,20.0%,-,-,40.0%,20.0%,78.0,100.0%,33.3%,33.3%,100.0%,60.0%,60.0%,0.0%,-,20.0%,20.0%,40.0%,40.0%,33.3%
Nicky Lopez LHB,,+2200,12,3.00,5,0,0,85.8,236.7,1,1,-,-,-,40.0%,60.0%,65.8,-,33.3%,-,75.0%,60.0%,20.0%,0.0%,40.0%,20.0%,-,40.0%,60.0%,25.0%
Wyatt Langford RHB,,+523,27,4.40,5,0,0,97.9,296.0,1,0,-,-,-,60.0%,-,75.5,83.3%,83.3%,33.3%,100.0%,60.0%,60.0%,0.0%,-,40.0%,40.0%,40.0%,20.0%,33.3%
Evan Carter LHB,,+750,27,4.00,5,0,1,88.4,273.3,2,1,20.0%,-,20.0%,20.0%,40.0%,74.0,33.3%,50.0%,16.7%,100.0%,60.0%,60.0%,0.0%,-,20.0%,40.0%,40.0%,20.0%,0.0%
Alejandro Osuna LHB,—,N/A,25,2.20,5,0,0,95.1,334.6,3,1,-,-,-,40.0%,80.0%,73.3,42.9%,57.1%,14.3%,87.5%,80.0%,60.0%,0.0%,20.0%,20.0%,20.0%,40.0%,40.0%,0.0%
