Matchup,BAL @ LAD
Pitcher,Trey Gibson
Pitcher Team,BAL
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,21.1,96,0.259,0.351,0.432,0.173,1.59,4,1.69,13.5%,17.3%,12.5%,12.8%,7.1%,5.06,52.6%,7.9%,11.4%,41.4%,20.0%,28.6%,14.3%
vsLHB,10.2,49,0.295,0.364,0.477,0.182,1.69,2,1.69,10.2%,19.5%,12.2%,15.4%,8.6%,5.06,48.0%,7.5%,10.5%,44.7%,21.1%,25.0%,21.1%
vsRHB,10.1,47,0.216,0.337,0.378,0.162,1.55,2,1.74,17.0%,14.9%,12.8%,10.9%,5.7%,5.23,57.4%,8.3%,12.5%,37.5%,18.8%,33.3%,6.2%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Shohei Ohtani LHB,,+242,30,24,3.80,2,3,0.300,0.417,0.650,0.350,0.447,16.7%,32.1%,29.2%,15.9%,96.3,293.5,3,3,23.1%,7.7%,7.7%,69.2%,38.5%,74.7,52.0%,16.0%,14.0%,96.2%,38.5%,40.0%,15.4%,46.2%,23.1%,53.8%,23.1%,40.0%
Freddie Freeman LHB,,+470,23,27,4.40,1,1,0.381,0.519,0.619,0.238,0.484,18.5%,13.3%,7.4%,7.9%,87.4,272.4,5,3,15.8%,-,-,36.8%,42.1%,70.3,3.0%,15.2%,7.6%,91.7%,36.8%,14.3%,31.6%,31.6%,10.5%,47.4%,42.1%,41.7%
Dalton Rushing LHB,,+450,27,23,4.20,1,1,0.368,0.478,0.684,0.316,0.486,17.4%,28.9%,26.1%,13.7%,92.2,284.9,5,3,15.4%,7.7%,30.8%,53.8%,69.2%,72.3,10.3%,23.1%,12.8%,86.7%,15.4%,50.0%,61.5%,23.1%,53.8%,30.8%,15.4%,37.5%
Mookie Betts RHB,,+525,15,21,4.20,1,2,0.350,0.381,0.550,0.200,0.403,4.8%,13.3%,9.5%,5.4%,89.3,275.6,6,4,5.6%,5.6%,27.8%,44.4%,61.1%,70.2,3.7%,48.1%,14.8%,90.0%,38.9%,0.0%,38.9%,22.2%,33.3%,61.1%,5.6%,17.4%
Andy Pages RHB,,+402,29,20,4.60,1,1,0.316,0.350,0.526,0.211,0.379,5.0%,13.3%,15.0%,6.2%,86.8,255.6,2,1,6.2%,6.2%,12.5%,62.5%,43.8%,71.9,15.4%,38.5%,26.9%,89.7%,12.5%,50.0%,31.2%,56.2%,25.0%,62.5%,12.5%,29.4%
Max Muncy LHB,,+317,24,16,3.40,1,2,0.455,0.625,0.909,0.455,0.608,25.0%,19.0%,6.2%,6.6%,88.4,307.2,3,2,10.0%,10.0%,30.0%,60.0%,20.0%,70.2,-,44.4%,27.8%,85.7%,30.0%,33.3%,10.0%,50.0%,70.0%,20.0%,10.0%,17.6%
Ryan Ward LHB,,+660,17,19,2.40,0,1,0.235,0.316,0.353,0.118,0.296,10.5%,38.3%,42.1%,21.4%,91.7,296.1,2,1,-,-,11.1%,33.3%,22.2%,71.8,9.8%,14.6%,7.3%,89.1%,22.2%,0.0%,22.2%,55.6%,55.6%,-,44.4%,45.5%
Kyle Tucker LHB,,+576,13,16,4.00,0,1,0.357,0.375,0.429,0.071,0.342,6.2%,18.9%,25.0%,9.1%,87.3,271.7,2,1,-,-,18.2%,36.4%,18.2%,70.5,15.2%,21.2%,12.1%,91.7%,45.5%,0.0%,9.1%,45.5%,63.6%,18.2%,18.2%,40.9%
Alex Freeland SHB,,+930,33,16,2.80,0,0,0.273,0.438,0.364,0.091,0.353,25.0%,13.5%,12.5%,5.4%,89.0,286.1,4,1,-,-,20.0%,70.0%,40.0%,70.6,5.6%,22.2%,5.6%,100.0%,20.0%,0.0%,40.0%,30.0%,20.0%,40.0%,40.0%,15.0%
Miguel Rojas RHB,—,N/A,15,13,2.40,0,0,0.333,0.462,0.444,0.111,0.390,15.4%,18.2%,-,8.2%,69.6,162.0,0,0,-,-,20.0%,10.0%,-,67.2,-,23.5%,5.9%,85.0%,20.0%,0.0%,-,40.0%,50.0%,30.0%,20.0%,28.6%
Alex Call RHB,—,N/A,11,12,2.80,0,1,0.091,0.167,0.091,-,0.134,-,15.0%,16.7%,7.7%,77.3,237.0,2,1,11.1%,-,22.2%,22.2%,33.3%,66.5,7.1%,21.4%,7.1%,73.7%,44.4%,0.0%,-,33.3%,44.4%,33.3%,22.2%,11.1%
Chuckie Robinson RHB,—,N/A,-,2,3.00,0,0,-,-,-,-,-,-,50.0%,50.0%,25.0%,105.3,-,0,0,-,-,-,100.0%,-,70.7,25.0%,25.0%,25.0%,100.0%,-,-,-,100.0%,-,100.0%,-,50.0%
Tommy Edman SHB,,+525,-,1,4.00,0,0,-,-,-,-,-,-,0.0%,-,-,79.9,297.7,0,0,-,-,-,-,100.0%,67.6,-,-,-,66.7%,-,-,100.0%,-,-,100.0%,-,0.0%
