Matchup,NYY @ LAA
Pitcher,Walbert Urena
Pitcher Team,LAA
Opposing Team,NYY

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,116.1,500,0.202,0.279,0.292,0.089,1.29,7,0.54,12.8%,27.1%,22.4%,19.3%,12.3%,8.66,54.1%,6.5%,5.1%,34.2%,22.5%,8.5%,12.3%
vsLHB,61.1,273,0.215,0.296,0.307,0.092,1.48,3,0.44,15.4%,25.2%,19.4%,16.4%,11.0%,7.78,51.8%,6.3%,5.1%,35.8%,22.7%,7.5%,11.9%
vsRHB,54.0,227,0.188,0.259,0.274,0.086,1.09,4,0.67,9.7%,29.3%,26.0%,23.1%,13.9%,9.83,56.8%,6.8%,5.0%,32.1%,22.1%,9.7%,12.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Amed Rosario RHB,,+1000,17,2.60,8,1,1,88.1,275.3,1,1,12.5%,-,-,12.5%,50.0%,72.9,25.0%,50.0%,12.5%,80.0%,62.5%,25.0%,50.0%,37.5%,37.5%,37.5%,-,62.5%,0.0%
Trent Grisham LHB,,+482,13,3.80,8,1,1,88.2,268.5,2,1,12.5%,-,12.5%,50.0%,12.5%,72.1,30.0%,60.0%,10.0%,100.0%,37.5%,37.5%,33.3%,-,50.0%,37.5%,37.5%,25.0%,57.1%
Luis Garcia Jr. LHB,,+560,15,3.80,8,1,1,84.4,268.5,1,1,-,-,12.5%,25.0%,25.0%,74.5,46.7%,26.7%,13.3%,100.0%,37.5%,25.0%,50.0%,12.5%,62.5%,75.0%,12.5%,12.5%,20.0%
Ben Rice LHB,,+421,24,4.40,8,1,1,89.5,291.5,3,1,25.0%,25.0%,37.5%,37.5%,75.0%,74.1,44.4%,44.4%,22.2%,90.0%,75.0%,37.5%,33.3%,37.5%,25.0%,50.0%,37.5%,12.5%,50.0%
Jazz Chisholm Jr. LHB,,+600,24,3.80,8,0,0,86.1,304.3,3,0,-,-,12.5%,50.0%,37.5%,71.7,16.7%,41.7%,25.0%,92.3%,50.0%,12.5%,0.0%,37.5%,37.5%,25.0%,50.0%,25.0%,100.0%
Paul Goldschmidt RHB,—,N/A,26,3.80,8,0,0,85.8,241.5,2,0,-,-,-,12.5%,37.5%,70.4,-,42.9%,-,100.0%,75.0%,50.0%,0.0%,25.0%,12.5%,-,25.0%,75.0%,85.7%
Spencer Jones LHB,,+560,24,2.40,8,0,0,94.9,269.0,3,0,12.5%,12.5%,50.0%,62.5%,62.5%,78.4,78.9%,26.3%,21.1%,95.0%,75.0%,25.0%,0.0%,50.0%,25.0%,62.5%,25.0%,12.5%,50.0%
Heliot Ramos RHB,—,N/A,17,2.60,8,0,1,92.9,283.2,1,1,12.5%,-,-,50.0%,12.5%,74.4,60.0%,50.0%,30.0%,100.0%,37.5%,37.5%,0.0%,-,62.5%,12.5%,50.0%,37.5%,0.0%
Cody Bellinger LHB,,+560,19,3.80,8,0,0,89.0,274.4,2,0,-,-,25.0%,25.0%,37.5%,69.4,-,35.7%,7.1%,87.5%,50.0%,12.5%,0.0%,37.5%,37.5%,50.0%,50.0%,-,33.3%
George Lombard Jr. RHB,,+670,8,3.40,8,0,0,89.0,279.4,2,0,-,-,12.5%,37.5%,37.5%,72.0,18.2%,54.5%,9.1%,91.7%,50.0%,12.5%,0.0%,37.5%,50.0%,37.5%,25.0%,37.5%,57.1%
Ali Sanchez RHB,—,N/A,10,1.60,8,0,0,78.1,211.2,0,0,-,-,12.5%,25.0%,50.0%,68.4,-,40.0%,10.0%,90.9%,50.0%,25.0%,0.0%,25.0%,37.5%,25.0%,37.5%,37.5%,50.0%
Austin Wells LHB,,+650,18,2.80,8,0,0,85.5,242.4,1,0,-,-,25.0%,50.0%,37.5%,74.7,27.3%,36.4%,27.3%,91.7%,62.5%,37.5%,0.0%,25.0%,25.0%,50.0%,37.5%,12.5%,40.0%
Jose Caballero RHB,,+1080,22,3.40,8,0,0,82.2,225.3,1,1,-,-,-,25.0%,25.0%,68.5,-,33.3%,16.7%,85.7%,37.5%,12.5%,0.0%,25.0%,37.5%,12.5%,50.0%,37.5%,50.0%
