Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-07-24 00:00:00,Citizens Bank Park,NYY @ PHI,6:45,+9%,-1%,-3%,+3%,+0.20,-0.03,-0.30,+0.25,+14%,-3%,-2%,+5%,+0.32,-0.10,-0.17,+0.43,-5%,+2%,-1%,-2%,-0.12,+0.07,-0.13,-0.19
2026-07-24 00:00:00,American Family Fld,COL @ MIL,4:10,+9%,-4%,-11%,-2%,+0.20,-0.13,-1.19,-0.22,+10%,-10%,-9%,-3%,+0.22,-0.35,-0.91,-0.25,-1%,+6%,-3%,+0%,-0.01,+0.23,-0.28,+0.04
2026-07-24 00:00:00,Rate Field,HOU @ CHW,7:40,+2%,-6%,+3%,+2%,+0.05,-0.20,+0.37,+0.16,+3%,-8%,+3%,+0%,+0.06,-0.29,+0.29,+0.04,-1%,+3%,+1%,+1%,-0.01,+0.09,+0.08,+0.12
2026-07-24 00:00:00,Nationals Park,ARI @ WAS,6:45,+2%,+7%,+0%,+2%,+0.04,+0.23,+0.03,+0.14,+3%,+4%,+3%,+3%,+0.08,+0.15,+0.30,+0.29,-2%,+2%,-3%,-2%,-0.03,+0.08,-0.27,-0.15
2026-07-24 00:00:00,Target Field,ATH @ MIN,8:10,-2%,-2%,+0%,-1%,-0.05,-0.09,+0.01,-0.09,-6%,+1%,+1%,0%,-0.14,+0.05,+0.14,-0.02,+4%,-4%,-1%,-1%,+0.10,-0.13,-0.14,-0.07
2026-07-24 00:00:00,Tropicana Field,CLE @ TB,7:10,-3%,-6%,-8%,-6%,-0.07,-0.20,-0.84,-0.50,-4%,-6%,-8%,-6%,-0.09,-0.20,-0.83,-0.51,+1%,0%,0%,+0%,+0.02,0.00,-0.01,+0.01
2026-07-24 00:00:00,Fenway Park,TOR @ BOS,7:15,-5%,+21%,+9%,+11%,-0.12,+0.73,+0.91,+0.97,-6%,+19%,+7%,+9%,-0.14,+0.67,+0.78,+0.79,+1%,+2%,+1%,+2%,+0.02,+0.06,+0.13,+0.18
2026-07-24 00:00:00,Citi Field,LAD @ NYM,7:10,-7%,-12%,-6%,-8%,-0.15,-0.41,-0.62,-0.69,-2%,-19%,-4%,-8%,-0.04,-0.66,-0.48,-0.71,-5%,+7%,-1%,+0%,-0.11,+0.25,-0.14,+0.02
2026-07-24 00:00:00,Oriole Park,ATL @ BAL,7:05,-9%,+6%,+9%,+4%,-0.21,+0.23,+0.95,+0.38,-3%,+6%,+6%,+5%,-0.06,+0.21,+0.69,+0.42,-6%,+0%,+2%,0%,-0.14,+0.01,+0.26,-0.04
2026-07-24 00:00:00,Globe Life Field,SEA @ TEX,8:05,-10%,-6%,-2%,-7%,-0.23,-0.22,-0.17,-0.61,-10%,-7%,-1%,-7%,-0.22,-0.23,-0.14,-0.58,-1%,+0%,0%,0%,-0.01,+0.01,-0.02,-0.02
2026-07-24 00:00:00,LoanDepot Park,SD  @ MIA,7:10,-13%,+3%,-2%,-4%,-0.28,+0.09,-0.18,-0.39,-12%,+2%,-1%,-4%,-0.28,+0.06,-0.10,-0.37,0%,+1%,-1%,0%,0.00,+0.03,-0.09,-0.02
2026-07-24 00:00:00,Oracle Park,LAA @ SF,10:15,-15%,+9%,+8%,+1%,-0.34,+0.32,+0.85,+0.08,-13%,+11%,+6%,+1%,-0.29,+0.39,+0.69,+0.12,-2%,-2%,+2%,0%,-0.05,-0.07,+0.16,-0.04
2026-07-24 00:00:00,Comerica Park,KC  @ DET,6:40,-20%,+1%,+5%,-7%,-0.44,+0.02,+0.50,-0.57,-10%,+1%,+6%,-1%,-0.23,+0.04,+0.63,-0.13,-9%,-1%,-1%,-5%,-0.21,-0.02,-0.12,-0.45
2026-07-24 00:00:00,PNC Park,CHC @ PIT,6:40,-21%,+8%,-3%,-7%,-0.48,+0.28,-0.33,-0.65,-16%,+12%,0%,-1%,-0.35,+0.40,-0.02,-0.10,-6%,-4%,-3%,-6%,-0.13,-0.12,-0.30,-0.55
2026-07-24 00:00:00,Busch Stadium,CIN @ STL,8:15,-26%,-17%,+7%,-15%,-0.58,-0.60,+0.70,-1.35,-9%,-6%,+4%,-6%,-0.20,-0.20,+0.42,-0.55,-17%,-11%,+3%,-9%,-0.38,-0.40,+0.28,-0.80
