Matchup,KC @ BAL
Pitcher,Luinder Avila
Pitcher Team,KC
Opposing Team,BAL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,8.0,1.13,="7-27",.259,.370,0.111,0,3,0,2,23.3,2,.333,.703
Batting Second,5.0,2.60,="10-25",.400,.880,0.480,3,3,0,8,21.4,3,.464,1.344
Batting Third,6.1,1.42,="5-23",.217,.435,0.218,1,2,0,6,18.5,4,.333,.768
Batting Fourth,6.2,0.60,="3-21",.143,.143,0.000,0,0,0,1,22.7,1,.182,.325
Batting Fifth,5.1,0.94,="4-20",.200,.450,0.250,1,2,0,5,14.3,1,.238,.688
Batting Sixth,3.1,4.50,="7-15",.467,.800,0.333,0,3,1,1,4.3,8,.652,1.452
Batting Seventh,4.2,1.93,="5-17",.294,.353,0.059,0,1,0,1,18.2,4,.409,.762
Batting Eighth,6.0,1.33,="5-20",.250,.250,0.000,0,0,0,3,32.0,3,.333,.583
Batting Ninth,5.2,1.76,="5-21",.238,.238,0.000,0,0,0,0,30.8,5,.385,.623

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Taylor Ward RHB,Batting First ​,="59-239",.247,.351,0.104,5,10,0,19,21.5,41,.359,.710
Gunnar Henderson LHB,Batting Second ​,="55-242",.227,.421,0.194,12,9,1,29,21.4,23,.306,.727
Adley Rutschman SHB,Batting Third ​,="43-172",.250,.465,0.215,8,11,1,39,15.2,19,.320,.785
Pete Alonso RHB,Batting Fourth ​,="58-223",.260,.489,0.229,14,9,0,43,21.2,29,.349,.838
Tyler O'Neill RHB,Batting Fifth ​,="9-57",.158,.228,0.070,1,1,0,2,25.8,8,.273,.501
Samuel Basallo LHB,Batting Fifth ​,="41-170",.241,.418,0.177,7,7,1,27,25.9,17,.307,.725
Leody Taveras SHB,Batting Sixth ​,="32-121",.264,.364,0.100,1,7,1,12,20.6,10,.326,.690
Dylan Beavers LHB,Batting Sixth ​,="8-38",.211,.316,0.105,1,1,0,3,24.4,3,.268,.584
Colton Cowser LHB,Batting Seventh ​,="21-111",.189,.270,0.081,3,0,0,13,32.1,16,.292,.562
Coby Mayo RHB,Batting Eighth ​,="15-83",.181,.277,0.096,2,2,0,10,33.0,7,.253,.530
Jeremiah Jackson RHB,Batting Ninth ​,="20-81",.247,.370,0.123,2,4,0,12,20.0,2,.259,.629
Blaze Alexander RHB,Batting Ninth ​,="42-142",.296,.366,0.070,0,8,1,14,26.8,10,.344,.710
Jackson Holliday LHB,Batting Ninth ​,="15-57",.263,.474,0.211,3,3,0,7,17.7,4,.306,.780
