Matchup,TOR @ ATL
Pitcher,Kevin Gausman
Pitcher Team,TOR
Opposing Team,ATL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,7.0,2.14,="12-33",.364,.545,0.181,1,3,0,2,13.9,3,.417,.962
Batting Second,7.1,1.91,="9-30",.300,.400,0.100,1,0,0,1,17.1,5,.400,.800
Batting Third,8.1,1.32,="11-34",.324,.559,0.235,2,2,0,8,22.9,0,.314,.873
Batting Fourth,10.1,0.39,="3-32",.094,.094,0.000,0,0,0,1,20.6,1,.118,.212
Batting Fifth,8.0,0.88,="6-31",.194,.355,0.161,1,2,0,5,31.3,1,.219,.574
Batting Sixth,6.2,1.50,="10-30",.333,.433,0.100,1,0,0,3,32.3,0,.355,.788
Batting Seventh,7.0,0.71,="5-26",.192,.231,0.039,0,1,0,0,22.2,0,.192,.423
Batting Eighth,7.0,0.71,="3-23",.130,.174,0.044,0,1,0,1,32.0,2,.200,.374
Batting Ninth,7.0,0.57,="4-23",.174,.304,0.130,0,1,1,3,24.0,0,.174,.478

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Ronald Acuna Jr. RHB,Batting First ​,="43-170",.253,.441,0.188,7,9,1,21,21.2,33,.380,.821
Michael Harris II LHB,Batting Second ​,="10-26",.385,.615,0.230,2,0,0,6,17.2,3,.448,1.063
Matt Olson LHB,Batting Third ​,="43-168",.256,.500,0.244,10,11,0,33,21.5,20,.335,.835
Ozzie Albies SHB,Batting Fourth ​,="20-64",.313,.469,0.156,2,4,0,7,8.5,5,.366,.835
Dominic Smith LHB,Batting Fifth ​,="7-21",.333,.619,0.286,1,1,1,3,9.5,0,.333,.952
Austin Riley RHB,Batting Sixth ​,="9-45",.200,.289,0.089,1,1,0,4,33.3,2,.255,.544
Mike Yastrzemski LHB,Batting Seventh ​,="7-24",.292,.500,0.208,1,2,0,4,24.1,4,.414,.914
Jorge Mateo RHB,Batting Eighth ​,="5-19",.263,.737,0.474,3,0,0,7,20.0,1,.300,1.037
Sandy León SHB,Batting Ninth ​,="0-14",.000,.000,0.000,0,0,0,0,35.7,0,.000,.000
