Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-08-14 00:00:00,Sutter Health Park,TEX @ ATH,9:40,+32%,+16%,+0%,+21%,+0.73,+0.58,+0.05,+1.83,+30%,+14%,+1%,+19%,+0.68,+0.49,+0.14,+1.70,+2%,+3%,-1%,+1%,+0.05,+0.09,-0.09,+0.13
2026-08-14 00:00:00,Great American BP,MIA @ CIN,6:10,+20%,+8%,+5%,+19%,+0.44,+0.28,+0.56,+1.68,+14%,+2%,-1%,+10%,+0.32,+0.09,-0.10,+0.85,+5%,+6%,+6%,+9%,+0.12,+0.20,+0.66,+0.83
2026-08-14 00:00:00,Truist Park,ARI @ ATL,7:15,+7%,-2%,+1%,+3%,+0.17,-0.08,+0.13,+0.23,-3%,-6%,+1%,-3%,-0.07,-0.22,+0.14,-0.31,+10%,+4%,0%,+6%,+0.24,+0.14,-0.01,+0.53
2026-08-14 00:00:00,PNC Park,BOS @ PIT,6:40,-15%,+14%,+1%,+1%,-0.34,+0.50,+0.12,+0.12,-17%,+11%,+0%,-2%,-0.38,+0.39,+0.00,-0.14,+1%,+3%,+1%,+3%,+0.03,+0.11,+0.12,+0.26
2026-08-14 00:00:00,Progressive Field,SD  @ CLE,7:10,-7%,+7%,-2%,+1%,-0.15,+0.23,-0.17,+0.07,-2%,+1%,-3%,0%,-0.04,+0.05,-0.28,-0.03,-5%,+5%,+1%,+1%,-0.11,+0.18,+0.11,+0.10
2026-08-14 00:00:00,Comerica Park,CHW @ DET,6:40,-5%,+1%,+5%,0%,-0.12,+0.05,+0.50,0.00,-10%,+1%,+6%,-1%,-0.23,+0.04,+0.65,-0.11,+5%,+0%,-1%,+1%,+0.11,+0.01,-0.15,+0.11
2026-08-14 00:00:00,Dodger Stadium,MIL @ LAD,10:10,+12%,-3%,-4%,-1%,+0.27,-0.10,-0.46,-0.10,+19%,-3%,-5%,+1%,+0.42,-0.11,-0.56,+0.08,-7%,+0%,+1%,-2%,-0.16,+0.01,+0.09,-0.17
2026-08-14 00:00:00,Angel Stadium,KC  @ LAA,9:38,-9%,-2%,+2%,-3%,-0.21,-0.06,+0.20,-0.23,-9%,-3%,+1%,-4%,-0.21,-0.12,+0.15,-0.32,+0%,+2%,+0%,+1%,+0.00,+0.06,+0.05,+0.09
2026-08-14 00:00:00,Rogers Centre,NYY @ TOR,7:15,+1%,-2%,-2%,-3%,+0.03,-0.07,-0.21,-0.30,+7%,-2%,-2%,-1%,+0.16,-0.08,-0.22,-0.12,-6%,+0%,+0%,-2%,-0.12,+0.01,+0.01,-0.19
2026-08-14 00:00:00,Daikin Park,SEA @ HOU,8:10,+6%,-11%,-4%,-4%,+0.12,-0.40,-0.41,-0.39,+6%,-12%,-4%,-5%,+0.14,-0.41,-0.45,-0.42,-1%,+0%,+0%,+0%,-0.01,+0.02,+0.04,+0.03
2026-08-14 00:00:00,Oracle Park,COL @ SF,10:15,-19%,+3%,+6%,-5%,-0.43,+0.10,+0.66,-0.40,-16%,+13%,+6%,+0%,-0.36,+0.44,+0.62,+0.02,-3%,-10%,+0%,-5%,-0.07,-0.33,+0.03,-0.42
2026-08-14 00:00:00,Tropicana Field,BAL @ TB,7:10,-3%,-7%,-8%,-6%,-0.08,-0.24,-0.82,-0.54,-4%,-6%,-8%,-6%,-0.09,-0.22,-0.82,-0.52,+0%,-1%,0%,0%,+0.01,-0.03,0.00,-0.01
2026-08-14 00:00:00,Wrigley Field,STL @ CHC,2:20,-3%,-19%,+3%,-6%,-0.06,-0.65,+0.28,-0.57,+1%,-11%,-3%,-6%,+0.01,-0.39,-0.33,-0.51,-3%,-7%,+6%,-1%,-0.07,-0.26,+0.62,-0.06
2026-08-14 00:00:00,Citi Field,WAS @ NYM,7:10,-4%,-24%,-1%,-9%,-0.09,-0.82,-0.16,-0.80,-2%,-19%,-5%,-8%,-0.04,-0.65,-0.48,-0.70,-3%,-5%,+3%,-1%,-0.06,-0.17,+0.32,-0.10
