HR Split,Overall
Dates,="8/18/2026"
Games,15

#,TIME,PITCHER,VS,HR RISK,VS LHB,VS RHB,HR/9,BARREL%,HR/FB%,HH%,FB%,MEATBALL%,BF
1,8:40 PM,Ryan Feltner,vs,1.41,0.58,1.84,2.14,11.0%,21.3%,38.7%,31.1%,8.2%,632
2,7:40 PM,Jack Perkins,@,0.92,1.51,-0.10,1.85,10.1%,20.6%,34.5%,32.2%,7.2%,649
3,6:40 PM,Carson Whisenhunt,@,0.90,-1.34,1.28,1.59,9.5%,17.7%,46.5%,32.4%,6.8%,339
4,7:40 PM,Zebby Matthews,vs,0.90,0.81,0.57,1.59,10.3%,20.1%,44.3%,23.4%,8.2%,853
5,7:10 PM,Merrill Kelly,@,0.75,1.07,-0.11,1.56,10.0%,19.2%,45.1%,25.8%,4.4%,1399
6,8:40 PM,Eric Lauer,@,0.68,1.11,0.40,1.73,9.6%,16.9%,34.9%,34.7%,6.4%,996
7,8:10 PM,George Klassen,@,0.66,0.31,1.00,1.20,13.0%,20.0%,41.3%,21.7%,7.9%,152
8,7:40 PM,Bryce Miller,@,0.62,0.36,0.85,1.76,7.7%,16.2%,37.1%,34.9%,6.9%,893
9,7:40 PM,Kyle Harrison,vs,0.61,-0.68,0.79,1.58,7.5%,19.7%,40.7%,27.5%,8.1%,634
10,6:40 PM,Braxton Ashcraft,vs,0.57,0.56,0.25,1.41,7.3%,24.4%,42.4%,23.3%,7.3%,979
11,6:40 PM,Foster Griffin,vs,0.44,1.26,0.05,1.51,7.5%,16.8%,40.9%,27.1%,7.4%,687
12,8:10 PM,Cristian Javier,vs,0.35,-0.16,0.79,1.40,8.9%,9.2%,38.5%,43.6%,6.8%,392
13,6:40 PM,Kyle Leahy,@,0.03,0.09,-0.07,0.89,9.0%,16.6%,42.9%,20.2%,8.7%,970
14,6:40 PM,Keider Montero,@,0.01,0.19,0.11,1.15,7.6%,16.4%,36.8%,24.4%,8.9%,1040
15,6:40 PM,Zack Wheeler,vs,0.01,0.66,-0.70,1.34,5.5%,19.8%,35.7%,28.7%,4.8%,1138
16,7:10 PM,Zach Thornton,vs,-0.10,-0.60,0.29,0.91,9.1%,8.7%,41.8%,26.5%,10.0%,287
17,6:40 PM,Nick Martinez,vs,-0.11,0.40,-0.57,1.23,6.8%,13.1%,33.1%,30.5%,8.7%,1366
18,7:40 PM,Tyler Mahle,@,-0.25,-0.39,0.15,1.02,6.5%,12.9%,39.4%,29.4%,5.5%,905
19,7:10 PM,Robbie Ray,@,-0.43,-1.07,0.07,0.97,6.6%,9.8%,36.9%,28.4%,7.1%,1420
20,8:05 PM,Kevin Gausman,vs,-0.58,-0.12,-0.57,0.90,5.2%,11.6%,37.3%,26.0%,6.6%,1596
21,6:40 PM,Jose Soriano,@,-0.59,-0.46,-0.36,0.61,7.2%,12.9%,41.7%,18.6%,7.0%,1383
22,8:05 PM,Cal Quantrill,vs,-0.60,0.16,-0.88,0.91,5.7%,11.9%,35.7%,24.6%,6.2%,891
23,6:40 PM,Andrew Abbott,vs,-0.65,-0.63,-0.33,0.76,7.2%,9.1%,36.3%,25.9%,6.5%,1381
24,6:40 PM,Cade Gibson,@,-0.65,-0.72,-0.59,0.84,4.1%,12.4%,41.2%,20.9%,6.1%,412
25,6:35 PM,Shane Baz,vs,-0.70,-0.34,-0.89,0.62,5.6%,8.4%,42.5%,26.1%,7.5%,1425
26,6:35 PM,Carlos Rodon,@,-0.83,-0.05,-0.72,0.70,5.2%,7.8%,37.9%,24.4%,8.0%,1136
27,7:10 PM,Ranger Suarez,vs,-1.23,-0.47,-0.99,0.54,3.5%,9.4%,35.9%,20.7%,5.7%,1200
28,8:05 PM,Jackson Kent,@,-,-,-1.54,0.00,0.0%,-,37.5%,0.0%,2.6%,38
29,7:40 PM,Daniel Lynch IV,vs,-1.23,-1.31,-0.40,0.41,4.1%,6.0%,34.6%,23.2%,8.0%,507
30,7:40 PM,Brady Basso,@,-0.54,-1.06,-0.31,0.46,9.0%,5.3%,47.5%,21.5%,8.3%,130
