Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Fernando Tatis Jr.","SD","Brandon Pfaadt","ARI","29","0.207","0.25","0.14","0.34","4","1","0","1","2","2","10","27.6","0.233","1"
"Chandler Simpson","TB","Michael Lorenzen","COL","5","0.200","0.20","0.40","0.60","0","0","1","0","1","0","3","0.0","0.200","0"
"Taylor Trammell","HOU","Shane Bieber","TOR","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","60.0","0.200","0"
"Jose Tena","WSH","Aaron Nola","PHI","10","0.200","0.40","0.10","0.30","1","1","0","0","1","1","3","50.0","0.273","1"
"Shohei Ohtani","LAD","Matthew Boyd","CHC","16","0.188","0.18","0.19","0.38","2","0","0","1","1","1","6","25.0","0.278","1"
"Andy Pages","LAD","Matthew Boyd","CHC","6","0.167","0.00","0.50","0.67","0","0","0","1","1","1","4","33.3","0.167","0"
"Jonathan Aranda","TB","Michael Lorenzen","COL","6","0.167","0.20","0.17","0.33","0","1","0","0","1","0","2","16.7","0.167","0"
"LaMonte Wade Jr.","HOU","Shane Bieber","TOR","6","0.167","0.00","0.50","0.67","0","0","0","1","1","2","4","33.3","0.167","0"
"Xander Bogaerts","SD","Brandon Pfaadt","ARI","18","0.167","0.27","0.06","0.22","2","1","0","0","1","2","4","38.9","0.211","1"
"Brandon Nimmo","TEX","Logan Webb","SF","20","0.150","0.14","0.20","0.35","1","1","0","1","2","3","7","25.0","0.261","2"
"Myles Straw","TOR","Cristian Javier","HOU","7","0.143","0.20","0.14","0.29","0","1","0","0","1","0","2","28.6","0.143","0"
"Ildemaro Vargas","ARI","Michael King","SD","7","0.143","0.00","0.43","0.57","0","0","0","1","1","1","4","28.6","0.250","1"
"Tommy Edman","LAD","Matthew Boyd","CHC","11","0.091","0.00","0.27","0.36","0","0","0","1","1","3","4","9.1","0.091","0"
"Gavin Sheets","SD","Brandon Pfaadt","ARI","13","0.077","0.00","0.23","0.31","0","0","0","1","1","1","4","30.8","0.143","1"
