Matchup,DET @ CLE
Pitcher,Foster Griffin
Pitcher Team,CLE
Opposing Team,DET
Source,SyntheticGapFill

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,55.2,230,0.266,0.325,0.444,0.178,1.28,7,1.13,6.1%,19.4%,17.8%,13.6%,9.5%,6.63,64.8%,8.5%,7.5%,39.1%,27.0%,12.8%,12.1%
vsLHB,13.0,53,0.229,0.338,0.500,0.271,1.15,3,2.08,7.5%,17.1%,28.3%,21.1%,8.3%,10.38,66.0%,10.1%,15.2%,48.5%,36.4%,16.7%,15.2%
vsRHB,42.2,177,0.277,0.321,0.428,0.151,1.31,4,0.84,5.6%,20.1%,14.7%,11.3%,9.9%,5.48,64.4%,8.1%,5.7%,36.9%,24.8%,11.4%,11.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Dillon Dingler RHB,—,N/A,,3.80,8,0,0,87.4,285.5,2,2,25.0%,-,-,37.5%,37.5%,72.9,18.2%,36.4%,9.1%,84.6%,50.0%,25.0%,0.0%,25.0%,37.5%,12.5%,62.5%,25.0%,33.3%
Gleyber Torres RHB,—,N/A,,4.00,8,0,0,95.3,186.6,0,0,-,-,-,50.0%,25.0%,71.0,-,50.0%,28.6%,93.3%,25.0%,-,-,25.0%,75.0%,25.0%,62.5%,12.5%,50.0%
Spencer Torkelson RHB,—,N/A,,3.00,8,0,1,86.7,289.4,2,2,12.5%,-,12.5%,37.5%,37.5%,72.9,18.2%,45.5%,9.1%,100.0%,50.0%,25.0%,0.0%,25.0%,37.5%,25.0%,37.5%,37.5%,20.0%
Hao-Yu Lee RHB,—,N/A,,3.80,8,1,1,90.6,197.3,1,1,12.5%,-,-,37.5%,25.0%,71.3,12.5%,37.5%,12.5%,100.0%,37.5%,12.5%,100.0%,25.0%,50.0%,12.5%,25.0%,62.5%,12.5%
Javier Baez RHB,—,N/A,,3.20,8,0,0,87.5,270.5,2,1,-,-,-,62.5%,50.0%,74.1,36.4%,45.5%,27.3%,100.0%,37.5%,25.0%,0.0%,12.5%,50.0%,-,37.5%,62.5%,16.7%
Riley Greene LHB,—,N/A,,3.80,8,0,0,69.0,292.2,2,0,-,-,12.5%,-,37.5%,75.2,54.5%,9.1%,-,73.3%,37.5%,25.0%,0.0%,12.5%,62.5%,37.5%,37.5%,25.0%,75.0%
Kevin McGonigle LHB,—,N/A,,4.00,8,0,0,92.8,287.6,2,1,-,-,12.5%,37.5%,50.0%,72.1,20.0%,60.0%,20.0%,90.9%,62.5%,37.5%,0.0%,25.0%,37.5%,12.5%,37.5%,50.0%,16.7%
Eduardo Valencia RHB,—,N/A,,3.20,8,0,0,80.6,194.8,1,1,12.5%,-,12.5%,25.0%,12.5%,74.1,50.0%,25.0%,8.3%,100.0%,12.5%,-,-,12.5%,50.0%,50.0%,25.0%,25.0%,62.5%
Ben Malgeri RHB,—,N/A,,3.00,8,1,1,93.5,293.8,2,1,12.5%,12.5%,25.0%,37.5%,37.5%,69.4,-,54.5%,9.1%,100.0%,62.5%,25.0%,0.0%,37.5%,37.5%,50.0%,-,50.0%,50.0%
Zach McKinstry LHB,—,N/A,,3.20,8,0,0,84.8,289.7,2,0,-,-,25.0%,12.5%,25.0%,66.9,-,33.3%,-,100.0%,75.0%,50.0%,0.0%,25.0%,25.0%,37.5%,50.0%,12.5%,25.0%
Max Clark LHB,—,N/A,,3.40,8,0,1,89.8,255.1,3,2,-,-,25.0%,50.0%,50.0%,74.7,60.0%,40.0%,10.0%,100.0%,62.5%,25.0%,0.0%,37.5%,12.5%,25.0%,25.0%,50.0%,14.3%
Colt Keith LHB,—,N/A,,2.80,8,0,0,94.0,265.3,2,0,12.5%,12.5%,25.0%,50.0%,50.0%,73.2,27.3%,45.5%,36.4%,91.7%,50.0%,-,-,50.0%,50.0%,75.0%,12.5%,12.5%,57.1%
Brett Callahan LHB,—,N/A,,2.80,8,0,2,92.8,344.7,5,2,12.5%,12.5%,25.0%,50.0%,37.5%,73.1,50.0%,62.5%,12.5%,100.0%,62.5%,50.0%,0.0%,12.5%,37.5%,50.0%,25.0%,25.0%,28.6%
John Peck RHB,—,N/A,,4.00,2,0,0,97.3,362.6,1,1,-,-,-,100.0%,-,73.0,25.0%,50.0%,25.0%,100.0%,50.0%,50.0%,0.0%,-,50.0%,-,50.0%,50.0%,100.0%
