Matchup,PIT @ HOU
Pitcher,Spencer Arrighetti
Pitcher Team,HOU
Opposing Team,PIT

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,6.1,0.95,="1-19",.053,.053,0.000,0,0,0,0,29.2,5,.250,.303
Batting Second,6.1,0.63,="1-18",.056,.111,0.055,0,1,0,1,16.7,3,.250,.361
Batting Third,5.0,2.00,="6-19",.316,.526,0.210,1,1,0,2,20.8,4,.458,.984
Batting Fourth,4.2,1.93,="6-20",.300,.500,0.200,1,1,0,1,33.3,3,.417,.917
Batting Fifth,7.2,0.26,="2-23",.087,.087,0.000,0,0,0,1,25.0,0,.125,.212
Batting Sixth,5.0,1.20,="3-18",.167,.222,0.055,0,1,0,1,19.0,3,.286,.508
Batting Seventh,4.0,1.50,="3-15",.200,.267,0.067,0,1,0,1,20.0,3,.400,.667
Batting Eighth,4.1,0.92,="2-16",.125,.125,0.000,0,0,0,0,15.8,2,.222,.347
Batting Ninth,3.2,1.64,="3-14",.214,.214,0.000,0,0,0,2,11.1,3,.389,.603

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Oneil Cruz LHB,Batting First ​,="41-175",.234,.406,0.172,7,9,0,25,35.8,13,.295,.701
Brandon Lowe LHB,Batting Second ​,="50-184",.272,.592,0.320,15,12,1,39,23.1,25,.363,.955
Bryan Reynolds SHB,Batting Third ​,="58-209",.278,.440,0.162,6,12,2,37,21.2,44,.409,.849
Marcell Ozuna RHB,Batting Fourth ​,="9-73",.123,.233,0.110,2,2,0,7,34.1,8,.220,.453
Ryan O'Hearn LHB,Batting Fourth ​,="36-123",.293,.447,0.154,5,4,0,23,23.2,13,.362,.809
Nick Gonzales RHB,Batting Sixth ​,="18-59",.305,.339,0.034,0,2,0,5,16.4,1,.328,.667
Endy Rodriguez SHB,Batting Seventh ​,="7-18",.389,.611,0.222,1,1,0,3,21.7,4,.500,1.111
Tyler Callihan LHB,Batting Seventh ​,="1-2",.500,1.000,0.500,0,1,0,1,0.0,1,.667,1.667
Spencer Horwitz LHB,Batting Seventh ​,="21-74",.284,.405,0.121,1,4,1,9,11.8,17,.419,.824
Jared Triolo RHB,Batting Eighth ​,="9-26",.346,.346,0.000,0,0,0,2,37.0,0,.346,.692
Jhostynxon Garcia RHB,Batting Eighth ​,="2-11",.182,.182,0.000,0,0,0,1,45.5,0,.182,.364
Jake Mangum SHB,Batting Ninth ​,="6-28",.214,.250,0.036,0,1,0,2,12.5,2,.267,.517
Henry Davis RHB,Batting Ninth ​,="14-107",.131,.271,0.140,4,3,0,11,20.7,10,.225,.496
