Matchup,LAD @ NYY
Pitcher,Gerrit Cole
Pitcher Team,NYY
Opposing Team,LAD

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,5.1,2.25,="10-25",.400,.640,0.240,1,3,0,3,11.1,2,.444,1.084
Batting Second,6.1,1.26,="7-26",.269,.423,0.154,1,1,0,3,18.5,1,.296,.719
Batting Third,6.2,0.90,="5-25",.200,.480,0.280,2,1,0,3,23.1,1,.231,.711
Batting Fourth,5.1,1.69,="6-22",.273,.636,0.363,2,2,0,5,24.0,3,.360,.996
Batting Fifth,5.0,1.40,="5-20",.250,.500,0.250,1,2,0,3,25.0,2,.348,.848
Batting Sixth,5.0,1.20,="6-21",.286,.333,0.047,0,1,0,3,23.8,0,.286,.619
Batting Seventh,5.1,0.38,="2-18",.111,.278,0.167,1,0,0,1,31.6,0,.111,.389
Batting Eighth,4.2,1.07,="4-18",.222,.278,0.056,0,1,0,0,31.6,1,.263,.541
Batting Ninth,5.0,0.80,="3-18",.167,.333,0.166,0,1,1,0,21.1,1,.211,.544

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Shohei Ohtani LHB,Batting First ​,="98-334",.293,.551,0.258,22,16,2,58,23.0,60,.404,.955
Kyle Tucker LHB,Batting Second ​,="20-84",.238,.333,0.095,2,2,0,11,24.7,12,.330,.663
Andy Pages RHB,Batting Second ​,="42-164",.256,.445,0.189,6,11,1,20,18.6,19,.340,.785
Freddie Freeman LHB,Batting Third ​,="64-198",.323,.591,0.268,13,14,0,33,17.2,35,.424,1.015
Mookie Betts RHB,Batting Fourth ​,="43-155",.277,.465,0.188,7,8,0,21,11.3,13,.333,.798
Max Muncy LHB,Batting Fifth ​,="32-118",.271,.500,0.229,6,7,1,18,20.1,20,.381,.881
Tommy Edman SHB,Batting Sixth ​,="7-20",.350,.550,0.200,0,2,1,3,27.3,2,.409,.959
Teoscar Hernandez RHB,Batting Seventh ​,="16-55",.291,.473,0.182,3,1,0,16,25.0,4,.350,.823
Alex Call RHB,Batting Eighth ​,="9-37",.243,.270,0.027,0,1,0,8,15.6,5,.356,.626
Dalton Rushing LHB,Batting Eighth ​,="21-83",.253,.494,0.241,5,5,0,11,28.4,9,.337,.831
Miguel Rojas RHB,Batting Ninth ​,="12-48",.250,.333,0.083,1,1,0,4,14.8,3,.315,.648
Eliezer Alfonzo SHB,Batting Ninth ​,="0-7",.000,.000,0.000,0,0,0,0,0.0,0,.000,.000
Alex Freeland SHB,Batting Ninth ​,="35-134",.261,.381,0.120,3,7,0,17,26.3,16,.340,.721
