Matchup,LAD @ ARI
Pitcher,Roki Sasaki
Pitcher Team,LAD
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,99.0,423,0.238,0.336,0.468,0.230,1.30,20,1.82,9.2%,30.0%,23.9%,19.6%,15.1%,9.18,60.3%,7.4%,10.8%,42.8%,27.7%,23.4%,14.0%
vsLHB,56.1,241,0.235,0.324,0.427,0.192,1.37,10,1.60,11.2%,32.7%,24.1%,20.0%,16.4%,9.27,53.1%,7.3%,8.3%,40.4%,26.3%,24.4%,11.5%
vsRHB,42.2,182,0.242,0.352,0.521,0.279,1.22,10,2.11,6.6%,26.2%,23.6%,19.0%,13.3%,9.07,69.8%,7.5%,13.9%,45.9%,29.5%,22.2%,17.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Nolan Arenado RHB,,+700,15,4.20,5,1,1,83.9,208.1,2,1,20.0%,20.0%,20.0%,20.0%,20.0%,67.1,-,33.3%,16.7%,85.7%,60.0%,60.0%,33.3%,-,-,20.0%,40.0%,40.0%,33.3%
Corbin Carroll LHB,,+561,25,4.20,5,1,1,98.8,282.2,1,1,20.0%,-,40.0%,80.0%,40.0%,78.2,100.0%,80.0%,80.0%,83.3%,60.0%,40.0%,50.0%,20.0%,40.0%,80.0%,20.0%,-,66.7%
Tim Tawa RHB,,+830,27,4.20,5,1,1,99.4,413.8,1,1,20.0%,20.0%,20.0%,80.0%,20.0%,74.2,25.0%,50.0%,50.0%,100.0%,20.0%,20.0%,100.0%,-,80.0%,60.0%,20.0%,20.0%,33.3%
Max Kepler LHB,,+940,26,3.40,5,0,0,92.4,314.4,1,0,-,-,20.0%,40.0%,20.0%,71.9,12.5%,25.0%,25.0%,88.9%,40.0%,20.0%,0.0%,20.0%,60.0%,60.0%,20.0%,20.0%,60.0%
James McCann RHB,—,N/A,31,4.60,5,0,0,84.5,235.7,1,0,-,-,-,40.0%,40.0%,72.4,20.0%,60.0%,40.0%,83.3%,80.0%,40.0%,0.0%,40.0%,20.0%,-,60.0%,40.0%,0.0%
Ildemaro Vargas SHB,—,N/A,16,3.20,5,0,0,90.7,337.8,2,1,-,-,-,40.0%,20.0%,67.1,-,37.5%,12.5%,100.0%,40.0%,20.0%,0.0%,20.0%,60.0%,20.0%,40.0%,40.0%,66.7%
Ryan Waldschmidt RHB,,+1350,19,3.40,5,0,1,96.1,364.5,2,1,20.0%,-,-,80.0%,60.0%,72.7,22.2%,44.4%,33.3%,100.0%,40.0%,20.0%,0.0%,20.0%,60.0%,40.0%,60.0%,-,0.0%
Ketel Marte SHB,,+480,19,4.40,5,0,0,77.1,215.5,1,0,-,-,-,20.0%,40.0%,72.0,25.0%,50.0%,-,66.7%,40.0%,20.0%,0.0%,20.0%,40.0%,40.0%,20.0%,40.0%,0.0%
Geraldo Perdomo SHB,,+1140,12,4.20,5,0,1,85.3,279.3,1,1,-,-,20.0%,40.0%,40.0%,65.6,-,66.7%,-,100.0%,40.0%,20.0%,0.0%,20.0%,60.0%,40.0%,40.0%,20.0%,0.0%
Lars Nootbaar LHB,,+725,22,4.40,5,0,0,93.5,256.7,1,1,-,-,20.0%,40.0%,40.0%,72.7,37.5%,37.5%,12.5%,88.9%,40.0%,20.0%,0.0%,20.0%,60.0%,60.0%,40.0%,-,66.7%
Gabriel Moreno RHB,,+1000,29,4.60,5,0,0,89.5,294.5,2,1,-,-,-,40.0%,40.0%,70.1,20.0%,40.0%,-,100.0%,100.0%,60.0%,0.0%,40.0%,-,-,100.0%,-,25.0%
Jorge Barrosa SHB,—,N/A,15,1.60,5,0,0,92.2,287.4,2,1,-,-,20.0%,40.0%,40.0%,70.6,-,80.0%,-,100.0%,100.0%,60.0%,0.0%,40.0%,-,20.0%,60.0%,20.0%,0.0%
Tyler Locklear RHB,—,N/A,9,3.20,5,0,0,79.6,139.8,0,0,-,-,-,20.0%,-,73.3,27.3%,18.2%,9.1%,100.0%,-,-,-,-,80.0%,60.0%,-,40.0%,50.0%
