Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Daniel Schneemann,LHB,CLE,Trevor Rogers,L,41.2,12.7,12.7,24.6,18.5
Shohei Ohtani,LHB,LAD,Chase Burns,R,17,14,8.4,37.1,18.4
Kody Clemens,LHB,MIN,Troy Melton,R,32.7,17.2,8.1,26.1,18.2
Shay Whitcomb,RHB,SF,Michael McGreevy,R,33,8.9,8.9,36.4,18.2
Andres Chaparro,RHB,WSH,Nick Pivetta,R,73.3,13.8,7.8,13.8,18
Fernando Tatis Jr.,RHB,SD,Jake Irvin,R,37.8,13.9,8,28,18
Andrew Vaughn,RHB,MIL,Matthew Boyd,L,43.6,16.5,9.3,19.4,17.8
Kyle Tucker,LHB,LAD,Chase Burns,R,31.9,9.2,10.7,32.2,17.7
Andruw Monasterio,RHB,BOS,Grayson Rodriguez,R,31.4,15.8,9,24.6,17.5
Brooks Lee,SHB,MIN,Troy Melton,R,27.7,22.3,4.1,22.2,17.4
Blaze Alexander,RHB,BAL,Joey Cantillo,L,33,4.7,,49.2,17.2
Kyle Stowers,LHB,MIA,Jonah Tong,R,14.3,9.2,6,43.1,17.2
Manny Machado,RHB,SD,Jake Irvin,R,28,15.9,15.9,15.9,17.1
Alex Freeland,SHB,LAD,Chase Burns,R,20.1,27.2,7.7,12.4,16.9
J.T. Realmuto,RHB,PHI,Grant Holmes,R,27.9,12.1,11.8,25.1,16.8
Joey Ortiz,RHB,MIL,Matthew Boyd,L,26.4,4,,51.2,16.8
Leody Taveras,SHB,BAL,Joey Cantillo,L,30.6,,,54.4,16.7
Miguel Rojas,RHB,LAD,Chase Burns,R,27.2,9.2,,43.1,16.7
Austin Hays,RHB,SD,Jake Irvin,R,34.3,6.7,6.7,35.3,16.6
Francisco Alvarez,RHB,NYM,Eury Perez,R,33.7,14.2,10.6,20.3,16.6
Corbin Carroll,LHB,ARI,Noah Cameron,L,32.9,13.1,9.8,22.7,16.5
Colton Cowser,LHB,BAL,Joey Cantillo,L,23.3,8.3,8.3,34.5,16.4
Walker Jenkins,LHB,MIN,Troy Melton,R,9,,23.7,33.2,16.3
Nathan Church,LHB,STL,Logan Webb,R,17.4,14.7,8.6,26.5,16.1
Jorbit Vivas,LHB,WSH,Nick Pivetta,R,25.1,9.3,9.2,29.4,15.9
Joe Mack,LHB,MIA,Jonah Tong,R,51.7,,3.5,38.2,15.8
Edmundo Sosa,RHB,PHI,Grant Holmes,R,27,9.7,10.2,26.4,15.8
Lars Nootbaar,LHB,ARI,Noah Cameron,L,29.8,10.9,13.1,20.1,15.8
Tommy Edman,SHB,LAD,Chase Burns,R,21.4,7.7,14,27.2,15.8
George Springer,RHB,TOR,Jacob Lopez,L,32,4.9,14.1,26,15.6
William Contreras,RHB,MIL,Matthew Boyd,L,25.2,12.1,12.4,20.5,15.6
Sal Frelick,LHB,MIL,Matthew Boyd,L,39.8,,,46.4,15.6
Geraldo Perdomo,SHB,ARI,Noah Cameron,L,15.2,4.5,,49.6,15.5
Brayan Rocchio,SHB,CLE,Trevor Rogers,L,15.3,12.2,8.7,28.2,15.5
Pedro Ramirez,SHB,CHC,Robert Gasser,L,30.8,10.3,10.3,22,15.3
Carlos Cortes,LHB,ATH,Dylan Cease,R,42.2,11.1,11.1,15.6,15.3
Tommy Troy,RHB,ARI,Noah Cameron,L,46.3,9.3,9.3,18.5,15.3
Teoscar Hernandez,RHB,LAD,Chase Burns,R,39.4,11.7,13.6,12.9,15.3
Graham Pauley,LHB,MIA,Jonah Tong,R,17.8,5.4,20.2,22.2,15.3
Ronald Acuna Jr.,RHB,ATL,Jesus Luzardo,L,22.9,,21.5,25.8,15.2
Jake Cronenworth,LHB,SD,Jake Irvin,R,27.7,8.9,5.8,30,15.1
Brady House,RHB,WSH,Nick Pivetta,R,38.8,7.8,7.8,24.1,15
Luke Keaschall,RHB,MIN,Troy Melton,R,40.1,9.4,5.2,24.2,14.9
James McCann,RHB,ARI,Noah Cameron,L,38,17.8,,18.5,14.7
Xander Bogaerts,RHB,SD,Jake Irvin,R,47.4,4.4,6.7,25.5,14.7
Patrick Bailey,SHB,CLE,Trevor Rogers,L,37.4,11.5,,27.3,14.6
Kaelen Culpepper,RHB,MIN,Troy Melton,R,49.3,6.6,9.6,17.7,14.5
Henry Bolte,RHB,ATH,Dylan Cease,R,38.4,9.5,4,24.3,14.4
Bo Bichette,RHB,NYM,Eury Perez,R,21.1,5.4,7,32.8,14.3
Sung-Mun Song,LHB,SD,Jake Irvin,R,24.4,10.4,9.8,20.2,14.1
Donovan Walton,LHB,ATH,Dylan Cease,R,29.8,8.1,7.5,23.8,14
Luis Torrens,RHB,NYM,Eury Perez,R,37.5,8.5,10.6,16,13.9
Jose Fermin,RHB,STL,Logan Webb,R,24.2,5.2,8.8,28.2,13.9
Myles Straw,RHB,TOR,Jacob Lopez,L,32.8,5.6,6.5,26,13.7
Victor Caratini,SHB,MIN,Troy Melton,R,42.3,,,37.4,13.6
Agustin Ramirez,RHB,MIA,Jonah Tong,R,29.2,8.3,8.3,20.8,13.5
Samuel Basallo,LHB,BAL,Joey Cantillo,L,39.2,6.3,,28.6,13.3
Josh Smith,LHB,TOR,Jacob Lopez,L,28.1,,,41.9,13.3
Keibert Ruiz,SHB,WSH,Nick Pivetta,R,23.4,3.6,23.9,9.3,13.1
Marcus Semien,RHB,NYM,Eury Perez,R,33.1,7.2,7.7,19.3,13
Cooper Pratt,RHB,MIL,Matthew Boyd,L,18,9.3,9.3,20.5,13
Andres Gimenez,LHB,TOR,Jacob Lopez,L,20.5,7.1,10,21.9,13
Jung Hoo Lee,LHB,SF,Michael McGreevy,R,17.4,3,11.3,27.4,13
Javier Sanoja,RHB,MIA,Jonah Tong,R,15.3,2.3,10.1,29.2,12.7
Ryan Kreidler,RHB,MIN,Troy Melton,R,32.3,4.7,8.4,20.8,12.6
Dustin Harris,LHB,SD,Jake Irvin,R,25.6,,,39.4,12.4
Alec Burleson,LHB,STL,Logan Webb,R,12.5,14.2,7.6,14.8,12.2
Mookie Betts,RHB,LAD,Chase Burns,R,31.1,3.3,4.4,24.6,11.7
Gunnar Henderson,LHB,BAL,Joey Cantillo,L,33.8,3.9,8.9,17.2,11.7
Matt Shaw,RHB,CHC,Robert Gasser,L,24.8,,,36.7,11.7
Nate Furman,LHB,SF,Michael McGreevy,R,55.8,,,24.2,11.6
Osleivis Basabe,RHB,SF,Michael McGreevy,R,15.6,8.9,8.9,16.9,11.6
Caleb Durbin,RHB,BOS,Grayson Rodriguez,R,25.7,,15,18.3,11.6
Jase Bowen,RHB,SD,Jake Irvin,R,35.8,9.1,,18.9,11.5
Freddy Fermin,RHB,SD,Jake Irvin,R,34,4.5,,26.1,11.5
Alex Call,RHB,LAD,Chase Burns,R,14.1,4.9,,33.5,11.5
Brice Turang,LHB,MIL,Matthew Boyd,L,33.4,9.5,,19.4,11.5
Jonah Cox,RHB,SF,Michael McGreevy,R,32.5,8.9,8.9,8.9,11.3
Connor Wong,RHB,BOS,Grayson Rodriguez,R,44.6,5.8,,19,11.2
Tommy White,RHB,ATH,Dylan Cease,R,15.7,8,8,17.6,11.2
Christian Koss,RHB,SF,Michael McGreevy,R,34.2,9.2,,18.1,11.2
Gabriel Arias,RHB,CHC,Robert Gasser,L,20.8,10.3,,22,11.2
Jakob Marsee,LHB,MIA,Jonah Tong,R,21.8,4.2,,29.7,11.1
Lourdes Gurriel Jr.,RHB,ARI,Noah Cameron,L,26.9,,,33.4,11
Alejandro Kirk,RHB,TOR,Jacob Lopez,L,42.3,,,27,11
Jackson Holliday,LHB,BAL,Joey Cantillo,L,29.3,8.9,,19.1,10.8
Brian Serven,RHB,ATH,Dylan Cease,R,15.7,8,8,15.7,10.7
Harry Ford,RHB,WSH,Nick Pivetta,R,8.1,7.8,7.8,18.3,10.5
Chase DeLauter,LHB,CLE,Trevor Rogers,L,39.9,10.3,9.2,,10.4
César Prieto,LHB,STL,Logan Webb,R,26.4,8.1,,19.9,10.4
Dominic Smith,LHB,ATL,Jesus Luzardo,L,31.9,9.4,,15.5,10.4
Alika Williams,RHB,ATH,Dylan Cease,R,29.2,,7.4,20.5,10.3
Charles McAdoo,RHB,TOR,Jacob Lopez,L,8.7,,,37,10.1
Angel Genao,SHB,CLE,Trevor Rogers,L,11.5,,,35.5,10
Ryan Waldschmidt,RHB,ARI,Noah Cameron,L,34.5,,,26.2,10
Darell Hernaiz,RHB,ATH,Dylan Cease,R,27.7,8,,17.6,10
Bryan Torres,LHB,STL,Logan Webb,R,23.1,,,30.5,9.9
Kyle Farmer,RHB,ATL,Jesus Luzardo,L,10.4,,,35.2,9.8
Ernie Clement,RHB,TOR,Jacob Lopez,L,6.2,8.6,8.5,14.5,9.8
Austin Hedges,RHB,CLE,Trevor Rogers,L,28,6.7,,17.9,9.6
Travis Bazzana,LHB,CLE,Trevor Rogers,L,29.9,10.2,,11.8,9.5
Yohel Pozo,RHB,BAL,Joey Cantillo,L,,,,38,9.5
Garrett Stubbs,LHB,PHI,Grant Holmes,R,30.4,,,25.2,9.3
Rafael Marchan,SHB,PHI,Grant Holmes,R,20,,,28.7,9.2
Turner Hill,LHB,SF,Michael McGreevy,R,39.3,8.5,,8.5,9
Isiah Kiner-Falefa,RHB,BOS,Grayson Rodriguez,R,44.3,,,18.3,9
Luis Lara,SHB,MIL,Matthew Boyd,L,45.2,,,17.2,8.8
Ozzie Albies,SHB,ATL,Jesus Luzardo,L,13.3,,7.7,20.3,8.7
Nathaniel Lowe,LHB,CLE,Trevor Rogers,L,41.6,,,16.7,8.3
Nathan Lukes,LHB,TOR,Jacob Lopez,L,48.5,,,13.8,8.3
Drew Gilbert,LHB,SF,Michael McGreevy,R,23.8,6.9,,13.8,8.2
Mike Yastrzemski,LHB,ATL,Jesus Luzardo,L,12.6,,,27,8
Drew Cavanaugh,LHB,SF,Michael McGreevy,R,16.7,5.8,,16.7,7.9
Victor Scott II,LHB,STL,Logan Webb,R,40.3,,,14.8,7.7
Nate Eaton,RHB,BOS,Grayson Rodriguez,R,47.2,,,11.6,7.6
Ramon Urias,RHB,STL,Logan Webb,R,26.2,,,19.4,7.5
Ha-Seong Kim,RHB,ATL,Jesus Luzardo,L,27.4,,,18.7,7.4
Dylan Beavers,LHB,BAL,Joey Cantillo,L,42.1,,,11.9,7.2
Steven Kwan,LHB,CLE,Trevor Rogers,L,27.4,,,16.3,6.8
Esteury Ruiz,RHB,MIA,Jonah Tong,R,33.6,9.5,,,6.7
Nasim Nuñez,SHB,WSH,Nick Pivetta,R,19.2,,,17.6,6.3
Jahmai Jones,RHB,BOS,Grayson Rodriguez,R,21,,,16.6,6.2
Jesus Sanchez,LHB,TOR,Jacob Lopez,L,36.3,,,10.4,6.2
Bo Naylor,LHB,MIL,Matthew Boyd,L,31.6,,,11.5,6
Justin Crawford,LHB,PHI,Grant Holmes,R,11.7,,,16.5,5.3
Luis Arraez,LHB,PHI,Grant Holmes,R,,,,20.6,5.2
Bryan De La Cruz,RHB,PHI,Grant Holmes,R,24.1,,,10.2,5
Denzel Clarke,RHB,ATH,Dylan Cease,R,28.3,,,8,4.8
David Hamilton,LHB,MIL,Matthew Boyd,L,28.9,,,6.4,4.5
Brett Bateman,LHB,TOR,Jacob Lopez,L,11.9,,,11.9,4.2
Adrian Del Castillo,LHB,ARI,Noah Cameron,L,30,,,5,4.2
Brian Navarreto,RHB,MIA,Jonah Tong,R,40.3,,,,4
Nick Morabito,RHB,NYM,Eury Perez,R,,,,7.7,1.9
Rece Hinds,RHB,BAL,Joey Cantillo,L,18.7,,,,1.9
Yohandy Morales,RHB,WSH,Nick Pivetta,R,17.2,,,,1.7
Petey Halpin,LHB,CLE,Trevor Rogers,L,13.2,,,,1.3
Eliezer Alfonzo,SHB,LAD,Chase Burns,R,11.9,,,,1.2
Enrique Hernandez,RHB,LAD,Chase Burns,R,10.6,,,,1.1
Sean Murphy,RHB,ATL,Jesus Luzardo,L,9.2,,,,0.9
Ben Ross,RHB,MIN,Troy Melton,R,,,,,
Ethan Salas,LHB,SD,Jake Irvin,R,,,,,
Gabriel Gonzalez,RHB,MIN,Troy Melton,R,,,,,
Zach Morgan,RHB,SF,Michael McGreevy,R,,,,,
BJ Murray Jr.,SHB,CHC,Robert Gasser,L,,,,,
Leonardo Bernal,SHB,STL,Logan Webb,R,,,,,
Sean Keys,LHB,TOR,Jacob Lopez,L,,,,,
Andrew Knizner,RHB,SF,Michael McGreevy,R,,,,,
Michael Conforto,LHB,CHC,Robert Gasser,L,,,,,
Heston Kjerstad,LHB,BAL,Joey Cantillo,L,,,,,
Cristian Pache,RHB,NYM,Eury Perez,R,,,,,
Deyvison De Los Santos,RHB,MIA,Jonah Tong,R,,,,,
Jared Serna,RHB,MIA,Jonah Tong,R,,,,,
Brewer Hicklen,RHB,ATL,Jesus Luzardo,L,,,,,
Michael Stefanic,RHB,ATH,Dylan Cease,R,,,,,
