Matchup,MIN @ MIL
Pitcher,Jacob Misiorowski
Pitcher Team,MIL
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,127.0,480,0.145,0.202,0.231,0.086,0.73,11,0.78,6.0%,38.3%,40.6%,32.5%,19.6%,13.82,68.8%,7.9%,2.8%,34.4%,23.9%,18.6%,10.5%
vsLHB,71.2,264,0.100,0.165,0.163,0.063,0.57,4,0.50,6.4%,43.4%,47.7%,35.1%,23.1%,15.82,69.8%,7.7%,0.9%,32.5%,27.2%,12.9%,11.4%
vsRHB,55.1,216,0.198,0.248,0.312,0.114,0.94,7,1.14,5.6%,31.0%,31.9%,28.6%,15.1%,11.22,67.6%,8.0%,4.5%,36.1%,21.1%,25.0%,9.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Josh Bell SHB,—,N/A,39,4.20,10,1,1,94.1,284.0,1,1,10.0%,-,-,50.0%,20.0%,71.5,11.8%,41.2%,29.4%,100.0%,30.0%,20.0%,50.0%,10.0%,70.0%,30.0%,60.0%,10.0%,71.4%
Brooks Lee SHB,—,N/A,19,3.80,10,1,1,81.0,236.0,2,1,-,-,10.0%,20.0%,10.0%,70.6,8.3%,25.0%,-,92.3%,50.0%,40.0%,25.0%,10.0%,40.0%,30.0%,40.0%,30.0%,100.0%
Alex Jackson RHB,—,N/A,20,2.60,10,1,1,73.9,287.5,2,1,10.0%,10.0%,30.0%,50.0%,20.0%,74.8,53.8%,38.5%,15.4%,81.2%,40.0%,20.0%,50.0%,20.0%,30.0%,70.0%,30.0%,-,71.4%
Luke Keaschall RHB,—,N/A,20,4.40,10,1,1,75.7,309.6,4,3,10.0%,-,-,20.0%,30.0%,67.6,-,38.5%,15.4%,100.0%,70.0%,50.0%,20.0%,20.0%,20.0%,30.0%,40.0%,30.0%,28.6%
Victor Caratini SHB,—,N/A,29,3.20,10,0,0,87.4,264.5,2,1,-,-,10.0%,30.0%,30.0%,70.2,8.3%,58.3%,16.7%,92.3%,40.0%,20.0%,0.0%,20.0%,60.0%,40.0%,30.0%,30.0%,33.3%
Trevor Larnach LHB,—,N/A,34,3.60,10,0,0,86.9,222.3,2,1,10.0%,-,-,20.0%,30.0%,71.7,28.6%,35.7%,14.3%,93.3%,30.0%,10.0%,0.0%,20.0%,50.0%,20.0%,60.0%,20.0%,66.7%
Kody Clemens LHB,—,N/A,12,4.00,10,0,1,96.5,298.8,3,2,10.0%,10.0%,30.0%,50.0%,40.0%,71.5,11.8%,52.9%,23.5%,100.0%,60.0%,40.0%,0.0%,20.0%,40.0%,70.0%,20.0%,10.0%,50.0%
Austin Martin RHB,—,N/A,8,3.40,10,0,0,78.7,242.2,2,0,-,-,20.0%,10.0%,20.0%,67.4,7.1%,50.0%,-,93.3%,20.0%,20.0%,0.0%,-,50.0%,60.0%,20.0%,20.0%,25.0%
Royce Lewis RHB,—,N/A,15,4.20,10,0,0,94.6,262.1,3,2,20.0%,-,10.0%,60.0%,20.0%,77.2,73.7%,36.8%,31.6%,100.0%,40.0%,20.0%,0.0%,20.0%,40.0%,30.0%,30.0%,40.0%,71.4%
Ryan Kreidler RHB,—,N/A,27,3.20,10,0,3,90.4,319.9,6,5,40.0%,10.0%,20.0%,50.0%,30.0%,73.2,23.1%,61.5%,38.5%,92.9%,80.0%,50.0%,0.0%,30.0%,10.0%,30.0%,60.0%,10.0%,37.5%
Ryan Jeffers RHB,—,N/A,20,4.20,10,0,0,87.7,222.5,0,0,-,-,10.0%,30.0%,20.0%,74.4,46.2%,38.5%,7.7%,92.9%,30.0%,20.0%,0.0%,10.0%,70.0%,50.0%,40.0%,10.0%,33.3%
Alan Roden LHB,—,N/A,13,2.60,10,0,0,86.7,205.9,1,0,-,-,10.0%,40.0%,20.0%,67.8,-,63.6%,27.3%,100.0%,40.0%,20.0%,0.0%,20.0%,30.0%,30.0%,20.0%,50.0%,50.0%
Kaelen Culpepper RHB,—,N/A,-,4.00,1,0,0,86.0,141.9,0,0,-,-,100.0%,-,100.0%,76.0,100.0%,-,-,100.0%,100.0%,-,-,100.0%,-,100.0%,-,-,0.0%
