Matchup,ARI @ STL
Pitcher,Andre Pallante
Pitcher Team,STL
Opposing Team,ARI

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,11.0,0.82,="5-37",.135,.135,0.000,0,0,0,2,17.1,4,.220,.355
Batting Second,8.2,1.50,="9-35",.257,.486,0.229,1,5,0,5,14.6,4,.366,.852
Batting Third,9.2,1.14,="7-36",.194,.250,0.056,0,2,0,4,22.5,4,.275,.525
Batting Fourth,7.2,1.70,="9-31",.290,.710,0.420,4,1,0,8,13.5,4,.378,1.088
Batting Fifth,8.1,1.32,="8-33",.242,.394,0.152,1,2,0,4,25.0,3,.306,.700
Batting Sixth,8.0,1.50,="9-31",.290,.387,0.097,1,0,0,4,17.6,3,.353,.740
Batting Seventh,8.1,0.84,="6-30",.200,.400,0.200,2,0,0,5,32.3,1,.226,.626
Batting Eighth,7.1,1.36,="8-29",.276,.276,0.000,0,0,0,1,12.9,2,.323,.599
Batting Ninth,7.1,0.82,="6-29",.207,.241,0.034,0,1,0,0,19.4,0,.258,.499

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Ketel Marte SHB,Batting First ​,="68-255",.267,.467,0.200,11,16,1,42,14.6,21,.321,.788
Corbin Carroll LHB,Batting Second ​,="61-202",.302,.594,0.292,10,13,8,31,20.4,30,.396,.990
Geraldo Perdomo SHB,Batting Third ​,="37-156",.237,.359,0.122,2,7,3,16,11.6,25,.337,.696
Nolan Arenado RHB,Batting Fourth ​,="19-97",.196,.340,0.144,2,8,0,14,23.3,13,.310,.650
Gabriel Moreno RHB,Batting Fourth ​,="18-61",.295,.377,0.082,0,5,0,7,14.7,5,.353,.730
Adrian Del Castillo LHB,Batting Fourth ​,="13-74",.176,.297,0.121,2,3,0,11,32.5,2,.195,.492
Ildemaro Vargas SHB,Batting Fifth ​,="20-89",.225,.281,0.056,1,2,0,9,8.4,5,.274,.555
Pavin Smith LHB,Batting Fifth ​,="4-31",.129,.129,0.000,0,0,0,2,24.3,5,.243,.372
Lourdes Gurriel Jr. RHB,Batting Sixth ​,="15-43",.349,.395,0.046,0,2,0,6,13.7,6,.412,.807
Tim Tawa RHB,Batting Eighth ​,="6-29",.207,.276,0.069,0,2,0,4,22.9,4,.294,.570
LuJames Groover RHB,Batting Eighth ​,="4-21",.190,.190,0.000,0,0,0,2,20.8,2,.292,.482
Jorge Barrosa SHB,Batting Ninth ​,="14-71",.197,.352,0.155,0,9,1,5,29.6,6,.269,.621
Tommy Troy RHB,Batting Ninth ​,="15-60",.250,.417,0.167,2,2,1,4,20.3,9,.348,.765
