Matchup,MIA @ WSH
Pitcher,Max Meyer
Pitcher Team,MIA
Opposing Team,WSH

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,7.2,1.57,="7-30",.233,.500,0.267,2,0,1,3,22.2,5,.361,.861
Batting Second,8.2,0.92,="6-32",.188,.219,0.031,0,1,0,1,30.6,2,.278,.497
Batting Third,7.2,1.70,="8-31",.258,.484,0.226,1,4,0,3,13.9,5,.361,.845
Batting Fourth,8.1,0.96,="4-29",.138,.276,0.138,1,1,0,3,39.4,4,.242,.518
Batting Fifth,7.0,1.14,="5-26",.192,.269,0.077,0,2,0,2,20.0,3,.300,.569
Batting Sixth,6.2,1.05,="5-24",.208,.417,0.209,1,2,0,6,22.2,2,.259,.676
Batting Seventh,6.2,1.20,="7-26",.269,.269,0.000,0,0,0,3,25.9,1,.296,.565
Batting Eighth,6.2,0.75,="4-25",.160,.160,0.000,0,0,0,0,38.5,1,.192,.352
Batting Ninth,7.1,0.55,="2-23",.087,.130,0.043,0,1,0,0,30.8,2,.160,.290

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
James Wood LHB,Batting First ​,="63-236",.267,.534,0.267,16,15,0,39,29.0,50,.403,.937
Luis Garcia Jr. LHB,Batting Second ​,="40-147",.272,.456,0.184,4,9,3,25,16.4,5,.296,.752
Curtis Mead RHB,Batting Second ​,="18-79",.228,.418,0.190,3,6,0,9,14.9,13,.351,.769
Andres Chaparro RHB,Batting Third ​,="1-13",.077,.077,0.000,0,0,0,3,12.5,3,.250,.327
CJ Abrams LHB,Batting Fourth ​,="42-156",.269,.474,0.205,6,10,2,27,22.3,18,.358,.832
Dylan Crews RHB,Batting Fifth ​,="8-34",.235,.353,0.118,1,1,0,2,20.0,1,.257,.610
Jacob Young RHB,Batting Fifth ​,="9-49",.184,.306,0.122,2,0,0,6,11.3,4,.245,.551
Daylen Lile LHB,Batting Sixth ​,="20-69",.290,.551,0.261,4,4,1,10,22.7,4,.320,.871
Jose Tena LHB,Batting Seventh ​,="9-43",.209,.326,0.117,0,3,1,4,31.9,4,.277,.603
Jorbit Vivas LHB,Batting Seventh ​,="12-49",.245,.306,0.061,0,3,0,2,18.0,7,.367,.673
Drew Millas SHB,Batting Eighth ​,="11-59",.186,.322,0.136,2,2,0,5,21.5,5,.262,.584
Keibert Ruiz SHB,Batting Ninth ​,="18-75",.240,.373,0.133,1,7,0,7,16.9,1,.260,.633
Nasim Nuñez SHB,Batting Ninth ​,="9-52",.173,.212,0.039,0,0,1,2,27.9,6,.254,.466
