Split,Season
Range,L10
Dates,="9/16/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
7:10 PM,Robert Stock,vs,29.2,146,4.01,0.299,0.352,1.79,0.102,0.402,2,0.61,51,24.0%,19.2%,17.3%,11.8%,8.49,15,10.3%,60.8%,7.5%,99,35.4%,8,8.1%,28.3%,7.1%,22.2%
1:15 PM,Matthew Liberatore,vs,48.0,216,4.45,0.291,0.358,1.54,0.196,0.487,10,1.88,97,26.6%,26.9%,22.1%,12.1%,10.88,16,7.4%,56.0%,8.1%,141,41.8%,13,9.2%,30.5%,23.3%,21.3%
9:38 PM,George Kirby,@,53.0,239,4.99,0.291,0.351,1.51,0.197,0.489,10,1.70,109,22.7%,16.3%,13.7%,11.7%,6.62,15,6.3%,67.5%,7.4%,183,36.6%,11,6.0%,23.0%,21.4%,20.2%
6:40 PM,Brady Basso,@,20.0,86,3.60,0.284,0.301,1.35,0.111,0.395,2,0.90,32,18.7%,16.3%,15.4%,9.2%,6.30,4,4.7%,64.0%,6.7%,68,29.4%,3,4.4%,29.4%,10.0%,11.8%
7:10 PM,Chris Bassitt,@,51.2,233,4.53,0.284,0.346,1.51,0.166,0.450,7,1.22,95,20.2%,17.2%,17.9%,9.3%,6.97,18,7.7%,58.3%,7.9%,172,37.2%,12,7.0%,26.2%,15.6%,14.5%
9:40 PM,Ryan Gusto,@,47.1,209,4.33,0.280,0.340,1.44,0.164,0.444,6,1.14,84,20.3%,17.7%,15.2%,10.1%,7.04,15,7.2%,68.7%,10.3%,153,43.1%,13,8.5%,22.9%,14.3%,12.4%
6:40 PM,Andrew Abbott,vs,49.2,222,5.07,0.279,0.357,1.55,0.203,0.482,8,1.45,95,20.9%,16.2%,16.8%,9.7%,6.52,22,9.9%,58.7%,6.5%,164,39.0%,16,9.8%,28.7%,12.8%,20.1%
1:10 PM,Anthony Kay,@,52.0,230,4.33,0.270,0.333,1.35,0.171,0.441,7,1.21,93,22.8%,18.3%,16.9%,11.3%,7.27,13,5.7%,64.1%,7.1%,169,39.1%,12,7.1%,23.7%,17.5%,17.2%
8:40 PM,Mason Adams,vs,18.0,77,5.77,0.265,0.373,1.50,0.265,0.529,5,2.50,36,23.9%,28.6%,22.9%,10.9%,11.00,9,11.7%,64.9%,5.9%,46,58.7%,5,10.9%,32.6%,33.3%,23.9%
8:05 PM,MacKenzie Gore,vs,50.2,229,3.69,0.262,0.322,1.52,0.139,0.401,4,0.71,81,26.5%,21.8%,18.8%,12.9%,8.88,24,10.5%,55.7%,6.2%,153,34.0%,12,7.8%,26.1%,7.5%,10.5%
8:10 PM,Daniel Lynch IV,@,28.2,123,5.02,0.259,0.326,1.36,0.170,0.429,4,1.26,48,15.9%,12.2%,13.9%,7.4%,4.71,10,8.1%,59.3%,8.4%,97,38.1%,6,6.2%,24.7%,16.7%,15.5%
9:38 PM,Yusei Kikuchi,vs,48.2,214,4.09,0.259,0.343,1.44,0.189,0.449,6,1.11,83,25.3%,23.8%,18.7%,12.4%,9.43,22,10.3%,63.6%,9.8%,139,43.9%,13,9.4%,23.0%,18.8%,23.0%
1:15 PM,Anthony Molina,@,22.1,94,3.82,0.258,0.318,1.25,0.191,0.449,3,1.21,40,23.7%,20.2%,15.8%,12.3%,7.66,5,5.3%,58.1%,8.8%,70,37.1%,5,7.1%,30.0%,14.3%,14.3%
1:40 PM,Zebby Matthews,vs,52.2,225,4.81,0.252,0.331,1.33,0.193,0.446,9,1.54,90,20.2%,20.0%,15.8%,9.7%,7.69,19,8.4%,65.0%,6.6%,159,45.3%,15,9.4%,25.2%,20.0%,15.1%
8:05 PM,Jake Bennett,@,56.2,236,4.16,0.252,0.303,1.18,0.167,0.419,9,1.43,93,24.1%,20.3%,20.9%,13.0%,7.62,11,4.7%,65.1%,8.4%,175,41.1%,16,9.1%,31.4%,16.4%,14.3%
