Matchup,TB @ MIA
Pitcher,Drew Rasmussen
Pitcher Team,TB
Opposing Team,MIA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,59.0,236,0.216,0.264,0.347,0.131,1.02,8,1.22,5.1%,23.5%,23.3%,18.2%,11.4%,8.39,67.9%,8.6%,7.7%,33.3%,20.2%,23.5%,16.1%
vsLHB,32.2,146,0.272,0.324,0.434,0.162,1.41,6,1.65,6.2%,24.8%,24.0%,18.8%,11.9%,9.64,66.7%,9.0%,6.9%,32.4%,18.6%,31.6%,16.7%
vsRHB,25.2,90,0.128,0.167,0.209,0.081,0.55,2,0.70,3.3%,21.3%,22.2%,17.1%,10.5%,7.01,70.0%,8.0%,9.1%,34.8%,22.7%,13.3%,15.2%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Liam Hicks LHB,+940,28,4.20,1,1,0.190,0.393,0.381,0.190,0.346,25.0%,3.0%,-,1.2%,83.4,4.8%,4.8%,9.5%,14.3%,4.8%,67.8,7.1%,39.3%,7.1%,84.8%,19.0%,25.0%,4.8%,66.7%,52.4%,14.3%,33.3%,19.0%
Kyle Stowers LHB,+630,22,4.60,1,1,0.381,0.409,0.762,0.381,0.493,4.5%,30.2%,22.7%,15.5%,92.8,12.5%,6.2%,12.5%,50.0%,37.5%,74.5,46.3%,26.8%,17.1%,95.3%,25.0%,25.0%,25.0%,37.5%,37.5%,37.5%,25.0%,25.0%
Otto Lopez RHB,+1060,19,4.60,1,2,0.500,0.579,0.750,0.250,0.565,10.5%,12.9%,5.3%,5.4%,94.5,13.3%,6.7%,13.3%,53.3%,53.3%,69.9,12.0%,48.0%,20.0%,83.3%,33.3%,20.0%,33.3%,33.3%,13.3%,40.0%,46.7%,10.0%
Joe Mack LHB,+1000,17,3.80,1,1,0.267,0.353,0.467,0.200,0.357,11.8%,22.6%,23.5%,10.4%,89.6,9.1%,-,18.2%,36.4%,27.3%,74.0,40.0%,16.7%,10.0%,100.0%,18.2%,50.0%,27.3%,27.3%,36.4%,36.4%,27.3%,40.0%
Heriberto Hernandez RHB,N/A,7,3.00,1,1,0.333,0.429,0.833,0.500,0.520,14.3%,17.2%,-,9.3%,96.5,33.3%,-,-,50.0%,33.3%,74.6,41.4%,13.8%,10.3%,100.0%,50.0%,33.3%,16.7%,16.7%,-,66.7%,33.3%,61.1%
Xavier Edwards SHB,+1340,25,4.60,0,1,0.300,0.440,0.500,0.200,0.403,20.0%,6.4%,-,3.2%,87.7,10.0%,-,10.0%,35.0%,50.0%,68.2,4.8%,31.0%,9.5%,89.4%,15.0%,0.0%,35.0%,50.0%,20.0%,40.0%,40.0%,12.0%
Jakob Marsee LHB,+1140,24,3.80,0,1,0.250,0.375,0.350,0.100,0.325,16.7%,6.1%,12.5%,2.7%,85.0,-,-,5.9%,23.5%,23.5%,68.9,-,35.7%,7.1%,87.5%,29.4%,0.0%,17.6%,41.2%,17.6%,23.5%,52.9%,37.5%
Leo Jimenez RHB,+1220,18,3.80,0,0,0.375,0.444,0.375,-,0.369,11.1%,13.0%,5.6%,7.2%,94.8,-,-,6.7%,46.7%,26.7%,72.2,23.1%,25.6%,10.3%,90.7%,-,-,26.7%,66.7%,26.7%,46.7%,20.0%,28.6%
Javier Sanoja RHB,+674,18,3.60,0,1,0.188,0.278,0.250,0.062,0.242,11.1%,3.3%,5.6%,1.7%,87.5,-,-,13.3%,26.7%,26.7%,68.7,14.8%,25.9%,7.4%,96.4%,20.0%,0.0%,20.0%,46.7%,26.7%,53.3%,13.3%,35.0%
Connor Norby RHB,+1040,17,3.80,0,2,0.077,0.294,0.077,-,0.213,11.8%,15.6%,23.5%,8.8%,85.9,11.1%,-,22.2%,33.3%,22.2%,71.5,10.3%,17.2%,6.9%,93.5%,55.6%,0.0%,11.1%,11.1%,33.3%,55.6%,11.1%,55.6%
Owen Caissie LHB,+1160,17,3.00,0,0,0.357,0.471,0.571,0.214,0.443,17.6%,42.4%,41.2%,16.7%,94.1,-,-,-,57.1%,42.9%,74.8,51.5%,12.1%,9.1%,100.0%,28.6%,0.0%,28.6%,28.6%,28.6%,57.1%,14.3%,40.0%
Christopher Morel RHB,N/A,16,3.40,0,0,-,0.188,-,-,0.122,18.8%,17.2%,25.0%,7.5%,89.6,-,-,44.4%,33.3%,11.1%,75.6,57.7%,19.2%,7.7%,89.7%,44.4%,0.0%,11.1%,11.1%,44.4%,33.3%,22.2%,25.0%
Esteury Ruiz RHB,N/A,9,2.40,0,0,0.125,0.222,0.125,-,0.171,11.1%,12.5%,11.1%,7.4%,80.9,-,-,28.6%,-,57.1%,70.3,-,18.2%,-,73.3%,28.6%,0.0%,42.9%,28.6%,57.1%,14.3%,28.6%,85.7%
