HR Split,Overall
Dates,="7/31/2026"
Games,20

#,TIME,PITCHER,VS,HR RISK,VS LHB,VS RHB,HR/9,BARREL%,HR/FB%,HH%,FB%,MEATBALL%,BF
1,8:40 PM,Tomoyuki Sugano,vs,1.29,1.18,0.74,2.22,12.6%,20.0%,42.5%,31.3%,7.1%,1198
2,7:15 PM,Bryce Elder,vs,1.24,0.62,1.36,2.26,10.1%,29.1%,44.3%,27.3%,7.4%,1269
3,2:20 PM,Will Warren,@,1.00,0.90,0.33,2.11,8.7%,29.1%,47.3%,23.3%,8.0%,1262
4,9:38 PM,Ryan Johnson,vs,0.96,0.90,0.48,2.38,8.3%,26.1%,31.5%,32.0%,7.7%,359
5,7:10 PM,Mitch Bratt,@,0.93,2.07,0.11,2.35,9.1%,23.5%,38.2%,30.9%,5.6%,154
6,10:10 PM,Zebby Matthews,@,0.73,0.13,0.78,1.69,12.3%,21.7%,37.9%,21.9%,8.6%,788
7,7:10 PM,Erick Fedde,@,0.49,-0.04,0.81,1.82,6.6%,18.1%,46.7%,32.3%,7.1%,1138
8,10:10 PM,Bryce Miller,vs,0.20,0.00,0.34,1.64,7.6%,15.9%,34.8%,35.7%,6.1%,833
9,8:15 PM,Nathan Eovaldi,@,0.18,-0.25,0.68,1.46,8.2%,19.8%,41.5%,26.9%,6.5%,1119
10,8:40 PM,Michael Wacha,@,0.16,-0.50,1.07,1.35,8.7%,12.9%,36.7%,32.7%,8.7%,1382
11,7:10 PM,Janson Junk,@,0.15,-0.13,0.33,1.50,7.3%,19.3%,41.0%,25.4%,8.0%,867
12,7:07 PM,Kyle Leahy,@,-0.01,0.10,-0.17,1.01,8.8%,17.3%,47.9%,22.8%,8.1%,888
13,7:10 PM,Freddy Peralta,vs,-0.03,-0.19,0.19,1.61,6.0%,17.3%,36.8%,29.5%,6.6%,1410
14,6:10 PM,Hunter Greene,vs,-0.03,-0.40,0.46,1.27,6.0%,19.4%,46.5%,26.8%,7.5%,625
15,7:10 PM,Tanner Bibee,vs,-0.23,0.23,-0.88,1.34,7.3%,14.6%,34.4%,26.1%,7.3%,1419
16,2:20 PM,Shota Imanaga,vs,-0.37,0.21,-0.36,1.25,7.6%,13.2%,34.7%,26.9%,5.6%,1202
17,8:15 PM,Hunter Brown,vs,-0.48,-0.08,-0.86,1.11,6.1%,15.5%,40.4%,23.0%,6.6%,1048
18,7:05 PM,Brandon Young,vs,-0.49,-0.13,-0.84,1.03,5.3%,13.4%,41.8%,26.9%,7.6%,797
19,7:10 PM,Nick Martinez,vs,-0.63,-0.06,-1.13,0.95,6.6%,8.6%,30.4%,30.6%,7.9%,1272
20,9:38 PM,Shane Drohan,@,-0.64,-0.71,-0.32,0.63,8.7%,5.5%,39.2%,29.5%,6.7%,466
21,6:10 PM,Paul Skenes,@,-0.71,-0.54,-0.62,0.72,7.2%,12.3%,38.3%,23.5%,7.1%,1339
22,9:40 PM,Casey Mize,@,-0.99,-1.08,-0.30,0.54,5.7%,6.5%,36.2%,29.0%,7.8%,1103
23,7:15 PM,Foster Griffin,@,-1.00,-0.71,-0.68,0.72,6.5%,12.1%,34.6%,20.5%,5.9%,624
24,7:07 PM,Dylan Cease,vs,-1.02,-0.44,-1.35,0.63,5.9%,12.4%,30.1%,25.5%,7.0%,1323
25,9:40 PM,Jeffrey Springs,vs,0.88,-0.41,1.23,2.58,10.4%,22.0%,34.8%,36.1%,6.5%,1273
26,9:45 PM,Carson Whisenhunt,@,0.55,0.30,0.70,1.60,8.5%,16.0%,38.0%,28.0%,7.0%,200
27,9:45 PM,German Marquez,vs,0.70,0.50,0.85,1.75,9.0%,17.0%,40.0%,29.0%,7.2%,400
28,7:05 PM,Brian Keller,@,0.45,0.35,0.55,1.50,8.0%,15.0%,38.0%,27.0%,7.0%,80
