Matchup,DET @ MIN
Pitcher,Dean Kremer
Pitcher Team,MIN
Opposing Team,DET

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,62.2,259,0.244,0.343,0.504,0.261,1.26,15,2.15,8.5%,27.9%,22.8%,19.1%,12.6%,8.47,59.4%,6.7%,7.9%,36.2%,33.9%,25.0%,22.6%
vsLHB,36.1,156,0.266,0.372,0.547,0.281,1.43,9,2.23,9.6%,26.4%,20.5%,18.0%,11.6%,7.93,58.2%,5.6%,7.3%,32.1%,33.0%,25.0%,22.0%
vsRHB,25.2,103,0.211,0.300,0.442,0.232,1.05,6,2.10,6.8%,30.2%,26.2%,20.6%,14.1%,9.47,61.2%,8.5%,8.8%,42.6%,35.3%,25.0%,23.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Hao-Yu Lee RHB,,+725,16,3.80,8,1,1,90.6,197.3,1,1,12.5%,-,-,37.5%,25.0%,71.3,12.5%,37.5%,12.5%,100.0%,37.5%,12.5%,100.0%,25.0%,50.0%,12.5%,25.0%,62.5%,12.5%
Ben Malgeri RHB,—,N/A,13,3.00,8,1,1,93.5,293.8,2,1,12.5%,12.5%,25.0%,37.5%,37.5%,69.4,-,54.5%,9.1%,100.0%,62.5%,25.0%,0.0%,37.5%,37.5%,50.0%,-,50.0%,50.0%
Brett Callahan LHB,,+550,14,2.80,8,0,2,92.8,344.7,5,2,12.5%,12.5%,25.0%,50.0%,37.5%,73.1,50.0%,62.5%,12.5%,100.0%,62.5%,50.0%,0.0%,12.5%,37.5%,50.0%,25.0%,25.0%,28.6%
Zach McKinstry LHB,,+1060,16,3.20,8,0,0,84.8,289.7,2,0,-,-,25.0%,12.5%,25.0%,66.9,-,33.3%,-,100.0%,75.0%,50.0%,0.0%,25.0%,25.0%,37.5%,50.0%,12.5%,25.0%
Javier Baez RHB,—,N/A,10,3.20,8,0,0,87.5,270.5,2,1,-,-,-,62.5%,50.0%,74.1,36.4%,45.5%,27.3%,100.0%,37.5%,25.0%,0.0%,12.5%,50.0%,-,37.5%,62.5%,16.7%
Eduardo Valencia RHB,—,N/A,20,3.20,8,0,0,80.6,194.8,1,1,12.5%,-,12.5%,25.0%,12.5%,74.1,50.0%,25.0%,8.3%,100.0%,12.5%,-,-,12.5%,50.0%,50.0%,25.0%,25.0%,62.5%
Kevin McGonigle LHB,,+725,22,4.00,8,0,0,92.8,287.6,2,1,-,-,12.5%,37.5%,50.0%,72.1,20.0%,60.0%,20.0%,90.9%,62.5%,37.5%,0.0%,25.0%,37.5%,12.5%,37.5%,50.0%,16.7%
Max Clark LHB,,+900,25,3.40,8,0,1,89.8,255.1,3,2,-,-,25.0%,50.0%,50.0%,74.7,60.0%,40.0%,10.0%,100.0%,62.5%,25.0%,0.0%,37.5%,12.5%,25.0%,25.0%,50.0%,14.3%
Gleyber Torres RHB,,+900,14,4.00,8,0,0,95.3,186.6,0,0,-,-,-,50.0%,25.0%,71.0,-,50.0%,28.6%,93.3%,25.0%,-,-,25.0%,75.0%,25.0%,62.5%,12.5%,50.0%
Colt Keith LHB,,+650,23,2.80,8,0,0,94.0,265.3,2,0,12.5%,12.5%,25.0%,50.0%,50.0%,73.2,27.3%,45.5%,36.4%,91.7%,50.0%,-,-,50.0%,50.0%,75.0%,12.5%,12.5%,57.1%
Spencer Torkelson RHB,,+525,26,3.00,8,0,1,86.7,289.4,2,2,12.5%,-,12.5%,37.5%,37.5%,72.9,18.2%,45.5%,9.1%,100.0%,50.0%,25.0%,0.0%,25.0%,37.5%,25.0%,37.5%,37.5%,20.0%
Riley Greene LHB,,+475,27,3.80,8,0,0,69.0,292.2,2,0,-,-,12.5%,-,37.5%,75.2,54.5%,9.1%,-,73.3%,37.5%,25.0%,0.0%,12.5%,62.5%,37.5%,37.5%,25.0%,75.0%
Dillon Dingler RHB,,+520,26,3.80,8,0,0,87.4,285.5,2,2,25.0%,-,-,37.5%,37.5%,72.9,18.2%,36.4%,9.1%,84.6%,50.0%,25.0%,0.0%,25.0%,37.5%,12.5%,62.5%,25.0%,33.3%
John Peck RHB,,+980,-,4.00,2,0,0,97.3,362.6,1,1,-,-,-,100.0%,-,73.0,25.0%,50.0%,25.0%,100.0%,50.0%,50.0%,0.0%,-,50.0%,-,50.0%,50.0%,100.0%
