Matchup,SD @ TB
Pitcher,Walker Buehler
Pitcher Team,SD
Opposing Team,TB

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,16.1,1.59,="19-67",.284,.358,0.074,1,0,1,3,27.0,7,.351,.709
Batting Second,16.2,1.44,="16-63",.254,.492,0.238,3,6,0,8,13.9,8,.347,.839
Batting Third,15.1,1.70,="17-59",.288,.373,0.085,0,5,0,6,25.0,9,.382,.755
Batting Fourth,14.2,1.30,="14-57",.246,.404,0.158,3,0,0,8,25.4,5,.317,.721
Batting Fifth,13.1,1.35,="11-49",.224,.306,0.082,0,2,1,4,10.5,7,.316,.622
Batting Sixth,14.0,0.93,="8-49",.163,.327,0.164,2,2,0,6,14.8,5,.241,.568
Batting Seventh,10.2,1.69,="13-44",.295,.477,0.182,1,5,0,5,22.0,5,.367,.844
Batting Eighth,12.0,1.25,="13-48",.271,.354,0.083,1,1,0,8,24.0,2,.300,.654
Batting Ninth,12.1,0.97,="11-46",.239,.543,0.304,4,0,1,12,16.0,1,.300,.843

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Yandy Diaz RHB,Batting First ​,="118-386",.306,.456,0.150,13,17,1,56,15.0,35,.371,.827
Liam Hicks LHB,Batting First ​,="31-102",.304,.422,0.118,2,4,1,10,9.4,13,.388,.810
Jonathan Aranda LHB,Batting Second ​,="90-314",.287,.417,0.130,9,14,0,44,22.0,31,.361,.778
Junior Caminero RHB,Batting Third ​,="74-263",.281,.570,0.289,21,11,1,52,19.2,36,.374,.944
Ryan Vilade RHB,Batting Fourth ​,="30-90",.333,.611,0.278,6,5,1,21,17.1,11,.404,1.015
Chandler Simpson LHB,Batting Fifth ​,="54-158",.342,.386,0.044,0,7,0,9,6.5,6,.361,.747
Jonny DeLuca RHB,Batting Sixth ​,="28-100",.280,.430,0.150,3,6,0,14,18.3,4,.308,.738
Cedric Mullins LHB,Batting Seventh ​,="24-117",.205,.368,0.163,5,2,1,15,18.3,9,.271,.639
Nick Fortes RHB,Batting Eighth ​,="31-130",.238,.300,0.062,1,5,0,12,13.6,3,.275,.575
Richie Palacios LHB,Batting Eighth ​,="20-85",.235,.329,0.094,1,5,0,11,14.1,12,.327,.656
Kenny Piper RHB,Batting Eighth ​,="1-4",.250,.250,0.000,0,0,0,0,0.0,1,.400,.650
Jorge Mateo RHB,Batting Ninth ​,="18-76",.237,.303,0.066,1,2,0,4,32.9,3,.266,.569
Taylor Walls SHB,Batting Ninth ​,="47-220",.214,.286,0.072,2,6,2,25,24.8,27,.300,.586
