Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-06-30,Coors Field,MIA @ COL,8:40,+31%,+23%,+21%,+38%,+0.69,+0.80,+2.19,+3.31,+21%,+31%,+16%,+33%,+0.47,+1.07,+1.72,+2.91,+10%,-8%,+4%,+4%,+0.22,-0.27,+0.48,+0.39
2026-06-30,Wrigley Field,SD  @ CHC,8:05,+49%,+2%,+5%,+27%,+1.10,+0.07,+0.48,+2.40,-1%,-11%,-3%,-7%,-0.02,-0.38,-0.36,-0.58,+50%,+13%,+8%,+34%,+1.13,+0.45,+0.84,+2.98
2026-06-30,Sutter Health Park,LAD @ ATH,9:40,+39%,+14%,+6%,+26%,+0.88,+0.47,+0.60,+2.29,+32%,+13%,+2%,+20%,+0.71,+0.47,+0.17,+1.75,+8%,+0%,+4%,+6%,+0.17,+0.00,+0.44,+0.54
2026-06-30,Fenway Park,WAS @ BOS,7:10,+7%,+34%,+7%,+21%,+0.16,+1.19,+0.74,+1.83,-6%,+21%,+6%,+9%,-0.14,+0.72,+0.65,+0.75,+13%,+14%,+1%,+12%,+0.30,+0.48,+0.09,+1.08
2026-06-30,Kauffman Stadium,TB  @ KC,7:40,+38%,-8%,+9%,+18%,+0.86,-0.27,+0.94,+1.59,+10%,+3%,-1%,+3%,+0.23,+0.11,-0.10,+0.30,+28%,-11%,+10%,+15%,+0.63,-0.38,+1.04,+1.29
2026-06-30,Progressive Field,TEX @ CLE,6:40,+16%,+2%,+2%,+10%,+0.36,+0.06,+0.18,+0.90,-1%,+1%,-2%,0%,-0.03,+0.03,-0.24,0.00,+17%,+1%,+4%,+10%,+0.39,+0.04,+0.42,+0.91
2026-06-30,Oriole Park,CHW @ BAL,6:35,-2%,+7%,+10%,+8%,-0.05,+0.23,+1.12,+0.74,-1%,+5%,+7%,+5%,-0.02,+0.16,+0.70,+0.43,-1%,+2%,+4%,+4%,-0.03,+0.07,+0.41,+0.31
2026-06-30,Citizens Bank Park,PIT @ PHI,6:40,+26%,-5%,-3%,+8%,+0.58,-0.16,-0.35,+0.67,+14%,-3%,-2%,+5%,+0.32,-0.11,-0.16,+0.43,+11%,-1%,-2%,+3%,+0.25,-0.05,-0.19,+0.25
2026-06-30,American Family Fld,CIN @ MIL,7:40,+24%,-9%,-4%,+7%,+0.54,-0.30,-0.46,+0.59,+10%,-11%,-9%,-3%,+0.23,-0.38,-0.92,-0.27,+14%,+2%,+4%,+10%,+0.31,+0.08,+0.46,+0.86
2026-06-30,Chase Field,SF  @ ARI,9:40,-9%,+11%,+0%,+0%,-0.20,+0.40,+0.02,+0.02,-9%,+13%,+0%,+1%,-0.20,+0.46,+0.04,+0.10,0%,-2%,0%,-1%,0.00,-0.06,-0.02,-0.08
2026-06-30,Truist Park,STL @ ATL,7:15,+1%,-8%,+2%,-3%,+0.01,-0.29,+0.18,-0.22,-5%,-6%,+1%,-4%,-0.11,-0.20,+0.13,-0.36,+5%,-2%,+0%,+2%,+0.12,-0.08,+0.05,+0.14
2026-06-30,Daikin Park,MIN @ HOU,8:10,+5%,-10%,-4%,-4%,+0.10,-0.35,-0.43,-0.39,+5%,-11%,-4%,-5%,+0.11,-0.37,-0.46,-0.41,0%,+1%,+0%,+0%,-0.01,+0.02,+0.03,+0.02
2026-06-30,Rogers Centre,NYM @ TOR,7:07,+2%,-5%,-3%,-5%,+0.05,-0.19,-0.30,-0.47,+7%,-2%,-2%,-1%,+0.15,-0.07,-0.23,-0.12,-4%,-3%,-1%,-4%,-0.10,-0.12,-0.07,-0.35
2026-06-30,Yankee Stadium,DET @ NYY,7:05,+13%,-19%,-9%,-6%,+0.29,-0.67,-0.91,-0.54,+5%,-12%,-6%,-4%,+0.12,-0.41,-0.60,-0.36,+7%,-8%,-3%,-2%,+0.17,-0.27,-0.31,-0.18
2026-06-30,T-Mobile Park,LAA @ SEA,9:40,+3%,-15%,-6%,-7%,+0.06,-0.51,-0.62,-0.60,+1%,-15%,-6%,-8%,+0.02,-0.51,-0.69,-0.71,+2%,+0%,+1%,+1%,+0.04,+0.00,+0.07,+0.11
