Matchup,MIA @ PHI
Pitcher,Tyler Phillips
Pitcher Team,MIA
Opposing Team,PHI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,48.1,206,0.215,0.280,0.309,0.094,1.30,2,0.37,11.7%,28.4%,19.9%,21.7%,12.3%,7.63,60.6%,7.2%,6.4%,36.4%,27.1%,5.3%,12.9%
vsLHB,25.0,109,0.229,0.293,0.333,0.104,1.36,1,0.36,11.0%,33.3%,23.9%,23.2%,14.2%,9.36,58.6%,7.8%,5.7%,38.6%,24.3%,5.9%,8.6%
vsRHB,22.2,97,0.200,0.266,0.282,0.082,1.28,1,0.40,12.4%,22.4%,15.5%,19.5%,9.9%,5.96,62.9%,6.4%,7.1%,34.3%,30.0%,4.8%,17.1%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Brandon Marsh LHB,,+650,28,10,4.40,1,2,0.200,0.200,0.600,0.400,0.337,-,14.8%,20.0%,8.3%,88.9,264.5,3,3,12.5%,-,12.5%,50.0%,25.0%,71.8,16.0%,20.0%,12.0%,92.6%,37.5%,33.3%,25.0%,25.0%,12.5%,37.5%,50.0%,27.3%
J.T. Realmuto RHB,,+790,14,7,4.00,1,1,0.167,0.286,0.667,0.500,0.393,14.3%,7.7%,14.3%,3.2%,90.6,279.9,1,1,20.0%,20.0%,40.0%,40.0%,40.0%,73.9,38.5%,23.1%,7.7%,100.0%,40.0%,50.0%,20.0%,40.0%,80.0%,-,20.0%,33.3%
Bryce Harper LHB,,+390,35,6,4.40,1,1,0.667,0.667,1.667,1.000,0.715,33.3%,31.2%,16.7%,13.9%,98.8,395.3,2,2,33.3%,-,-,66.7%,66.7%,72.7,42.9%,21.4%,7.1%,87.5%,66.7%,50.0%,-,33.3%,33.3%,66.7%,-,28.6%
Gabriel Rincones Jr. LHB,,+850,1,3,3.50,1,1,0.333,0.333,1.333,1.000,0.700,-,0.0%,33.3%,-,97.8,357.1,2,1,50.0%,50.0%,50.0%,50.0%,50.0%,72.8,42.9%,28.6%,14.3%,100.0%,50.0%,100.0%,50.0%,-,50.0%,50.0%,-,0.0%
Edmundo Sosa RHB,,+890,17,13,2.80,0,0,0.083,0.154,0.083,-,0.124,-,9.1%,15.4%,4.8%,71.1,123.5,0,0,-,-,-,20.0%,10.0%,71.4,15.0%,25.0%,-,90.9%,10.0%,0.0%,10.0%,50.0%,20.0%,50.0%,30.0%,30.0%
Trea Turner RHB,,+326,26,13,4.40,0,0,0.231,0.231,0.231,-,0.205,-,21.7%,23.1%,12.2%,76.4,251.5,1,1,-,-,-,20.0%,20.0%,70.7,9.5%,14.3%,-,91.3%,10.0%,0.0%,10.0%,80.0%,40.0%,60.0%,-,58.3%
Bryson Stott LHB,,+650,18,9,4.00,0,0,0.375,0.444,0.375,-,0.369,11.1%,11.8%,11.1%,5.0%,89.2,239.3,1,1,-,-,-,57.1%,28.6%,68.1,-,38.5%,15.4%,76.5%,14.3%,0.0%,28.6%,42.9%,14.3%,71.4%,14.3%,11.1%
Alec Bohm RHB,,+880,16,9,3.60,0,0,0.111,0.111,0.111,-,0.099,-,31.6%,22.2%,13.6%,90.5,-,0,0,-,-,-,42.9%,-,69.9,5.6%,27.8%,16.7%,94.7%,-,-,-,100.0%,42.9%,57.1%,-,11.1%
Kyle Schwarber LHB,,+235,39,8,4.60,0,0,0.167,0.375,0.167,-,0.274,25.0%,36.8%,37.5%,18.4%,98.5,285.1,2,1,33.3%,-,-,66.7%,33.3%,76.7,68.8%,18.8%,6.2%,84.2%,66.7%,0.0%,33.3%,-,-,66.7%,33.3%,55.6%
Rafael Marchan SHB,—,N/A,13,8,3.20,0,0,0.375,0.375,0.375,-,0.334,-,0.0%,25.0%,-,85.1,221.9,0,0,-,-,16.7%,16.7%,50.0%,63.3,-,62.5%,-,72.7%,-,-,50.0%,50.0%,50.0%,50.0%,-,0.0%
Garrett Stubbs LHB,—,N/A,8,8,2.60,0,0,-,0.125,-,-,0.090,-,41.7%,50.0%,17.9%,92.0,311.7,1,0,-,-,-,33.3%,-,67.0,-,27.3%,9.1%,91.7%,33.3%,0.0%,-,66.7%,33.3%,33.3%,33.3%,40.0%
Justin Crawford LHB,,+1250,10,7,2.60,0,0,0.286,0.286,0.429,0.143,0.309,-,16.7%,42.9%,9.4%,85.1,328.7,1,0,-,-,-,25.0%,25.0%,68.7,-,21.4%,7.1%,82.4%,-,-,25.0%,75.0%,25.0%,75.0%,-,14.3%
Derek Hill RHB,—,N/A,14,6,3.00,0,0,0.500,0.667,0.500,-,0.525,16.7%,36.4%,16.7%,11.8%,90.3,318.6,1,0,-,-,-,-,33.3%,68.6,-,33.3%,-,81.8%,-,-,33.3%,66.7%,-,-,100.0%,22.2%
