Matchup,TB @ LAD
Pitcher,Drew Rasmussen
Pitcher Team,TB
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,73.0,282,0.192,0.235,0.301,0.109,0.88,8,0.99,4.6%,24.8%,27.3%,20.9%,12.2%,9.49,67.8%,8.3%,6.8%,31.6%,20.0%,21.1%,16.8%
vsLHB,41.0,173,0.235,0.282,0.370,0.136,1.17,6,1.32,5.8%,26.0%,27.7%,21.7%,12.7%,10.54,67.8%,8.6%,6.1%,30.4%,19.1%,27.3%,18.3%
vsRHB,31.0,109,0.125,0.161,0.192,0.067,0.52,2,0.58,2.8%,23.0%,26.6%,19.7%,11.4%,8.42,67.9%,7.9%,8.0%,33.3%,21.3%,12.5%,14.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Kyle Tucker LHB,,+587,27,19,4.40,2,3,0.471,0.474,0.882,0.412,0.556,5.3%,22.5%,21.1%,10.7%,91.5,302.3,4,3,14.3%,14.3%,28.6%,50.0%,35.7%,70.8,20.0%,31.4%,14.3%,89.7%,35.7%,40.0%,14.3%,50.0%,50.0%,35.7%,14.3%,37.5%
Dalton Rushing LHB,,+450,35,24,4.20,1,1,0.333,0.417,0.571,0.238,0.423,12.5%,32.0%,33.3%,15.8%,90.5,280.1,4,2,15.4%,7.7%,30.8%,46.2%,61.5%,71.9,4.4%,17.8%,8.9%,90.0%,15.4%,50.0%,53.8%,30.8%,53.8%,30.8%,15.4%,38.5%
Freddie Freeman LHB,,+470,28,20,4.60,1,1,0.353,0.450,0.647,0.294,0.466,10.0%,7.5%,-,4.7%,89.1,294.8,4,3,17.6%,-,-,41.2%,29.4%,70.1,5.0%,16.7%,8.3%,90.9%,29.4%,20.0%,23.5%,47.1%,23.5%,41.2%,35.3%,36.0%
Shohei Ohtani LHB,,+262,28,18,4.60,1,2,0.438,0.500,0.688,0.250,0.507,11.1%,22.5%,11.1%,9.1%,95.5,288.0,4,2,14.3%,7.1%,21.4%,64.3%,57.1%,74.7,50.0%,25.0%,22.2%,92.3%,28.6%,25.0%,28.6%,42.9%,42.9%,35.7%,21.4%,33.3%
Andy Pages RHB,,+457,29,14,4.80,1,1,0.154,0.143,0.385,0.231,0.214,-,27.3%,28.6%,11.7%,92.5,287.2,3,2,10.0%,10.0%,10.0%,60.0%,30.0%,72.6,15.6%,21.9%,9.4%,97.0%,30.0%,33.3%,30.0%,30.0%,20.0%,50.0%,30.0%,15.8%
Max Muncy LHB,,+339,23,12,4.40,1,1,0.500,0.583,0.800,0.300,0.580,16.7%,22.7%,8.3%,10.6%,86.0,355.2,1,1,-,-,22.2%,55.6%,33.3%,70.7,17.6%,29.4%,23.5%,81.0%,11.1%,100.0%,11.1%,77.8%,66.7%,22.2%,11.1%,42.9%
Ryan Ward LHB,,+586,21,22,2.40,0,1,0.211,0.318,0.368,0.158,0.302,13.6%,31.9%,36.4%,17.2%,91.5,290.2,3,1,-,-,18.2%,27.3%,36.4%,71.6,7.1%,19.0%,7.1%,91.3%,27.3%,0.0%,27.3%,45.5%,45.5%,9.1%,45.5%,45.8%
Mookie Betts RHB,,+529,12,19,4.40,0,2,0.222,0.263,0.333,0.111,0.262,5.3%,0.0%,5.3%,-,89.7,284.6,7,4,5.9%,-,17.6%,29.4%,58.8%,70.7,-,55.0%,10.0%,90.9%,35.3%,0.0%,47.1%,11.8%,23.5%,64.7%,11.8%,17.4%
Miguel Rojas RHB,—,N/A,15,17,2.00,0,0,0.154,0.294,0.231,0.077,0.246,11.8%,11.1%,5.9%,5.0%,78.4,242.4,2,1,7.7%,-,23.1%,38.5%,7.7%,70.0,4.3%,30.4%,13.0%,92.0%,23.1%,0.0%,-,53.8%,38.5%,61.5%,-,29.4%
Alex Freeland SHB,,+880,25,12,2.20,0,0,0.333,0.417,0.444,0.111,0.362,16.7%,15.2%,16.7%,6.6%,94.9,271.4,3,0,-,-,12.5%,75.0%,50.0%,70.5,6.1%,21.2%,3.0%,100.0%,12.5%,0.0%,50.0%,37.5%,12.5%,37.5%,50.0%,14.3%
Alex Call RHB,—,N/A,15,9,2.20,0,0,0.125,0.222,0.125,-,0.179,-,20.0%,11.1%,9.3%,72.6,167.9,0,0,-,-,14.3%,14.3%,14.3%,66.5,5.9%,11.8%,-,89.5%,28.6%,0.0%,14.3%,28.6%,28.6%,14.3%,57.1%,21.4%
Santiago Espinal RHB,—,N/A,6,6,1.80,0,0,0.333,0.333,0.500,0.167,0.360,-,30.8%,33.3%,16.7%,98.3,259.8,1,0,-,-,-,100.0%,50.0%,68.0,-,36.4%,9.1%,84.6%,-,-,50.0%,50.0%,-,100.0%,-,60.0%
Chuckie Robinson RHB,,+1200,-,1,3.00,0,0,-,-,-,-,-,-,0.0%,-,-,91.3,118.4,0,0,-,-,-,-,-,73.8,-,100.0%,-,100.0%,-,-,-,-,-,-,100.0%,-
